tchextid,studuuid,stdextid,classtitle,classcode,ag1,ag2,ag3,ag4,ag5,groupid
tch_20200628-214431_85,55c1a997-b962-11ea-94cc-0242ac110002,std_1593364273983_85,class_20200628-214431_85,32qX-C2Wp,1461eb4e-36d7-4295-9189-dfcd288a442c,bf0a49f1-0222-4f88-b7c3-6fcd3f177b49,2ebd16b7-3cc1-41d2-b611-01107bd6141f,72637a2e-6db1-46d8-9a3a-b4143947fbbe,3c250f4d-5128-489f-8078-0b64937aab2d,8b8485b5-a306-497b-8be3-a2875a9aff87
tch_20200628-214431_92,54757a6a-b962-11ea-94cc-0242ac110002,std_1593364271779_92,class_20200628-214431_92,2bTp-uGNs,d96201ac-2fd1-4cb2-a9e5-6685ecf76c06,21a2a19c-84b3-4cd5-a03f-f81275c45595,4127dd1c-8526-4448-abfb-5bc5eaa25ae7,9eec2d2c-56c2-46ea-b782-276ce8239525,a1c0a237-baf6-49cf-b68a-41a9a02aeee7,22d59fcd-bd83-4d4b-a26e-a31b4df669db
tch_20200628-214431_89,563fb260-b962-11ea-94cc-0242ac110002,std_1593364274811_89,class_20200628-214431_89,AV38-4Dv3,2eb663d9-d390-4756-9e88-bada145cf640,9d7300dd-a0ab-40ea-a9a5-5e4abb80b593,6ca02e74-52df-4f0c-8baf-a68eff0581c8,5a9888b4-3fc7-4ec6-bcda-641b16a7aa7c,08d8c642-8712-499a-8a04-4342d2d25eea,4dc35298-8453-4205-a597-ebc21eae2535
tch_20200628-214431_80,55fe6427-b962-11ea-840b-0242ac110002,std_1593364274365_80,class_20200628-214431_80,PrL6-YGHk,b13c4ba3-7802-4062-a0cd-874df1e50802,53ff65b3-323f-48bc-97cf-74ada76bb24f,25c97c55-8a02-4e5a-a561-da20be7cdf83,cb51b1cb-43f0-4e4a-8189-6195e1df2048,42714fa9-c021-4455-ad6c-25ced965eade,d98d61d5-a27c-410c-ba88-5fbd9d910fa9
tch_20200628-214431_90,56a5eee6-b962-11ea-94cc-0242ac110002,std_1593364275471_90,class_20200628-214431_90,Gwmb-96cx,67d41594-a2cc-4842-a6de-556adbfe3815,0a29ac20-62d4-4e55-a155-fc0ebad99578,e5749c76-473e-46ef-806d-efd1f083d1b2,45391c5e-1030-4af2-bd4e-1fde6edcff0e,beb6302b-dc6c-4c0e-8d8f-11b9260d1df1,a551b6c3-1ab2-4f63-ab56-b157058935e6
tch_20200628-214431_84,5d078977-b962-11ea-94cc-0242ac110002,std_1593364286180_84,class_20200628-214431_84,2CZy-pymf,866de041-3729-4946-a088-89e9e572f101,2fc50a1e-e21e-47de-afdc-3344250ef24a,1eeb93f4-1172-4084-a463-a3bb3a6e9e51,713384cc-905d-48af-bcc5-18fd685aa610,928210b8-dfe6-42f1-8ba8-59c40056425e,48f75481-2302-4e9b-9b5c-6c656cb81ac7
tch_20200628-214431_86,5d70f988-b962-11ea-840b-0242ac110002,std_1593364286854_86,class_20200628-214431_86,B6Za-pCF7,d03932e9-f1cd-4c4b-9a8d-708d32654d13,47634db0-3b47-4e61-8e97-085c73cbfca5,f8ce6db0-217c-4da5-8aaf-8f76f99a5178,1a39c219-7e70-40fc-a72f-8596c69c9db8,d719b510-437a-4b30-9df4-0d548fafca3c,2b93eaf9-9d85-4393-9383-179b7230c514
tch_20200628-214431_95,5e86d727-b962-11ea-840b-0242ac110002,std_1593364288678_95,class_20200628-214431_95,9LmE-Yo8n,1b1fc60a-6f4a-4d2d-9ba5-1a9b187bb869,6e818138-cc97-4991-b8d5-def112b44542,4cf19245-ace5-44d8-b8e6-faa56c6f8b12,4606096f-f493-4594-be7d-82e54ee8d744,a0d34dd8-f8b9-4e51-b0b6-de0ae1db6cb0,86dd039e-97ef-4126-8593-a8666c5ca8e8
tch_20200628-214431_94,61b72ef6-b962-11ea-94cc-0242ac110002,std_1593364294033_94,class_20200628-214431_94,u8q8-4v2M,cc901eca-db6f-4020-9b4e-4b4135bbd92c,b51c86e2-b57f-4c3d-a245-20ef6db904dc,8c18be7a-ae11-4321-85bc-9a256d9ed5fd,30fc09f2-b851-4c9d-95f2-fd563b7cfbf0,4512e1d3-b2b2-4c55-8d60-4401b30fc31f,cda02b8d-8deb-4f2c-813c-372b8bff945d
tch_20200628-214431_79,60aaef78-b962-11ea-840b-0242ac110002,std_1593364292254_79,class_20200628-214431_79,oDnP-9KYG,534875c5-7815-427d-a69e-c00d5cc1bd05,6d067900-4197-49a1-acf9-12f17cd3039e,a9158ade-8481-48f3-995c-36cf4a12709d,276798bb-3764-4576-8d38-910b32885487,ac275e94-5bc2-450e-afdb-9c69523cabe4,7e64a912-5e4b-4f2e-a4c4-7be505a4100e
tch_20200628-214431_93,60b0bba1-b962-11ea-94cc-0242ac110002,std_1593364292310_93,class_20200628-214431_93,UsNX-CvP9,012856e2-5717-4003-be69-2e6792118f48,f4d2914e-ba89-4b78-924e-98169f20b21f,a8e51620-1a1a-4d26-80af-946875978e00,a2aa4c99-1d1d-4d1b-9e2c-835fb12503e4,8ec3f5ef-fc2e-4c01-b773-0e95a61e71ba,53bd7230-7a89-478d-a038-b718371a30df
tch_20200628-214431_88,6150569d-b962-11ea-840b-0242ac110002,std_1593364293336_88,class_20200628-214431_88,38vp-8n97,dbe40b2f-0e18-4d72-8634-3eb7e566afdd,d55d06d7-0714-4bf6-8308-774606a02a97,311b7799-1c31-4cce-8e77-47d85ccb9d6d,dc835d6d-aaca-4d40-817b-28d47397b43b,68b2f9cd-b73e-4f2e-af5c-8a650990adde,f1466fa3-0484-4cbf-ac23-5cfd8100f832
tch_20200628-214431_83,61b88e90-b962-11ea-94cc-0242ac110002,std_1593364294046_83,class_20200628-214431_83,7XrH-j69D,1d8babcb-57b1-4c8c-863f-450b35325a65,c548ca3b-ec13-4889-a711-ae7a55e3fac5,bf8773e3-acfc-4a86-ba00-50287fa66cfa,cc275e0e-a3e6-442b-9239-536751b7b784,aef45b0d-2e3f-4d79-9a58-c2425c42b9f3,5d4dc1db-3f4e-4fac-9d0a-ae7c33f5d826
tch_20200628-214431_85,63b32670-b962-11ea-840b-0242ac110002,std_1593364297320_85,class_20200628-214431_85,32qX-C2Wp,1461eb4e-36d7-4295-9189-dfcd288a442c,bf0a49f1-0222-4f88-b7c3-6fcd3f177b49,2ebd16b7-3cc1-41d2-b611-01107bd6141f,72637a2e-6db1-46d8-9a3a-b4143947fbbe,3c250f4d-5128-489f-8078-0b64937aab2d,8b8485b5-a306-497b-8be3-a2875a9aff87
tch_20200628-214431_81,6395b39e-b962-11ea-94cc-0242ac110002,std_1593364297158_81,class_20200628-214431_81,3w47-Qugf,4dac1522-1846-4670-b82b-c2332b58eedd,ecf949e3-9e76-485f-a5aa-9dfd7a72c89a,b88b5dcb-b3d3-4092-817c-43b49a16cdfb,20df8b3a-66ee-4a43-add7-0e666a6bbd6e,8dad75c9-eaa7-4fa5-8e25-588ab3255d95,d6a143a5-266f-4439-ba8c-35441688dc8b
tch_20200628-214431_92,647df035-b962-11ea-94cc-0242ac110002,std_1593364298688_92,class_20200628-214431_92,2bTp-uGNs,d96201ac-2fd1-4cb2-a9e5-6685ecf76c06,21a2a19c-84b3-4cd5-a03f-f81275c45595,4127dd1c-8526-4448-abfb-5bc5eaa25ae7,9eec2d2c-56c2-46ea-b782-276ce8239525,a1c0a237-baf6-49cf-b68a-41a9a02aeee7,22d59fcd-bd83-4d4b-a26e-a31b4df669db
tch_20200628-214431_89,67049b14-b962-11ea-94cc-0242ac110002,std_1593364302905_89,class_20200628-214431_89,AV38-4Dv3,2eb663d9-d390-4756-9e88-bada145cf640,9d7300dd-a0ab-40ea-a9a5-5e4abb80b593,6ca02e74-52df-4f0c-8baf-a68eff0581c8,5a9888b4-3fc7-4ec6-bcda-641b16a7aa7c,08d8c642-8712-499a-8a04-4342d2d25eea,4dc35298-8453-4205-a597-ebc21eae2535
tch_20200628-214431_80,67371c70-b962-11ea-94cc-0242ac110002,std_1593364303260_80,class_20200628-214431_80,PrL6-YGHk,b13c4ba3-7802-4062-a0cd-874df1e50802,53ff65b3-323f-48bc-97cf-74ada76bb24f,25c97c55-8a02-4e5a-a561-da20be7cdf83,cb51b1cb-43f0-4e4a-8189-6195e1df2048,42714fa9-c021-4455-ad6c-25ced965eade,d98d61d5-a27c-410c-ba88-5fbd9d910fa9
tch_20200628-214431_90,689e74be-b962-11ea-94cc-0242ac110002,std_1593364305622_90,class_20200628-214431_90,Gwmb-96cx,67d41594-a2cc-4842-a6de-556adbfe3815,0a29ac20-62d4-4e55-a155-fc0ebad99578,e5749c76-473e-46ef-806d-efd1f083d1b2,45391c5e-1030-4af2-bd4e-1fde6edcff0e,beb6302b-dc6c-4c0e-8d8f-11b9260d1df1,a551b6c3-1ab2-4f63-ab56-b157058935e6
tch_20200628-214431_82,6937ce6b-b962-11ea-94cc-0242ac110002,std_1593364306625_82,class_20200628-214431_82,M37Z-g2XZ,fa5e4651-7fa0-43de-b487-d4b665e57065,d4b81d0d-c04a-4dd8-8e59-6f2f6b396ac8,ebe89dc8-c2e8-4dab-865d-d651cc7ef54d,4949ba0e-74de-4a44-83bc-1622bb606faf,be7ea5cb-86ff-404e-be36-50c30ef8383f,1be9b020-eeed-4910-a4d5-73e56f775842
tch_20200628-214431_91,69e7e526-b962-11ea-840b-0242ac110002,std_1593364307794_91,class_20200628-214431_91,oLCo-Qnm4,132c3d60-3d8c-4502-8134-7410e7a29526,9961b15a-dc8b-4e6f-ac67-f48b3ddfa1f6,b365dde0-0643-4101-abd5-429bcc6132a6,9c72019f-6edc-4592-8594-686260f4d743,af47ac86-a35d-47fc-91da-bfbbc77d6a7c,05d8da67-36ee-4005-89dc-17e48e154d3f
tch_20200628-214431_87,6ca7efd5-b962-11ea-94cc-0242ac110002,std_1593364312365_87,class_20200628-214431_87,8d9m-oCaQ,fb5ffc54-754c-4439-b395-ac219f1a8641,8e8525ed-bf73-402b-829d-081f18c88c6f,e64a9dcb-0094-4396-81c5-9b6927453d3a,0a173104-1e4b-4325-932b-d72c0cd83e04,8a6a8bcd-6483-4054-8c26-ab94a8252cfd,cb939012-6368-4b70-9f88-78c4db842cdd
tch_20200628-214431_86,6d083773-b962-11ea-94cc-0242ac110002,std_1593364313035_86,class_20200628-214431_86,B6Za-pCF7,d03932e9-f1cd-4c4b-9a8d-708d32654d13,47634db0-3b47-4e61-8e97-085c73cbfca5,f8ce6db0-217c-4da5-8aaf-8f76f99a5178,1a39c219-7e70-40fc-a72f-8596c69c9db8,d719b510-437a-4b30-9df4-0d548fafca3c,2b93eaf9-9d85-4393-9383-179b7230c514
tch_20200628-214431_84,6cf01c4a-b962-11ea-94cc-0242ac110002,std_1593364312868_84,class_20200628-214431_84,2CZy-pymf,866de041-3729-4946-a088-89e9e572f101,2fc50a1e-e21e-47de-afdc-3344250ef24a,1eeb93f4-1172-4084-a463-a3bb3a6e9e51,713384cc-905d-48af-bcc5-18fd685aa610,928210b8-dfe6-42f1-8ba8-59c40056425e,48f75481-2302-4e9b-9b5c-6c656cb81ac7
tch_20200628-214431_95,6f51649c-b962-11ea-94cc-0242ac110002,std_1593364316829_95,class_20200628-214431_95,9LmE-Yo8n,1b1fc60a-6f4a-4d2d-9ba5-1a9b187bb869,6e818138-cc97-4991-b8d5-def112b44542,4cf19245-ace5-44d8-b8e6-faa56c6f8b12,4606096f-f493-4594-be7d-82e54ee8d744,a0d34dd8-f8b9-4e51-b0b6-de0ae1db6cb0,86dd039e-97ef-4126-8593-a8666c5ca8e8
tch_20200628-214431_94,6f9dd6ad-b962-11ea-94cc-0242ac110002,std_1593364317351_94,class_20200628-214431_94,u8q8-4v2M,cc901eca-db6f-4020-9b4e-4b4135bbd92c,b51c86e2-b57f-4c3d-a245-20ef6db904dc,8c18be7a-ae11-4321-85bc-9a256d9ed5fd,30fc09f2-b851-4c9d-95f2-fd563b7cfbf0,4512e1d3-b2b2-4c55-8d60-4401b30fc31f,cda02b8d-8deb-4f2c-813c-372b8bff945d
tch_20200628-214431_96,740e9edd-b962-11ea-840b-0242ac110002,std_1593364324810_96,class_20200628-214431_96,Cep3-DftA,60bae5fa-30e5-437f-afaa-2f3cc95d7891,98053233-1ae0-4d97-8802-f1d74be60bd5,327a6e94-d79b-4c8c-991d-5bcc6abbaf1b,96174cb5-e1ec-41e7-a01f-c6fd5abe3d61,69477d8d-5ce0-44b7-ba3e-85c62b8e4209,3013815a-a082-4283-92cc-e49b43f41948
tch_20200628-214431_88,72f42e14-b962-11ea-94cc-0242ac110002,std_1593364322954_88,class_20200628-214431_88,38vp-8n97,dbe40b2f-0e18-4d72-8634-3eb7e566afdd,d55d06d7-0714-4bf6-8308-774606a02a97,311b7799-1c31-4cce-8e77-47d85ccb9d6d,dc835d6d-aaca-4d40-817b-28d47397b43b,68b2f9cd-b73e-4f2e-af5c-8a650990adde,f1466fa3-0484-4cbf-ac23-5cfd8100f832
tch_20200628-214431_93,72de8360-b962-11ea-840b-0242ac110002,std_1593364322762_93,class_20200628-214431_93,UsNX-CvP9,012856e2-5717-4003-be69-2e6792118f48,f4d2914e-ba89-4b78-924e-98169f20b21f,a8e51620-1a1a-4d26-80af-946875978e00,a2aa4c99-1d1d-4d1b-9e2c-835fb12503e4,8ec3f5ef-fc2e-4c01-b773-0e95a61e71ba,53bd7230-7a89-478d-a038-b718371a30df
tch_20200628-214431_85,74970809-b962-11ea-94cc-0242ac110002,std_1593364325707_85,class_20200628-214431_85,32qX-C2Wp,1461eb4e-36d7-4295-9189-dfcd288a442c,bf0a49f1-0222-4f88-b7c3-6fcd3f177b49,2ebd16b7-3cc1-41d2-b611-01107bd6141f,72637a2e-6db1-46d8-9a3a-b4143947fbbe,3c250f4d-5128-489f-8078-0b64937aab2d,8b8485b5-a306-497b-8be3-a2875a9aff87
tch_20200628-214431_81,7588e282-b962-11ea-840b-0242ac110002,std_1593364327294_81,class_20200628-214431_81,3w47-Qugf,4dac1522-1846-4670-b82b-c2332b58eedd,ecf949e3-9e76-485f-a5aa-9dfd7a72c89a,b88b5dcb-b3d3-4092-817c-43b49a16cdfb,20df8b3a-66ee-4a43-add7-0e666a6bbd6e,8dad75c9-eaa7-4fa5-8e25-588ab3255d95,d6a143a5-266f-4439-ba8c-35441688dc8b
tch_20200628-214431_80,76f284ce-b962-11ea-840b-0242ac110002,std_1593364329645_80,class_20200628-214431_80,PrL6-YGHk,b13c4ba3-7802-4062-a0cd-874df1e50802,53ff65b3-323f-48bc-97cf-74ada76bb24f,25c97c55-8a02-4e5a-a561-da20be7cdf83,cb51b1cb-43f0-4e4a-8189-6195e1df2048,42714fa9-c021-4455-ad6c-25ced965eade,d98d61d5-a27c-410c-ba88-5fbd9d910fa9
tch_20200628-214431_90,77dce4d7-b962-11ea-94cc-0242ac110002,std_1593364331190_90,class_20200628-214431_90,Gwmb-96cx,67d41594-a2cc-4842-a6de-556adbfe3815,0a29ac20-62d4-4e55-a155-fc0ebad99578,e5749c76-473e-46ef-806d-efd1f083d1b2,45391c5e-1030-4af2-bd4e-1fde6edcff0e,beb6302b-dc6c-4c0e-8d8f-11b9260d1df1,a551b6c3-1ab2-4f63-ab56-b157058935e6
tch_20200628-214431_89,760d7c02-b962-11ea-840b-0242ac110002,std_1593364328123_89,class_20200628-214431_89,AV38-4Dv3,2eb663d9-d390-4756-9e88-bada145cf640,9d7300dd-a0ab-40ea-a9a5-5e4abb80b593,6ca02e74-52df-4f0c-8baf-a68eff0581c8,5a9888b4-3fc7-4ec6-bcda-641b16a7aa7c,08d8c642-8712-499a-8a04-4342d2d25eea,4dc35298-8453-4205-a597-ebc21eae2535
tch_20200628-214431_82,78e8af0b-b962-11ea-840b-0242ac110002,std_1593364332927_82,class_20200628-214431_82,M37Z-g2XZ,fa5e4651-7fa0-43de-b487-d4b665e57065,d4b81d0d-c04a-4dd8-8e59-6f2f6b396ac8,ebe89dc8-c2e8-4dab-865d-d651cc7ef54d,4949ba0e-74de-4a44-83bc-1622bb606faf,be7ea5cb-86ff-404e-be36-50c30ef8383f,1be9b020-eeed-4910-a4d5-73e56f775842
tch_20200628-214431_91,7ac314f0-b962-11ea-94cc-0242ac110002,std_1593364336065_91,class_20200628-214431_91,oLCo-Qnm4,132c3d60-3d8c-4502-8134-7410e7a29526,9961b15a-dc8b-4e6f-ac67-f48b3ddfa1f6,b365dde0-0643-4101-abd5-429bcc6132a6,9c72019f-6edc-4592-8594-686260f4d743,af47ac86-a35d-47fc-91da-bfbbc77d6a7c,05d8da67-36ee-4005-89dc-17e48e154d3f
tch_20200628-214431_87,7cb7df2d-b962-11ea-94cc-0242ac110002,std_1593364339338_87,class_20200628-214431_87,8d9m-oCaQ,fb5ffc54-754c-4439-b395-ac219f1a8641,8e8525ed-bf73-402b-829d-081f18c88c6f,e64a9dcb-0094-4396-81c5-9b6927453d3a,0a173104-1e4b-4325-932b-d72c0cd83e04,8a6a8bcd-6483-4054-8c26-ab94a8252cfd,cb939012-6368-4b70-9f88-78c4db842cdd
tch_20200628-214431_86,7d790ccd-b962-11ea-840b-0242ac110002,std_1593364340615_86,class_20200628-214431_86,B6Za-pCF7,d03932e9-f1cd-4c4b-9a8d-708d32654d13,47634db0-3b47-4e61-8e97-085c73cbfca5,f8ce6db0-217c-4da5-8aaf-8f76f99a5178,1a39c219-7e70-40fc-a72f-8596c69c9db8,d719b510-437a-4b30-9df4-0d548fafca3c,2b93eaf9-9d85-4393-9383-179b7230c514
tch_20200628-214431_95,7f17a161-b962-11ea-94cc-0242ac110002,std_1593364343311_95,class_20200628-214431_95,9LmE-Yo8n,1b1fc60a-6f4a-4d2d-9ba5-1a9b187bb869,6e818138-cc97-4991-b8d5-def112b44542,4cf19245-ace5-44d8-b8e6-faa56c6f8b12,4606096f-f493-4594-be7d-82e54ee8d744,a0d34dd8-f8b9-4e51-b0b6-de0ae1db6cb0,86dd039e-97ef-4126-8593-a8666c5ca8e8
tch_20200628-214431_94,7fa478c0-b962-11ea-840b-0242ac110002,std_1593364344248_94,class_20200628-214431_94,u8q8-4v2M,cc901eca-db6f-4020-9b4e-4b4135bbd92c,b51c86e2-b57f-4c3d-a245-20ef6db904dc,8c18be7a-ae11-4321-85bc-9a256d9ed5fd,30fc09f2-b851-4c9d-95f2-fd563b7cfbf0,4512e1d3-b2b2-4c55-8d60-4401b30fc31f,cda02b8d-8deb-4f2c-813c-372b8bff945d
tch_20200628-214431_97,80816aff-b962-11ea-94cc-0242ac110002,std_1593364345695_97,class_20200628-214431_97,tz6Z-CdG2,16b2d002-05ed-4ff7-bac4-ec144bd4a49c,5594c7e1-c83e-4e08-b04c-d9fc81a7f027,9dc7c954-7835-4190-94bb-49458f479324,260c5683-73d5-48d6-9c18-b1d4dc3fcaee,4dd372a2-1f78-4911-8f91-7797b5e736a2,24c7b048-0242-4e4b-8245-01c9aca00c4c
tch_20200628-214431_83,82a55bb4-b962-11ea-94cc-0242ac110002,std_1593364349283_83,class_20200628-214431_83,7XrH-j69D,1d8babcb-57b1-4c8c-863f-450b35325a65,c548ca3b-ec13-4889-a711-ae7a55e3fac5,bf8773e3-acfc-4a86-ba00-50287fa66cfa,cc275e0e-a3e6-442b-9239-536751b7b784,aef45b0d-2e3f-4d79-9a58-c2425c42b9f3,fb84305f-7f69-4544-ab20-b6e9f4b334f0
tch_20200628-214431_96,8307a07c-b962-11ea-94cc-0242ac110002,std_1593364349928_96,class_20200628-214431_96,Cep3-DftA,60bae5fa-30e5-437f-afaa-2f3cc95d7891,98053233-1ae0-4d97-8802-f1d74be60bd5,327a6e94-d79b-4c8c-991d-5bcc6abbaf1b,96174cb5-e1ec-41e7-a01f-c6fd5abe3d61,69477d8d-5ce0-44b7-ba3e-85c62b8e4209,3013815a-a082-4283-92cc-e49b43f41948
tch_20200628-214431_92,86192671-b962-11ea-840b-0242ac110002,std_1593364355083_92,class_20200628-214431_92,2bTp-uGNs,d96201ac-2fd1-4cb2-a9e5-6685ecf76c06,21a2a19c-84b3-4cd5-a03f-f81275c45595,4127dd1c-8526-4448-abfb-5bc5eaa25ae7,9eec2d2c-56c2-46ea-b782-276ce8239525,a1c0a237-baf6-49cf-b68a-41a9a02aeee7,1fa89664-4d55-439a-81f7-f6ab2aa44351
tch_20200628-214431_81,862b4f1e-b962-11ea-94cc-0242ac110002,std_1593364355200_81,class_20200628-214431_81,3w47-Qugf,4dac1522-1846-4670-b82b-c2332b58eedd,ecf949e3-9e76-485f-a5aa-9dfd7a72c89a,b88b5dcb-b3d3-4092-817c-43b49a16cdfb,20df8b3a-66ee-4a43-add7-0e666a6bbd6e,8dad75c9-eaa7-4fa5-8e25-588ab3255d95,d6a143a5-266f-4439-ba8c-35441688dc8b
tch_20200628-214431_85,85880958-b962-11ea-94cc-0242ac110002,std_1593364354111_85,class_20200628-214431_85,32qX-C2Wp,1461eb4e-36d7-4295-9189-dfcd288a442c,bf0a49f1-0222-4f88-b7c3-6fcd3f177b49,2ebd16b7-3cc1-41d2-b611-01107bd6141f,72637a2e-6db1-46d8-9a3a-b4143947fbbe,3c250f4d-5128-489f-8078-0b64937aab2d,8b8485b5-a306-497b-8be3-a2875a9aff87
tch_20200628-214431_90,87d973f3-b962-11ea-94cc-0242ac110002,std_1593364357995_90,class_20200628-214431_90,Gwmb-96cx,67d41594-a2cc-4842-a6de-556adbfe3815,0a29ac20-62d4-4e55-a155-fc0ebad99578,e5749c76-473e-46ef-806d-efd1f083d1b2,45391c5e-1030-4af2-bd4e-1fde6edcff0e,beb6302b-dc6c-4c0e-8d8f-11b9260d1df1,a551b6c3-1ab2-4f63-ab56-b157058935e6
tch_20200628-214431_82,89438b38-b962-11ea-94cc-0242ac110002,std_1593364360404_82,class_20200628-214431_82,M37Z-g2XZ,fa5e4651-7fa0-43de-b487-d4b665e57065,d4b81d0d-c04a-4dd8-8e59-6f2f6b396ac8,ebe89dc8-c2e8-4dab-865d-d651cc7ef54d,4949ba0e-74de-4a44-83bc-1622bb606faf,be7ea5cb-86ff-404e-be36-50c30ef8383f,1be9b020-eeed-4910-a4d5-73e56f775842
tch_20200628-214431_87,8b92aae5-b962-11ea-94cc-0242ac110002,std_1593364364250_87,class_20200628-214431_87,8d9m-oCaQ,fb5ffc54-754c-4439-b395-ac219f1a8641,8e8525ed-bf73-402b-829d-081f18c88c6f,e64a9dcb-0094-4396-81c5-9b6927453d3a,0a173104-1e4b-4325-932b-d72c0cd83e04,8a6a8bcd-6483-4054-8c26-ab94a8252cfd,cb939012-6368-4b70-9f88-78c4db842cdd
tch_20200628-214431_91,89f2de01-b962-11ea-840b-0242ac110002,std_1593364361538_91,class_20200628-214431_91,oLCo-Qnm4,132c3d60-3d8c-4502-8134-7410e7a29526,9961b15a-dc8b-4e6f-ac67-f48b3ddfa1f6,b365dde0-0643-4101-abd5-429bcc6132a6,9c72019f-6edc-4592-8594-686260f4d743,af47ac86-a35d-47fc-91da-bfbbc77d6a7c,05d8da67-36ee-4005-89dc-17e48e154d3f
tch_20200628-214431_95,8e0f1d70-b962-11ea-94cc-0242ac110002,std_1593364368405_95,class_20200628-214431_95,9LmE-Yo8n,1b1fc60a-6f4a-4d2d-9ba5-1a9b187bb869,6e818138-cc97-4991-b8d5-def112b44542,4cf19245-ace5-44d8-b8e6-faa56c6f8b12,4606096f-f493-4594-be7d-82e54ee8d744,a0d34dd8-f8b9-4e51-b0b6-de0ae1db6cb0,86dd039e-97ef-4126-8593-a8666c5ca8e8
tch_20200628-214431_84,8e81dc3f-b962-11ea-94cc-0242ac110002,std_1593364369153_84,class_20200628-214431_84,2CZy-pymf,866de041-3729-4946-a088-89e9e572f101,2fc50a1e-e21e-47de-afdc-3344250ef24a,1eeb93f4-1172-4084-a463-a3bb3a6e9e51,713384cc-905d-48af-bcc5-18fd685aa610,928210b8-dfe6-42f1-8ba8-59c40056425e,57beddb8-afba-47df-8e16-fe2e2d484c0e
tch_20200628-214431_97,9074ab38-b962-11ea-94cc-0242ac110002,std_1593364372467_97,class_20200628-214431_97,tz6Z-CdG2,16b2d002-05ed-4ff7-bac4-ec144bd4a49c,5594c7e1-c83e-4e08-b04c-d9fc81a7f027,9dc7c954-7835-4190-94bb-49458f479324,260c5683-73d5-48d6-9c18-b1d4dc3fcaee,4dd372a2-1f78-4911-8f91-7797b5e736a2,24c7b048-0242-4e4b-8245-01c9aca00c4c
tch_20200628-214431_88,9270f0d4-b962-11ea-840b-0242ac110002,std_1593364375763_88,class_20200628-214431_88,38vp-8n97,dbe40b2f-0e18-4d72-8634-3eb7e566afdd,d55d06d7-0714-4bf6-8308-774606a02a97,311b7799-1c31-4cce-8e77-47d85ccb9d6d,dc835d6d-aaca-4d40-817b-28d47397b43b,68b2f9cd-b73e-4f2e-af5c-8a650990adde,11bc9344-f8c7-40bb-97be-8a0b0d3590ef
tch_20200628-214431_83,94366e9a-b962-11ea-840b-0242ac110002,std_1593364378732_83,class_20200628-214431_83,7XrH-j69D,1d8babcb-57b1-4c8c-863f-450b35325a65,c548ca3b-ec13-4889-a711-ae7a55e3fac5,bf8773e3-acfc-4a86-ba00-50287fa66cfa,cc275e0e-a3e6-442b-9239-536751b7b784,aef45b0d-2e3f-4d79-9a58-c2425c42b9f3,fb84305f-7f69-4544-ab20-b6e9f4b334f0
tch_20200628-214431_96,94f9222c-b962-11ea-94cc-0242ac110002,std_1593364380019_96,class_20200628-214431_96,Cep3-DftA,60bae5fa-30e5-437f-afaa-2f3cc95d7891,98053233-1ae0-4d97-8802-f1d74be60bd5,327a6e94-d79b-4c8c-991d-5bcc6abbaf1b,96174cb5-e1ec-41e7-a01f-c6fd5abe3d61,69477d8d-5ce0-44b7-ba3e-85c62b8e4209,3013815a-a082-4283-92cc-e49b43f41948
tch_20200628-214431_92,95884257-b962-11ea-840b-0242ac110002,std_1593364380972_92,class_20200628-214431_92,2bTp-uGNs,d96201ac-2fd1-4cb2-a9e5-6685ecf76c06,21a2a19c-84b3-4cd5-a03f-f81275c45595,4127dd1c-8526-4448-abfb-5bc5eaa25ae7,9eec2d2c-56c2-46ea-b782-276ce8239525,a1c0a237-baf6-49cf-b68a-41a9a02aeee7,1fa89664-4d55-439a-81f7-f6ab2aa44351
tch_20200628-214431_98,96d079c4-b962-11ea-840b-0242ac110002,std_1593364383115_98,class_20200628-214431_98,K6Lz-3PNR,091d9ced-4ae7-4e63-88a0-e6a7249074a9,92ffda85-62d7-4086-9ddf-2a49ff4a6c6f,095e3dcb-3f26-4f5e-9bb5-b17e82d1e939,9bc76f08-07b9-4347-aeea-b3ce85c65500,7c8c5259-6f9c-4721-8cac-7fe82075442c,11b23200-d4fd-411a-88b5-a3fb1306cae9
tch_20200628-214431_82,99336fd2-b962-11ea-840b-0242ac110002,std_1593364387133_82,class_20200628-214431_82,M37Z-g2XZ,fa5e4651-7fa0-43de-b487-d4b665e57065,d4b81d0d-c04a-4dd8-8e59-6f2f6b396ac8,ebe89dc8-c2e8-4dab-865d-d651cc7ef54d,4949ba0e-74de-4a44-83bc-1622bb606faf,be7ea5cb-86ff-404e-be36-50c30ef8383f,1be9b020-eeed-4910-a4d5-73e56f775842
tch_20200628-214431_93,968259c8-b962-11ea-840b-0242ac110002,std_1593364382578_93,class_20200628-214431_93,UsNX-CvP9,012856e2-5717-4003-be69-2e6792118f48,f4d2914e-ba89-4b78-924e-98169f20b21f,a8e51620-1a1a-4d26-80af-946875978e00,a2aa4c99-1d1d-4d1b-9e2c-835fb12503e4,8ec3f5ef-fc2e-4c01-b773-0e95a61e71ba,e1f8dc66-aa73-4c00-8919-48c12c5d5a7a
