tchextid,stduuid,stdextid,classcode
tch_20200713-112355_16,76cea92f-cb0d-11ea-89f8-0242ac110002,std_1595306928767_116,UYFt-RC9t
tch_20200713-112355_31,780ad295-cb0d-11ea-89f8-0242ac110002,std_1595306930488_131,vB8A-2snJ
tch_20200713-112355_25,7a82629c-cb0d-11ea-96b3-0242ac110002,std_1595306934954_125,9uVR-3meR
tch_20200713-112355_26,7a3ddfba-cb0d-11ea-96b3-0242ac110002,std_1595306934487_126,bArx-bk93
tch_20200713-112355_32,7a6c4241-cb0d-11ea-96b3-0242ac110002,std_1595306934506_132,fmZR-3dY3
tch_20200713-112355_12,7a458097-cb0d-11ea-acee-0242ac110002,std_1595306934569_112,ETxm-paJZ
tch_20200713-112355_20,7d974374-cb0d-11ea-96b3-0242ac110002,std_1595306940135_120,nU89-Ds42
tch_20200713-112355_27,7e0f32b5-cb0d-11ea-af23-0242ac110002,std_1595306940953_127,MDdA-f2yL
tch_20200713-112355_19,7bf97295-cb0d-11ea-acee-0242ac110002,std_1595306937443_119,Zx23-Xdhd
tch_20200713-112355_13,7da85adc-cb0d-11ea-af23-0242ac110002,std_1595306940271_113,Cv4F-9roP
tch_20200713-112355_22,809122a0-cb0d-11ea-af23-0242ac110002,std_1595306945143_122,Mq8R-qzN8
tch_20200713-112355_33,7ccf1248-cb0d-11ea-af23-0242ac110002,std_1595306938512_133,26Kr-P3jU
tch_20200713-112355_21,7eed84b3-cb0d-11ea-96b3-0242ac110002,std_1595306942393_121,XF9A-uMKd
tch_20200713-112355_34,7f35b208-cb0d-11ea-89f8-0242ac110002,std_1595306942537_134,ykFc-VHPq
tch_20200713-112355_35,819a2ee1-cb0d-11ea-acee-0242ac110002,std_1595306946552_135,gvsu-92Js
tch_20200713-112355_28,80a5bca5-cb0d-11ea-89f8-0242ac110002,std_1595306945264_128,Fq8U-rE3P
tch_20200713-112355_15,7f1e5899-cb0d-11ea-af23-0242ac110002,std_1595306942713_115,9gDA-bJpw
