studentextuserid,classcode
std_1590416013353_195,iQ4B-dKdM
std_1590416015163_196,d7DL-aRoE
std_1590416016976_197,c623-23WE
std_1590416018785_198,R9KW-id3i
std_1590416020597_199,3Pvu-is6d
std_1590416022408_200,97wb-D34b
std_1590416024219_201,CZ7x-J6TB
std_1590416026030_202,aTE6-4nuB
std_1590416027840_203,9NhU-GVRK
std_1590416029650_204,R48E-juH2
std_1590416031460_205,Dk9F-2b4t
std_1590416033271_206,2QRo-KEgv
std_1590416035083_207,3Zz3-cw63
std_1590416036895_208,U7iW-v2L8
std_1590416038708_209,YEsW-et47
std_1590416040523_210,EYwU-46xN
std_1590416042334_211,b7QN-4ND4
std_1590416044145_212,37mu-tehN
std_1590416045956_213,Q3s9-7Yde
std_1590416047767_214,39Ng-XYR8
std_1590416049578_215,3Y8J-3t6V
std_1590416051388_216,btb6-qP2T
std_1590416053199_217,64tu-4oa3
std_1590416055010_218,Wcnw-QP84
std_1590416056822_219,is8D-A9Lb
std_1590416058632_220,GZT4-2R24
std_1590416060442_221,q2mQ-4mt9
std_1590416062256_222,aNLo-qgdH
std_1590416064067_223,9bfF-PnTA
std_1590416065879_224,HXRq-26N6
std_1590416067690_225,7n7k-2XLM
std_1590416069501_226,fbzW-YU8Z
std_1590416071313_227,vhEw-NDzB
std_1590416073123_228,RAHo-ZLWL
std_1590416074933_229,Yqyh-49UT
std_1590416076744_230,ugVX-FMQ4
std_1590416078554_231,i93g-q4Y7
std_1590416080365_232,yVcB-7yGk
std_1590416082176_233,8c3p-G2eb
std_1590416083986_234,uDXp-jJ4H
std_1590416085798_235,9MsV-wsDa
std_1590416087608_236,wgVA-cu63
std_1590416089419_237,w383-6pdh
std_1590416091229_238,YR7g-j4ej
std_1590416093041_239,EF2a-93Kr
std_1590416094852_240,XjK9-EP9W
std_1590416096662_241,v4y3-9DFe
std_1590416098474_242,464c-Phd7
std_1590416100285_243,QJZB-U8Kc
std_1590416102096_244,9R6f-hAaw
std_1590416103907_245,279y-HM9m
std_1590416105718_246,23NL-WzL7
std_1590416107530_247,8Ka6-grNp
std_1590416109341_248,DoQ2-wkVb
std_1590416111152_249,e269-GjTa
std_1590416112964_250,MJNc-L72V
std_1590416114773_251,P4V3-6Jga
std_1590416116585_252,ZDQ8-Q6dM
std_1590416118395_253,cfq2-viC7
std_1590416120207_254,8L83-QEDa
std_1590416122016_255,Fz96-q7zH
std_1590416123828_256,TCZi-QvdV
std_1590416125638_257,feZ7-f7ZD
std_1590416127448_258,K6K2-64H7
std_1590416129259_259,HuEr-8E6u
std_1590416131070_260,mkN3-EG9m
std_1590416132880_261,4R2p-V73p
std_1590416134692_262,urB6-7u8b
std_1590416136501_263,tbqf-87wq
std_1590416138312_264,gFkN-hsiP
std_1590416140123_265,G7mR-2opm
std_1590416141935_266,Udce-4HE3
std_1590416143775_267,jz2W-6cW6
std_1590416145586_268,gkbQ-fj64
std_1590416147398_269,vH9R-pzwN
std_1590416149209_270,bewa-9Geg
std_1590416151019_271,A9C8-zn49
std_1590416152830_272,69Z6-afEZ
std_1590416154642_273,K489-jzue
std_1590416156453_274,8Nox-jPvq
std_1590416158262_275,Rz7J-h6qc
std_1590416160073_276,Gkan-v7Q7
std_1590416161884_277,28We-923z
std_1590416163695_278,kvwH-drpu
std_1590416165507_279,7iyv-6bvy
std_1590416167318_280,ciaY-kHb2
std_1590416169128_281,n8ny-vckL
std_1590416170938_282,i9sw-3J62
std_1590416172751_283,MF4p-7wRa
std_1590416174562_284,3CXs-KqCr
std_1590416176372_285,bk8Y-k8DM
std_1590416178182_286,f878-wmti
std_1590416179993_287,2Akt-6qY9
std_1590416181804_288,x26t-UHwK
std_1590416183616_289,NPtf-oGwJ
std_1590416185426_290,c39u-BxCj
std_1590416187237_291,98Cz-HrGo
std_1590416189048_292,wFvJ-vUte
std_1590416190858_293,NYp4-KJ6W
std_1590416192669_294,Zzf9-owKj
std_1590416194481_295,68U9-79QJ
std_1590416196292_296,KjUW-i7EJ
std_1590416198103_297,kwkh-Uq4L
std_1590416199914_298,yX27-4AHY
std_1590416201725_299,Aa3V-XJfK
std_1590416203536_300,8x69-XtZg
std_1590416205347_301,X26p-Px4d
std_1590416207157_302,3Th6-T723
std_1590416208970_303,M9PD-CRX4
std_1590416210781_304,b3eA-LA7X
std_1590416212590_305,4B98-98gD
std_1590416214401_306,nX9P-nDZ2
std_1590416216213_307,KUwf-g2m2
std_1590416218024_308,YZAt-9aAp
std_1590416219835_309,9Lh9-7Hd8
std_1590416221645_310,DVzC-9R72
std_1590416223457_311,RLCH-Yutb
std_1590416225268_312,Ec26-g8h2
std_1590416227077_313,46wH-Vqvw
std_1590416228888_314,Q47B-7M6i
std_1590416230700_315,hs7W-VW4q
std_1590416232510_316,8eH8-gMUi
std_1590416234321_317,HzBa-oUdb
std_1590416236132_318,a2YQ-6p3K
std_1590416237944_319,j23F-2p7U
std_1590416239755_320,qspT-cfts
std_1590416241566_321,82qA-Fi3r
std_1590416243375_322,AxLa-Lv62
std_1590416245186_323,23hp-b9tL
std_1590416246998_324,GKQC-sE89
std_1590416248809_325,8a36-W9Mq
std_1590416250620_326,c294-9DMH
std_1590416252431_327,jHbZ-636i
std_1590416254242_328,79rK-H739
std_1590416256055_329,aEz3-7UGy
std_1590416257867_330,Ubwb-yLHf
std_1590416259677_331,Qte9-n7cd
std_1590416261488_332,37V3-w3m8
std_1590416263299_333,Z9rF-e3Y6
std_1590416265111_334,FN2N-4tkD
std_1590416266922_335,zoK2-DM8n
std_1590416268732_336,YDtX-eRTU
std_1590416270543_337,4kcn-2tPG
std_1590416272355_338,pq6C-xeL2
std_1590416274165_339,mHnY-y6Dj
std_1590416275975_340,Nc7j-24NR
std_1590416277786_341,9Nn6-riao
std_1590416279598_342,rANa-VCDz
std_1590416281407_343,7m4k-yuKD
std_1590416283218_344,9k6P-MUi6
std_1590416285030_345,xiPE-RU3Y
std_1590416286841_346,t82F-nt6u
std_1590416288651_347,Uxq3-oNQR
std_1590416290463_348,2pr9-8f9B
std_1590416292272_349,jojc-y6Mb
std_1590416294084_350,2KCX-3VK4
std_1590416295894_351,yC96-n6jE
std_1590416297705_352,MYQ2-LHu8
std_1590416299516_353,boLD-gW4T
std_1590416301326_354,ATe4-kRxR
std_1590416303137_355,v3HP-tNW4
std_1590416304948_356,jC2K-wn9v
std_1590416306759_357,ur2o-iHs8
std_1590416308570_358,ehpB-689w
std_1590416310382_359,RUZn-3K7V
std_1590416312193_360,4LnZ-z73Z
std_1590416314004_361,6Bbr-eBmB
std_1590416315815_362,ENub-9cC8
std_1590416317626_363,7qDi-xCe2
std_1590416319435_364,F8bu-VLWp
std_1590416321246_365,8y9Y-RW6f
std_1590416323057_366,XpBP-2E8C
std_1590416324867_367,74ZV-zbA2
std_1590416326678_368,4Xg6-dk6P
std_1590416328489_369,GU3v-sL97
std_1590416330300_370,6Cbf-8h3p
std_1590416332111_371,ufnD-93f8
std_1590416333921_372,6oBM-bM2F
std_1590416335733_373,BZ36-7xcK
std_1590416337543_374,8G9d-zv69
std_1590416339354_375,APVN-TgdU
std_1590416341166_376,9ctG-JyNG
std_1590416342976_377,39xz-Z6py
std_1590416344787_378,7wgR-PDGv
std_1590416346597_379,7zqr-QNif
std_1590416348408_380,mHkb-JThU
std_1590416350219_381,Wk6z-D87b
std_1590416352030_382,XN32-jQ74
std_1590416353842_383,qFB3-TJYx
std_1590416355653_384,tiL3-k3iE
std_1590416357465_385,MFYr-tQXB
std_1590416359276_386,7Lm2-3eox
std_1590416361088_387,TeBv-qYGk
std_1590416362900_388,hg7U-2Y2K
std_1590416364710_389,yvdZ-2MDK
std_1590416366520_390,cLiU-973N
std_1590416368332_391,PZcB-wB76
std_1590416370143_392,8G7z-4Xdy
std_1590416371953_393,2e8w-Kv2K
std_1590416373764_394,a638-XUc3
std_1590416375618_395,iQ4B-dKdM
std_1590416377429_396,d7DL-aRoE
std_1590416379241_397,c623-23WE
std_1590416381052_398,R9KW-id3i
std_1590416382862_399,3Pvu-is6d
std_1590416384673_400,97wb-D34b
std_1590416386486_401,CZ7x-J6TB
std_1590416388296_402,aTE6-4nuB
std_1590416390107_403,9NhU-GVRK
std_1590416391917_404,R48E-juH2
std_1590416393728_405,Dk9F-2b4t
std_1590416395539_406,2QRo-KEgv
std_1590416397351_407,3Zz3-cw63
std_1590416399161_408,U7iW-v2L8
std_1590416400973_409,YEsW-et47
std_1590416402783_410,EYwU-46xN
std_1590416404594_411,b7QN-4ND4
std_1590416406405_412,37mu-tehN
std_1590416408216_413,Q3s9-7Yde
std_1590416410026_414,39Ng-XYR8
std_1590416411837_415,3Y8J-3t6V
std_1590416413648_416,btb6-qP2T
std_1590416415459_417,64tu-4oa3
std_1590416417270_418,Wcnw-QP84
std_1590416419082_419,is8D-A9Lb
std_1590416420892_420,GZT4-2R24
std_1590416422704_421,q2mQ-4mt9
std_1590416424514_422,aNLo-qgdH
std_1590416426325_423,9bfF-PnTA
std_1590416428136_424,HXRq-26N6
std_1590416429948_425,7n7k-2XLM
std_1590416431758_426,fbzW-YU8Z
std_1590416433568_427,vhEw-NDzB
std_1590416435379_428,RAHo-ZLWL
std_1590416437191_429,Yqyh-49UT
std_1590416439001_430,ugVX-FMQ4
std_1590416440812_431,i93g-q4Y7
std_1590416442623_432,yVcB-7yGk
std_1590416444434_433,8c3p-G2eb
std_1590416446244_434,uDXp-jJ4H
std_1590416448055_435,9MsV-wsDa
std_1590416449867_436,wgVA-cu63
std_1590416451678_437,w383-6pdh
std_1590416453489_438,YR7g-j4ej
std_1590416455299_439,EF2a-93Kr
std_1590416457110_440,XjK9-EP9W
std_1590416458921_441,v4y3-9DFe
std_1590416460733_442,464c-Phd7
std_1590416462543_443,QJZB-U8Kc
std_1590416464355_444,9R6f-hAaw
std_1590416466164_445,279y-HM9m
std_1590416467976_446,23NL-WzL7
std_1590416469787_447,8Ka6-grNp
std_1590416471598_448,DoQ2-wkVb
std_1590416473408_449,e269-GjTa
std_1590416475220_450,MJNc-L72V
std_1590416477029_451,P4V3-6Jga
std_1590416478840_452,ZDQ8-Q6dM
std_1590416480651_453,cfq2-viC7
std_1590416482462_454,8L83-QEDa
std_1590416484274_455,Fz96-q7zH
std_1590416486084_456,TCZi-QvdV
std_1590416487894_457,feZ7-f7ZD
std_1590416489706_458,K6K2-64H7
std_1590416491516_459,HuEr-8E6u
std_1590416493338_460,mkN3-EG9m
std_1590416495137_461,4R2p-V73p
std_1590416496949_462,urB6-7u8b
std_1590416498759_463,tbqf-87wq
std_1590416500582_464,gFkN-hsiP
std_1590416502381_465,G7mR-2opm
std_1590416504192_466,Udce-4HE3
std_1590416506002_467,jz2W-6cW6
std_1590416507813_468,gkbQ-fj64
std_1590416509624_469,vH9R-pzwN
std_1590416511435_470,bewa-9Geg
std_1590416513246_471,A9C8-zn49
std_1590416515057_472,69Z6-afEZ
std_1590416516869_473,K489-jzue
std_1590416518680_474,8Nox-jPvq
std_1590416520493_475,Rz7J-h6qc
std_1590416522304_476,Gkan-v7Q7
std_1590416524114_477,28We-923z
std_1590416525925_478,kvwH-drpu
std_1590416527735_479,7iyv-6bvy
std_1590416529546_480,ciaY-kHb2
std_1590416531357_481,n8ny-vckL
std_1590416533169_482,i9sw-3J62
std_1590416534979_483,MF4p-7wRa
std_1590416536790_484,3CXs-KqCr
std_1590416538602_485,bk8Y-k8DM
std_1590416540413_486,f878-wmti
std_1590416542224_487,2Akt-6qY9
std_1590416544035_488,x26t-UHwK
std_1590416545847_489,NPtf-oGwJ
std_1590416547657_490,c39u-BxCj
std_1590416549468_491,98Cz-HrGo
std_1590416551278_492,wFvJ-vUte
std_1590416553089_493,NYp4-KJ6W
std_1590416554901_494,Zzf9-owKj
std_1590416556711_495,68U9-79QJ
std_1590416558522_496,KjUW-i7EJ
std_1590416560334_497,kwkh-Uq4L
std_1590416562144_498,yX27-4AHY
std_1590416563956_499,Aa3V-XJfK
std_1590416565765_500,8x69-XtZg
std_1590416567576_501,X26p-Px4d
std_1590416569387_502,3Th6-T723
std_1590416571199_503,M9PD-CRX4
std_1590416573010_504,b3eA-LA7X
std_1590416574821_505,4B98-98gD
std_1590416576631_506,nX9P-nDZ2
std_1590416578441_507,KUwf-g2m2
std_1590416580253_508,YZAt-9aAp
std_1590416582063_509,9Lh9-7Hd8
std_1590416583875_510,DVzC-9R72
std_1590416585686_511,RLCH-Yutb
std_1590416587496_512,Ec26-g8h2
std_1590416589308_513,46wH-Vqvw
std_1590416591119_514,Q47B-7M6i
std_1590416592930_515,hs7W-VW4q
std_1590416594740_516,8eH8-gMUi
std_1590416596559_517,HzBa-oUdb
std_1590416598361_518,a2YQ-6p3K
std_1590416600173_519,j23F-2p7U
std_1590416601983_520,qspT-cfts
std_1590416603794_521,82qA-Fi3r
std_1590416605605_522,AxLa-Lv62
std_1590416607416_523,23hp-b9tL
std_1590416609276_524,GKQC-sE89
std_1590416611088_525,8a36-W9Mq
std_1590416612899_526,c294-9DMH
std_1590416614709_527,jHbZ-636i
std_1590416616520_528,79rK-H739
std_1590416618331_529,aEz3-7UGy
std_1590416620142_530,Ubwb-yLHf
std_1590416621953_531,Qte9-n7cd
std_1590416623763_532,37V3-w3m8
std_1590416625575_533,Z9rF-e3Y6
std_1590416627385_534,FN2N-4tkD
std_1590416629196_535,zoK2-DM8n
std_1590416631006_536,YDtX-eRTU
std_1590416632817_537,4kcn-2tPG
std_1590416634628_538,pq6C-xeL2
std_1590416636439_539,mHnY-y6Dj
std_1590416638249_540,Nc7j-24NR
std_1590416640060_541,9Nn6-riao
std_1590416641871_542,rANa-VCDz
std_1590416643682_543,7m4k-yuKD
std_1590416645492_544,9k6P-MUi6
std_1590416647303_545,xiPE-RU3Y
std_1590416649114_546,t82F-nt6u
std_1590416650924_547,Uxq3-oNQR
std_1590416652760_548,2pr9-8f9B
std_1590416654570_549,jojc-y6Mb
std_1590416656381_550,2KCX-3VK4
std_1590416658192_551,yC96-n6jE
std_1590416660002_552,MYQ2-LHu8
std_1590416661813_553,boLD-gW4T
std_1590416663624_554,ATe4-kRxR
std_1590416665435_555,v3HP-tNW4
std_1590416667245_556,jC2K-wn9v
std_1590416669057_557,ur2o-iHs8
std_1590416670867_558,ehpB-689w
std_1590416672679_559,RUZn-3K7V
std_1590416674490_560,4LnZ-z73Z
std_1590416676300_561,6Bbr-eBmB
std_1590416678111_562,ENub-9cC8
std_1590416679921_563,7qDi-xCe2
std_1590416681732_564,F8bu-VLWp
std_1590416683544_565,8y9Y-RW6f
std_1590416685353_566,XpBP-2E8C
std_1590416687164_567,74ZV-zbA2
std_1590416688976_568,4Xg6-dk6P
std_1590416690785_569,GU3v-sL97
std_1590416692597_570,6Cbf-8h3p
std_1590416694407_571,ufnD-93f8
std_1590416696217_572,6oBM-bM2F
std_1590416698029_573,BZ36-7xcK
std_1590416699839_574,8G9d-zv69
std_1590416701651_575,APVN-TgdU
std_1590416703461_576,9ctG-JyNG
std_1590416705273_577,39xz-Z6py
std_1590416707084_578,7wgR-PDGv
std_1590416708894_579,7zqr-QNif
std_1590416710706_580,mHkb-JThU
std_1590416712517_581,Wk6z-D87b
std_1590416714328_582,XN32-jQ74
std_1590416716138_583,qFB3-TJYx
