tch,classtitle,classcode,ap1,ap2,ap3,ap4,ap5
tch_20200710-212608_669,class_20200710-212608_669,g8TC-LZ2K,88fb555f-14e0-4ca0-af61-9a71b2e200db,a5254f85-bc55-4d6d-b8c8-c83137912ebf,801d4b36-effa-430d-8720-e8f282081753,d9a76c06-850e-41e6-9c85-5772d730829a,1aaef619-ff25-470a-bfff-65b2623427b7
tch_20200710-212608_664,class_20200710-212608_664,ngWb-am3v,4cef37ec-78b0-477f-b04d-5b47551e2b02,4213721b-96e8-48ea-ae4b-a8ec66f0b442,f091a9f7-dac8-4ade-9099-4edd888b44ac,60bdf8fd-6d70-4f4f-9420-937ab2dd4f35,dcff63e2-3e09-4803-957d-1d74255068d5
tch_20200710-212608_667,class_20200710-212608_667,zNXg-o8c9,20415bb3-f791-44be-b2ec-77ef2bd812b8,f849ae94-be50-4804-94f9-5700df6e1eb5,a8202442-e9ca-4999-97e8-fbfa414080ca,c33c9c8c-3aeb-4434-9cab-90efa90908be,eeba4808-d318-4235-a161-6f3b40c59338
tch_20200710-212608_672,class_20200710-212608_672,7GvY-M4em,4e3922af-0f70-4bdc-b710-cd77551b1d27,0b4987db-d3b2-40f8-84e0-bb2dd488dc9c,5c04b591-1b9c-4e57-a5a6-f769afb32e59,1d95ae64-81ec-4b97-a310-d85820664591,f524a9a1-6323-4f7f-9f4d-293430886d23
tch_20200710-212608_673,class_20200710-212608_673,3BmR-M63s,4fc48aa1-af13-4fac-9521-418e94cded75,8f2a532b-fe25-42a1-b553-dbc02c03e6f3,fa83ac42-7670-4913-9d4f-aa816d862bf7,8f1d6187-de45-458c-8d19-5d984373b39e,694ae212-ce20-4499-98df-9ce95a046aff
tch_20200710-212608_676,class_20200710-212608_676,c4V2-u8RL,d51c25c0-bb18-4a3f-9fa2-b855fe362258,dab7a1c2-6fab-4b47-a404-3e153e3ca976,e1cc8801-2c78-4268-b518-cdcf47ba589c,835ebdc9-a7fa-4bb5-8cd8-52422d724a91,2f3c1fa3-02f7-410f-93ab-b11e6a4e9275
tch_20200710-212608_678,class_20200710-212608_678,GDm7-P9v4,0d2e1ac1-c70a-4937-8493-2cf49f9c4595,dc3cde74-3160-4dc0-acc0-a37e7b88161e,f201f53b-aa04-46b7-b5d5-bc1c21760ead,91a89e61-1f8b-46ba-bff6-e05262c9bafb,46ca9c2c-59ba-434b-bfc7-ba6bde186eac
tch_20200710-212608_671,class_20200710-212608_671,9Web-U2pB,3c5d237a-338b-4d19-bd28-0032fbdfef03,70d39065-9556-49d7-9a67-103649fc89fd,2550a966-da49-4d0f-bef3-2f130195e102,911c7554-e3ca-4fef-a872-4fcf793a688b,2c13948b-b176-4fe2-8a58-cab799ec5b43
tch_20200710-212608_677,class_20200710-212608_677,tr4q-rtMf,cca45b7b-9d1b-4bd5-a362-a462208f0a49,ea08db85-cc13-4a7d-b010-fc089193222f,3aeb45f8-757f-42e4-98a2-600f8e14567c,94dcf35b-0386-4541-9b0d-3379f3189016,9e0a696c-a297-44f6-ba01-41b422e92036
tch_20200710-212608_674,class_20200710-212608_674,9q9W-BMHm,4db11fe1-5ed1-4c03-be14-21071d4d1eb2,d1d628d3-d9ec-4315-8e2d-203136879c2c,13d73008-2551-418f-ab17-598a5d177576,c9451b04-ad4c-4e9e-85a1-1a4fcfcf972c,6ef5621b-9f2b-4748-8d8c-c0e3b04b9882
tch_20200710-212608_679,class_20200710-212608_679,2U7W-pn3j,1cfc4e02-7e8b-47b9-aaa9-2b2aa6c5473a,e259ce78-035c-48f7-91e1-7faa3ba5cd38,4fcb459a-316f-4f61-91a5-54a760d36b85,f8be8bca-4139-41a8-86bd-38fa9ae0555a,265ddfdf-9427-402f-9143-7bd67252440e
tch_20200710-212608_675,class_20200710-212608_675,C74P-FGEC,e9fc6f9a-1f39-4385-ad72-be93dd9793d4,4c6a778d-8ac8-4553-af8f-ed419625b789,66a8e9a9-9d9e-4730-a5ed-7f56a78f38dd,faa45ea0-72b6-4069-96cd-b9cd650119cb,fc4456d3-6dbe-4ed5-91a7-c8dbbf61a49e
tch_20200710-212608_681,class_20200710-212608_681,Lxyk-Uc2R,b57ca1dc-2099-4db9-a982-f4db36c05dd5,d5209fd2-c76f-47b5-8816-b305227cb67a,7dfdbb42-bde4-4fd4-83ed-c238e61d2c69,fdb9ad4d-9083-4fb6-805e-df71043dc75c,57b4ef09-aa77-4ed7-9850-f10d01211fac
tch_20200710-212608_683,class_20200710-212608_683,Y9EC-gdPY,98c86b7c-e24b-4170-9c92-5c5d1c81195e,78e8068e-e252-4055-9db5-a82041735016,84a64520-b601-4eb3-9054-775220a60a9f,e129b793-ad29-4cc6-b49d-21a2c743b2bd,86b4c48d-3eb1-4899-937f-c57d7c840e8b
tch_20200710-212608_684,class_20200710-212608_684,L2H9-39V4,112a6b42-da9d-4852-be0e-5d9f0ff5c160,9548e6bb-ae3c-4e22-9a7b-bfa763cc3960,2ee88d40-42c7-44b9-9e8c-8d6c8377802f,9b3bf208-d33a-44c3-a275-3e4ed88b98df,23db987d-9c6a-4858-bdf1-0853966fdd61
tch_20200710-212608_680,class_20200710-212608_680,gRNT-Jm9r,22ae848a-39bb-4723-a18c-8b3c46edf408,1f3cf17b-5085-4d8e-b9de-001e5a68122f,fd03984d-7a2d-4df0-b43b-2552ff36706a,b35d6949-a0e1-4ec2-a4ca-eb5587871610,d34ab185-f9b9-4f46-908f-90c337d68fd2
tch_20200710-212608_682,class_20200710-212608_682,XFP2-s4K2,147c352d-8692-480a-a0a4-65c2b6c34a14,5c814545-8d6b-44ea-baa8-0315130f79a0,209e4b9d-c837-4a4a-88fe-0bc515764b64,754d1211-8c3a-4c85-a8ec-44b0bd74b843,cfd3bd36-dbf7-420c-9301-1e950e358acf
tch_20200710-212608_687,class_20200710-212608_687,9W2L-6cJQ,19946926-1012-4851-8171-8bdb339f96f0,0cf5ce6a-7488-4ce8-ac76-c904036c2e76,d53e294c-1dfa-41ff-94cf-57ecb4dbead8,cb3efbfc-9538-4712-8555-ca9f07c73914,501fb20f-171e-45ba-8aba-e1c108983d1f
tch_20200710-212608_686,class_20200710-212608_686,4fKP-v6is,8e98a75b-1766-4332-8018-1be7a1984952,d5e03ad5-fb8b-4c67-8c77-45a29dacd275,9eb083d4-f88d-47b5-a9da-35094494a94e,69fb37b7-b9e9-455a-954b-10c3512d62c3,b251bb67-7e1a-49a3-a60d-132c70d2a1fe
tch_20200710-212608_685,class_20200710-212608_685,dYMa-p4vA,bf86fb17-3bde-4ec3-9c26-dbd0ef6924fc,a4a6dc1b-2949-44e9-8ee3-10be014e5010,758de0c1-aace-4a9f-a3b4-4b4471ec8126,6a07e193-3301-4067-9f4f-6c2bf4820897,d1b66eeb-6093-47db-8a60-44a38b1ac84a
tch_20200710-212608_688,class_20200710-212608_688,2Bkc-3dx3,570c0bdb-f725-4bd0-99bd-c2b0ee15c166,02e7ff11-f03f-4510-9a89-d0c467acf02e,c7b44218-047e-407a-911f-0622820ab6de,838127cc-4905-4cee-96f8-e1ad1268c927,6540723e-39a5-4581-ba0e-b96da1a4554b
tch_20200710-212608_695,class_20200710-212608_695,jJXG-937x,ad19fc1a-5ec2-49d5-98bd-0fa99c1bcf80,2e214129-411f-4263-a651-2fe3d336808a,6058ef7b-d025-400d-a14a-4be47f2fef6a,06377aa7-0513-481d-8ff3-16cefdd2159a,15ba9cdd-0693-443b-83cd-3dc269e83c69
tch_20200710-212608_689,class_20200710-212608_689,v9z6-8E6s,b0b0adc9-4789-4770-b0b1-f46753057436,cb8878c1-ee0f-4054-ae9f-456638402411,120b37ad-590a-4d34-b965-96d06ce1b8f2,ff687d0c-561f-4c27-b6d5-6f3bfa045465,15599a31-666e-48c4-beaf-50b497a3c007
tch_20200710-212608_696,class_20200710-212608_696,362G-juaE,084a9a76-433d-4c2b-adb2-3621675ed721,0cf07191-58ea-423d-872b-ed877a17bc53,14ca52e1-c98c-4574-8a2f-02c1f38050d7,22c66c44-3647-44d4-ba14-7c58cd4c65d1,8fa89cc8-17be-49eb-9a67-2ccaa6a440cc
tch_20200710-212608_692,class_20200710-212608_692,qsk8-yP89,c74a7ccb-7571-4d35-aa6d-2f868b870ac9,211c462e-4de8-4c72-8a65-24f8d47e793b,aadc8aac-df86-4666-b031-10cffe7f77f7,234096d9-1763-4150-900f-09b68eb08cb7,9c99982c-56d7-4af0-8851-12b72a8704df
tch_20200710-212608_693,class_20200710-212608_693,R3v4-RcXm,60a75c98-195e-4399-9d0f-a0ea7965460f,549963f8-f94d-4dbe-a9b7-c6ad52fb43d7,fc09a28b-54c5-46be-a118-bb38d7ad29f2,dec4a35f-d5e3-42f6-896a-1cc5183701d1,3cebf692-0a62-4648-b0b9-6fe4ab8f2b49
tch_20200710-212608_691,class_20200710-212608_691,zZ7u-Yjbh,43f894af-dfa4-4438-8b13-c8b371303e38,546cbdde-1da3-4e01-b05b-efecbefd7d94,19bc1fff-b364-4d93-b381-7d1e29324a9c,d1621623-e3f0-46d0-bac7-0322fbe28584,8360285b-3c09-4127-a165-dcf5f4708df2
tch_20200710-212608_690,class_20200710-212608_690,yf67-VrHo,a8ff03d2-3a2e-45bb-9e34-ec21a943ea3b,20048b9d-7559-42e7-86b5-4bba4ff7038c,2b25b74d-2746-4c5a-8be6-808305e333d9,f6fc87c9-5617-42e9-9227-de3ca90819e7,eeb14eda-cae1-4432-be26-462aef43e481
tch_20200710-212608_694,class_20200710-212608_694,PtQt-K6c2,66a4ca14-6241-408e-81a5-4e8df157e8b5,e4323421-f6cb-437a-a438-b637c597a2f0,74691021-20c2-4b66-a2e5-df76304b1881,3cde3e14-0d66-4f42-a839-00656501c2d4,6c14164a-5fad-48ee-a84f-788ecec1cc69
tch_20200710-212608_700,class_20200710-212608_700,8jJU-rGas,0fe8acd7-ba55-48e7-93c2-7d98262332eb,f8a317f1-f04d-458f-8b47-b6108593b8f5,829e94b0-02b1-46a9-9c5e-c88181f0bc0f,0b6c494b-0e93-48ed-b673-1b19cd30298e,1c895dc1-856b-4634-93de-6afb818f3339
tch_20200710-212608_697,class_20200710-212608_697,jWc2-Kjk7,ff9156c8-800a-435b-8a5c-86994a97e0d9,add075c7-40d1-4286-86ae-5cc87814cb43,7c8fcf52-4b9a-484c-94a5-9a61bc94f030,2737efd5-5255-45b3-b927-c6596268e130,d456e6a5-f64f-4cd8-b007-f5db99b060e6
tch_20200710-212608_701,class_20200710-212608_701,EU48-9M6U,6bb11221-d27c-4a66-badc-a6f801cef32a,c582865b-8279-46ad-9068-31001bb83f66,c7476ab1-71f5-4cf0-a29b-4cb35b2e60d3,f4678c65-37c8-44e0-95ac-065ebe8ca990,ccc29edc-0847-4431-a61f-a8b4765cde77
tch_20200710-212608_699,class_20200710-212608_699,7x48-K8wZ,2546d892-29ce-48d2-a950-bc78c3dfdc6b,4e17f18e-c3a6-4b14-b9c3-7b0b96472f4e,7101742c-6758-43e3-8554-9a9c8e914ad4,920594f1-4402-4c97-98a9-27c467f9c093,6b1bdebf-d7b5-4027-815c-c921c3dd6d70
tch_20200710-212608_703,class_20200710-212608_703,UmLU-3yqR,14cf02a2-675e-4524-bb65-482e37a2f978,5c1333e7-fe3a-45f6-ab05-ea1891430735,374fb5eb-4676-482f-8038-7164e4108eb6,0e67ead4-62c5-4389-893e-5c4c51d2f5ee,a865f391-b9e9-4f71-9ca0-f0f34c7fd7cb
tch_20200710-212608_698,class_20200710-212608_698,p6z8-eAd3,d00f0cf6-91a7-492b-8f41-54bc89d8faad,5e0d6990-8711-41b5-90e4-2134de1c9d0f,3e02a1f0-06c4-4f0a-8f0a-02e33e0ff857,c6f0437d-b010-4eb6-bc7e-00557f51341b,fdccf4d0-0515-46e7-8ba4-ade7ad74bfb5
tch_20200710-212608_702,class_20200710-212608_702,QygY-e3b2,81603c0d-718d-42b5-b25d-8b0c3cd0552c,7248d69b-6ca3-4a8d-92ea-c79ee40bbf81,e08edab3-d7ca-4a12-a067-0f25a6037c7d,8fe46b67-07c2-4bbe-a656-8f47925844a9,dfc10ad7-bfe6-477e-a88d-9ef9ea8215a8
tch_20200710-212608_705,class_20200710-212608_705,hqPL-iNz6,465943f9-bc89-4f74-a8ba-74fd9a152aa2,7dbf77b7-1d23-445c-81b6-7705ff558fcc,d1638158-c3dc-4b95-bf6e-5f6eba031888,3a32239a-7e83-4bd5-a964-52b6257d3a0b,d5b357d2-5973-48c6-88bd-605d69ce138a
tch_20200710-212608_712,class_20200710-212608_712,Vq67-Xy3t,86cdbfd5-cb37-423a-8290-b4ea3f7dfac8,49fd87aa-e42d-468c-b55d-21e707943770,82adb563-3638-4a50-8a53-91c4fd614ff7,7720258b-bdfa-40a5-a1fd-a776dcbf73ee,6272c8f7-b012-4b5b-a855-0cd8300dc459
tch_20200710-212608_708,class_20200710-212608_708,nP9i-LgoH,191a4408-00ba-4271-87ca-a6532692a7cd,3aa3ab42-c522-4940-95a7-2e2ba2082986,3c40ca9d-8dee-44f7-a6b6-15cbbc86bace,3b5601f1-b1fa-49c3-b06d-953ef20dbbc0,e2a0ea27-d011-4240-9b7a-295fd323c8cd
tch_20200710-212608_704,class_20200710-212608_704,sAe8-9p82,9fcc474e-f8ae-4c27-8231-98b4fb42d468,f0ea8660-4f9f-4dfb-b7d5-e1cad89b3d00,0b7f45ec-e807-4256-8d8a-03407ea5a5be,43e2718a-4373-4584-a114-2b00e93e2635,6f4a1b2a-747d-4acf-853b-78f1c45c3fbf
tch_20200710-212608_709,class_20200710-212608_709,f4D8-96F6,79f1ae14-cea5-4281-a08e-50a43cecbb26,8cd1e0a8-8c95-455b-829e-aaf9cd92e655,536ac032-8a7c-473e-99c5-a650b419fbb4,eacb02d5-b177-4871-8ddb-615b0dc9bd12,d22a55f1-83dd-4628-a5ff-e16e4f4f8cec
tch_20200710-212608_711,class_20200710-212608_711,gNMA-bGu4,ce27475f-414b-4d14-b3be-ef7c61929a39,ffa829c2-4d69-4b72-8f76-a77eb531bd38,5a8a8cc7-46f0-42f9-8cf5-87da2e06ba28,a6561bfa-976d-4834-9f55-e9ac41983cc3,e3faa348-a0cb-4ddd-a8c4-9e1a62bd0f29
tch_20200710-212608_706,class_20200710-212608_706,wUgP-FrPy,0dc47e06-7313-45b8-8ddc-6cba76ece6bf,a7ee5663-e835-4efc-a482-eb22859fdc6b,6edef081-ee8e-47b6-ad4e-003a7de0a087,4e655dc2-a345-42cd-9ecc-135d3a05c5b6,eb2f19b1-078f-4a98-b48c-69f595a73e34
tch_20200710-212608_707,class_20200710-212608_707,RqMK-C8wb,9c3b4a4a-a43c-4977-9932-c263b6827768,437f72a0-3670-49b4-8282-3b2575c66e01,6ba5be4d-9bbe-4f9c-b85f-fa43b9e2609c,69f63fc9-58ea-4b97-aa50-39e833864af0,32f0f768-1a6d-45c7-aa6f-fe034a783b71
tch_20200710-212608_713,class_20200710-212608_713,F6Dy-nhqu,917e6674-960b-43af-85ac-caff8466d191,96ef8600-3914-4271-a03c-20c1ac01da2a,0721f825-790c-4eac-bf32-d90ace3c6ee0,9b17e039-662f-46bd-9c07-4aa98b19d1e5,f7c4393b-55d2-4013-bb1a-a54247cf36d6
tch_20200710-212608_710,class_20200710-212608_710,B2vR-bTWJ,6797b88b-fdc4-42ea-8f91-1c66db7b44fd,4e477d34-dacb-419f-afae-bc2d92e3fa3a,30d8e3f1-107c-4db6-b484-7d5ee168ac33,9815c21f-a968-44e2-8693-2a85e467b93f,4f6009bd-bd7b-4d95-8624-22214e93803f
tch_20200710-212608_714,class_20200710-212608_714,rUAs-X28t,3ca0a18b-7f23-44e7-8e49-dc2cca5f82eb,95d9822d-fd06-43da-af6f-41b99fa01600,93a72640-34d7-498f-8f37-a0254d1d2365,dc60b323-e660-4d67-9f3e-a10897b27f72,018f0875-c407-40d3-8c20-cb3f2e71d33a
tch_20200710-212608_716,class_20200710-212608_716,uhut-U6Z3,97420aed-9268-456d-b7e3-be3443f91804,4fb98e2f-7fc7-4813-a27b-92145d62f8b0,1f607da6-a113-48a9-8d67-274e7ad49113,dc6fc22c-3af1-4deb-9bfa-a3d374945070,5bf84fc5-e6c7-4f06-81d0-04557ae79591
tch_20200710-212608_717,class_20200710-212608_717,YxM3-rP43,a238c314-0238-4c46-a4ac-62c4bc9c3154,a2bdd4e4-1a60-43e5-bd10-5e7f099f7f3d,234d2ae3-55b1-4138-8092-815b14500a66,ae8f0038-9216-4e81-8aca-649abef7360f,a2e0f907-cccc-413d-b9a5-c7fb6e05edbf
tch_20200710-212608_715,class_20200710-212608_715,MC32-yd6X,584ee47c-348b-434e-868f-b7844649d439,15f66a2b-3384-49bc-a8bb-49b6e803f7a9,b4fe9a6d-a130-4467-ab54-281bb8622149,ca3cccbb-69b0-434e-89d9-a7d691d2a418,90b88c3d-91ec-496a-b777-f69d94d24f84
tch_20200710-212608_722,class_20200710-212608_722,GYyN-KwF6,02876e68-5a81-4072-a021-5a2e502ca895,084f3d9a-7553-49da-9430-90863043d73c,fc0105d0-25c6-4d5c-bb10-658da935cbe7,424b98d4-9af6-4ace-ba73-3dc63858c14e,5de0d6fe-43ae-416f-9b8b-e54b577cabab
tch_20200710-212608_720,class_20200710-212608_720,JWNe-Lm2v,86ea1f75-60dc-440a-963b-cdbd4de91fef,dcb1809d-5682-43bd-8b8c-421d8b15725d,1e63fc9e-6336-4b86-a002-14539cd82f98,a8773363-d920-4679-a411-76c6faa57f97,b7c9d33e-d1b6-4520-899e-18f475f5fc86
tch_20200710-212608_721,class_20200710-212608_721,48V2-qDM3,b68da1f0-b521-4171-9388-6466d076169a,4d1fb203-f445-45ff-9d1a-3b81715fa384,4044a40d-1a15-4a1c-b03d-e3290df5b9e6,86e01b4e-9d8d-4368-a391-eaa4bd0c8098,ca51331f-e036-40ca-9933-6f449e0f7486
tch_20200710-212608_719,class_20200710-212608_719,Yb8G-XzLD,41d7b618-9092-4153-894e-7754c8e9ebec,3d29cef4-5a5f-426d-ab36-028991bba6d0,ec1279c2-1dc2-4fac-895c-f5512c1c7acb,728e65b3-17cd-4259-936a-ab0398b007e6,6f84100c-b2f2-4573-8090-0c5c0736b63c
tch_20200710-212608_724,class_20200710-212608_724,z9C8-cE6A,b70f21a8-5340-455b-a09d-a453f92092fe,b957e253-610d-46a6-90c0-710121b2ae62,57b2de78-67a5-4931-9927-53535ca9e09d,4509a630-7eea-4ef1-8f8e-8c3449842ad4,4b620601-ea58-4143-9644-9a821dcec39f
tch_20200710-212608_726,class_20200710-212608_726,87pF-u3Je,3de4f4d1-c411-4047-b425-eaf33584ac70,97270a16-1dd9-4f2a-803e-d344dd14165a,bbca9601-37b5-43d8-83c1-deb081f0a0c4,b6f0f956-bbfc-4e31-98bd-3f6566fff93d,6a4c8394-fcc6-4dcf-939e-7f69a6303b50
tch_20200710-212608_723,class_20200710-212608_723,8rZR-8TMA,cd49e969-d1ac-4935-aa0c-34bc6eb2a302,cdd291ec-c64f-4788-bdaf-d57214ff7f2d,e52d1f3b-b221-4b8e-82d1-e3ac9ec81808,66a82d31-6432-4aac-990d-685b493c8ccb,c8043dd5-e7c0-4311-97df-3e5000fe3cf6
tch_20200710-212608_718,class_20200710-212608_718,39tv-YPZn,8cd84103-362f-4a37-9ca7-99af37eac126,faab1b0b-05c3-46dc-990c-7fc2308c50c2,d3c66bdb-0b34-494b-bd59-1fe7144296ed,5c02e731-82b2-482d-996e-12767f9a80c8,81d7e127-8c62-40a2-b280-98e3f4ab793e
tch_20200710-212608_728,class_20200710-212608_728,pdCQ-jK7J,8dd085bf-7940-4297-bce2-89de9bde7748,85a9e6a5-0b3b-41bd-9972-6a864cfa9d36,ab8ebb00-7ceb-4bcf-bccd-00bb1d40b8d5,a32c951a-feb7-4c1e-ba55-f1453a16f6fd,1590b6bd-6851-4bae-af36-4d8abaef34cb
tch_20200710-212608_727,class_20200710-212608_727,9bKP-268f,3a6bf4d5-8bb8-4419-b1a3-a9a4f9e94e3b,e3c6c140-0c23-44bb-9f78-d99f7d3c7c13,9ee25324-11d9-4f8f-97ed-b2a940acec30,410389fa-b316-4388-b014-7919afc60ed8,4e2e971d-fbcb-4df9-be75-4e74003c8af4
tch_20200710-212608_725,class_20200710-212608_725,LcBV-AD2G,d543c605-f20f-4162-9e8d-1253c40fe734,4bbac217-f3c3-4b25-b4f5-895c3eb9f781,ed4a69f8-d73f-436f-b43e-e1497f04a6af,17b2dea4-e728-4232-8fe5-580ec2980ae1,01eedd1f-f7a7-4301-8d4b-1939c579fcb3
tch_20200710-212608_729,class_20200710-212608_729,6dEv-R6u8,36db033c-9f5d-459e-9b38-6413f804710e,61a5a7e7-194f-4b97-91c8-4aa9d295d670,008667fa-84e9-4519-b325-6aecb4a9faec,e6912e5b-5137-4359-9fa7-eed0b194ea1b,1f5da1cb-b6de-430a-898e-80a81e9ea9ab
tch_20200710-212608_732,class_20200710-212608_732,6Rwe-F34c,00d5f175-20d1-417b-9562-22239034c54b,6cca369d-2be2-4dbc-88e0-b50ce2eaee59,b8a34336-dc42-43f8-8e64-942b9a770c33,c59ef180-2e5b-4721-b712-73f8c1f94ccc,c0fe3e3e-33a9-4fd2-a2bd-3e1322b43757
tch_20200710-212608_731,class_20200710-212608_731,txQJ-BuCt,196588a8-c1b1-4453-bb6c-1b934936f82f,0d8556c1-2209-4892-af5a-743dbb65df95,89b92dbd-300e-41b3-9a31-9c195d782111,551f7cab-83cc-420c-a8ba-eb9606607b67,63c0aa41-1a02-4a8b-9b1b-f5e0a96d198b
tch_20200710-212608_730,class_20200710-212608_730,cfug-roT9,06bcd756-3091-4a27-ba2d-7d551ab3129b,a3a17e1f-b209-4920-bb82-d7e696000eac,81f615dc-9d5b-4b8f-bb8d-ea8b1c921625,edf66d45-0d4c-417c-80a6-84c0545e6be3,cd69e5e8-dea2-4ee0-96a5-b7664e366b3b
tch_20200710-212608_734,class_20200710-212608_734,4rLf-eQs4,aa935252-e03d-41c6-a2e0-2b1ebc489150,d01461f0-323a-4858-a5de-1db424000d29,f760584f-6af0-4e7d-b8d1-ab067bec70ab,1234aa5d-ea0f-44dc-bef4-555df2b981be,8583822e-f4e6-459f-b6aa-f89e10d3afe4
tch_20200710-212608_733,class_20200710-212608_733,9wc4-9H9k,455b6dce-8dc6-45d7-a34f-bf890e2f9c4d,128b7872-2a30-4617-abb6-8c34513b591c,3a3fbb98-e567-4bea-a06f-f72360a349ae,7b435161-4215-4ed4-ad88-a9de3502b7ab,f3f84f79-7243-4955-bf31-2ec12b804cc1
tch_20200710-212608_737,class_20200710-212608_737,t9s4-k7w8,caee742f-70f8-4ccd-8001-f5852d24ee0f,327219a2-1f24-4862-aa95-e57f01c83dde,5200200e-e225-4df5-9cc9-8b5fd20df04a,bfc72c36-ed41-499e-85e9-3d589acf1c4c,f18da91e-665b-4041-877c-7b4281f21f45
tch_20200710-212608_735,class_20200710-212608_735,K8Gh-jc2f,c5cccf83-72e5-4f61-a237-e2ddbdaa95b5,883352c4-e829-417c-a26b-ad36ab027151,c9812f79-460c-4021-86bf-77f92c1ac392,db0a9dbe-b7e0-4ec3-a377-5ee38ebf3ea0,2781bf08-275a-4a2b-99f4-57a6a7bc890d
tch_20200710-212608_736,class_20200710-212608_736,W3Jf-B6GV,4b835c20-3970-434c-85b6-3dbafd33f377,5b8543a8-f72b-4c99-beec-b87a99082145,16c5e462-4cd2-4395-b8be-d7d44adf29cd,deb73924-7c79-455e-867f-ea41287d5011,dedb0ab8-cc80-4954-be47-6b3f79447fa5
tch_20200710-212608_742,class_20200710-212608_742,T9sL-8ykg,2308db13-53a9-4e90-81fc-74bb6a07c8e0,a08d1fbf-978a-4912-bf95-6beb77751022,8c88aa52-8597-40fc-a1e7-c99efd3de4da,de80b6d7-340d-41c1-8610-b5d2d19587b1,4f706c01-ed76-4158-a4a8-cd5abc1a5e25
tch_20200710-212608_740,class_20200710-212608_740,7Giu-cNQ2,c029460a-0106-4f74-8dd9-fa5b5144d858,f11c89ab-514f-4653-9a51-b3db0e651d9a,15687bab-4c4a-4fed-b8e6-38569f50e3e9,8d3eb76b-8b38-48a5-9398-bfa5a5f82776,6aca8637-0150-4e8c-af2b-40ccb1750701
tch_20200710-212608_743,class_20200710-212608_743,QR7X-3rVw,ff5bc8c4-482f-4ac7-9821-fafe607f92f6,a2437e2e-562c-4d2d-ba80-5967d7aecb54,14445350-a450-4cf3-9a77-3bdcd00afc52,5dd9b71a-ca2d-4562-9e9a-42eada27f0dd,16493829-159a-4274-bf99-8eae2dcb81c0
tch_20200710-212608_739,class_20200710-212608_739,XE9d-Z2ew,949b3c0e-a359-4f58-99dd-fdb429de315d,c0d501b6-80fd-4a05-bbd0-48261e82aa7d,ce2a7454-7ac7-4f0c-a9ca-2498711167c5,7968ad16-f45c-4284-a222-3a0c7c8bb4a7,1b0d4350-4bbe-4882-94f0-83320fd2ed71
tch_20200710-212608_741,class_20200710-212608_741,2fdD-ugCw,76f271f5-bc6c-43b3-9e22-7253b60e5075,0b565239-34a0-41b7-b321-1ef072659ab5,63d437a9-d5c1-4dd6-a456-0ddda328d90d,b1b02554-3b4c-44f9-91fc-cae6533e97b5,815ac5fd-2314-45f0-8ea7-01700dc32319
tch_20200710-212608_746,class_20200710-212608_746,wX6f-BrAq,bd136560-dac1-4d44-a1cd-fa0a21227471,f992257d-b424-4e64-be1b-865253bc8a0a,fb4821e5-bc4b-4acc-90e4-1a86e555e237,da332ff6-0852-40a1-9a1b-7c1aaa574ffe,b43d8183-4c7f-48d0-9d5b-578ff569f95e
tch_20200710-212608_750,class_20200710-212608_750,C984-hz79,9ec453f8-525b-4a83-80de-5fb6ffb7d30b,d99ea037-d953-4ac7-9735-c87f27e6c7fe,cf7f8584-0c98-4e1c-bf60-5ab2d558de62,5bfacad5-ef8d-49ec-8b38-ee173c109118,6c1fdfc5-3373-4076-9044-72236bf894e7
tch_20200710-212608_744,class_20200710-212608_744,6423-fyYK,e5d9e683-cf62-40b4-9359-c057e845b228,f7046e08-5d48-4956-8ba0-65adf3d00efe,7fb8491f-fc96-4c44-a12f-21bb8a2b9013,852bffbc-ac3b-4d88-94d7-68c04faae244,bbb68c04-5683-476a-a7ab-1c2d8379e877
tch_20200710-212608_745,class_20200710-212608_745,oQ9u-oLmb,d1456eb3-4d73-4da0-9e13-e7d38432c0b4,ae64efba-3469-45c5-a565-5914d6a37850,18bc85fa-50db-4dae-ac4b-d7a01e3e06f2,eb470f38-9ab5-4e22-9d4e-e26410ca28fb,44bcbfc9-4712-4e5b-82b3-8f829bd27c67
tch_20200710-212608_738,class_20200710-212608_738,4yxU-NH3e,c4926604-40f2-40a3-812d-a077b888919a,053de335-4f24-4c77-ba0c-b892e049927d,1db7097b-45df-4fba-8bf8-3ad7684f4eb9,84968a65-9ec0-4bab-b726-7d9f0aeab575,9ef3a23b-9e97-4eca-9389-a898212c3ac8
tch_20200710-212608_747,class_20200710-212608_747,btZo-pZQc,d9f7d956-d61c-42ca-93d4-a2db1e1629ab,123675a5-909f-4347-a207-34d31bf8003e,3c2ac4b7-77a5-4803-b3b1-84dae25a65c2,ce1f3df9-0984-4176-8d87-9f4de928ab34,7084b72d-a0a2-4f99-80f9-84cba859cb42
tch_20200710-212608_751,class_20200710-212608_751,ZmGA-q6MJ,b9210316-8c82-43c5-9282-28a68ea39b8e,06f612af-e97e-45b8-98b0-f3f2d127002d,c68d5b37-7d9f-41b3-9f8b-9c72ccb0370d,41291dfd-ed7f-439a-897f-74822af2d0fe,c1be13f3-8126-4d2a-b070-29fd99eecc1b
