studentextuserjid,classcode,classid,invitationid,tch
s42_1594914178032_61,64B8-EL34,7fe987c1-c77a-11ea-acee-0242ac110002,d2fcf19e-21cb-4c2b-8750-c77a5d2d217b,t42_20200716-205339_61
s42_1594914180501_58,2oe4-ho9F,66e6f1b6-c77a-11ea-96b3-0242ac110002,dc89504d-1504-4e55-99a1-01dd89669a01,t42_20200716-205339_58
s42_1594914187032_62,9MN2-9R38,8f5967eb-c77a-11ea-acee-0242ac110002,8d3ffde2-077c-474c-b138-ac29998105d7,t42_20200716-205339_62
s42_1594914182656_60,P6kG-EXov,7c4a1a4b-c77a-11ea-89f8-0242ac110002,9c319500-6f65-43d3-a3ac-787bcf79320d,t42_20200716-205339_60
s42_1594914187750_71,pD3o-gJdW,d9c5ae52-c77a-11ea-96b3-0242ac110002,e2d3ad91-a62d-47e5-99fd-e43d927c9446,t42_20200716-205339_71
s42_1594914185696_73,6gxB-6z4n,f1d09e54-c77a-11ea-89f8-0242ac110002,5389eda5-50e7-4795-a4b0-9ace2610358b,t42_20200716-205339_73
s42_1594914188964_74,AwD9-V2nP,f45d8b49-c77a-11ea-96b3-0242ac110002,25bb30ad-696e-49e8-8ff0-3e306d2cbf9f,t42_20200716-205339_74
s42_1594914183979_67,j3mh-4ziv,b812aa72-c77a-11ea-acee-0242ac110002,e47d9d74-57cf-421b-a97b-ae28783187b2,t42_20200716-205339_67
s42_1594914189245_65,83h8-WiDa,a6681d2a-c77a-11ea-acee-0242ac110002,5a8b2139-381e-4494-8c6b-40384a6272d7,t42_20200716-205339_65
s42_1594914187326_72,o3C8-j34w,e300335e-c77a-11ea-89f8-0242ac110002,883e3baa-18c1-4721-9a82-a3cc33574d4a,t42_20200716-205339_72
s42_1594914191521_56,9Ywt-nj3D,556262b9-c77a-11ea-89f8-0242ac110002,248c2d63-d355-4d9a-9d30-a473d3f09309,t42_20200716-205339_56
s42_1594914189764_69,AZ6F-y2VY,cbd60611-c77a-11ea-96b3-0242ac110002,fd42330e-b24d-4f0f-b821-1d8824624050,t42_20200716-205339_69
s42_1594914197590_58,2oe4-ho9F,66e6f1b6-c77a-11ea-96b3-0242ac110002,ccb1bbe9-f330-41f8-b121-e4000739daa1,t42_20200716-205339_58
s42_1594914198708_62,9MN2-9R38,8f5967eb-c77a-11ea-acee-0242ac110002,b376714c-b087-482d-9a2a-ff9137d3ed49,t42_20200716-205339_62
s42_1594914195514_61,64B8-EL34,7fe987c1-c77a-11ea-acee-0242ac110002,14d54cde-e327-4ea1-8393-9fa8a5343810,t42_20200716-205339_61
s42_1594914195263_63,Nu7T-9Uok,92a75a8a-c77a-11ea-96b3-0242ac110002,ef4f9f2e-ea3c-4914-b83c-cb058a711b26,t42_20200716-205339_63
s42_1594914199125_60,P6kG-EXov,7c4a1a4b-c77a-11ea-89f8-0242ac110002,2333cf5d-fee9-4799-92ef-55020967e28a,t42_20200716-205339_60
s42_1594914200247_65,83h8-WiDa,a6681d2a-c77a-11ea-acee-0242ac110002,bcfe0a3e-fa16-4ce7-8f50-4cf0ec0eaefd,t42_20200716-205339_65
s42_1594914202109_72,o3C8-j34w,e300335e-c77a-11ea-89f8-0242ac110002,b5a3bbd1-d425-49ab-a395-0907f0e14138,t42_20200716-205339_72
s42_1594914199309_71,pD3o-gJdW,d9c5ae52-c77a-11ea-96b3-0242ac110002,acb80ec8-1111-4873-99f1-f74a42aa600d,t42_20200716-205339_71
s42_1594914199442_73,6gxB-6z4n,f1d09e54-c77a-11ea-89f8-0242ac110002,0800bd68-a63f-453d-b4f0-4e3ebcf227a3,t42_20200716-205339_73
s42_1594914199463_74,AwD9-V2nP,f45d8b49-c77a-11ea-96b3-0242ac110002,c21bc358-b385-41eb-9a60-d4e0aad26c8f,t42_20200716-205339_74
s42_1594914200349_75,YJdL-aBcy,00baac28-c77b-11ea-89f8-0242ac110002,2de008e9-c23f-4edc-80e9-1d823a66b303,t42_20200716-205339_75
s42_1594914207374_70,8Vnt-684J,d5287ffa-c77a-11ea-af23-0242ac110002,1a54732a-8cab-40b6-821f-bb521829034f,t42_20200716-205339_70
s42_1594914207373_59,6WyK-w2ey,6eacfe3d-c77a-11ea-96b3-0242ac110002,df55d1bc-597d-4df3-8503-58143e85faf3,t42_20200716-205339_59
s42_1594914206534_68,EbjG-fsZ4,c25417eb-c77a-11ea-89f8-0242ac110002,543f77ea-fde9-4cba-8a33-cae9c9632522,t42_20200716-205339_68
s42_1594914205695_69,AZ6F-y2VY,cbd60611-c77a-11ea-96b3-0242ac110002,fe8aee40-e228-4d4a-8c4b-120d829bd114,t42_20200716-205339_69
s42_1594914207015_66,g2u7-iziz,afe8abdb-c77a-11ea-acee-0242ac110002,45592188-59c5-4497-ac0d-cc5b9021f02c,t42_20200716-205339_66
s42_1594914202244_76,FDBc-394L,04b8b4cd-c77b-11ea-acee-0242ac110002,947bb04c-e691-4153-b429-9fbb476b6fa3,t42_20200716-205339_76
s42_1594914208594_64,d7WC-bDGy,a0c369f1-c77a-11ea-acee-0242ac110002,6f18a670-8283-4e56-9d97-b0f852f45fc3,t42_20200716-205339_64
s42_1594914210994_58,2oe4-ho9F,66e6f1b6-c77a-11ea-96b3-0242ac110002,698edf01-b945-4c6b-a251-fe96be5df5be,t42_20200716-205339_58
s42_1594914212505_61,64B8-EL34,7fe987c1-c77a-11ea-acee-0242ac110002,d8dd7a91-d436-4916-8063-462031f56754,t42_20200716-205339_61
s42_1594914213254_60,P6kG-EXov,7c4a1a4b-c77a-11ea-89f8-0242ac110002,7eb19940-abc4-4729-bf2b-03a4c869d668,t42_20200716-205339_60
s42_1594914215252_73,6gxB-6z4n,f1d09e54-c77a-11ea-89f8-0242ac110002,7b0d4b96-7445-43e6-9f26-d180a41c9b91,t42_20200716-205339_73
s42_1594914213967_72,o3C8-j34w,e300335e-c77a-11ea-89f8-0242ac110002,6518524b-8871-4f63-ae08-75f7e6a285e1,t42_20200716-205339_72
s42_1594914213113_63,Nu7T-9Uok,92a75a8a-c77a-11ea-96b3-0242ac110002,1a2f12a4-11d6-4885-a3e3-18c25b3ec5e4,t42_20200716-205339_63
s42_1594914211305_62,9MN2-9R38,8f5967eb-c77a-11ea-acee-0242ac110002,5fb23746-7e4d-48ca-bc68-adda20005e1a,t42_20200716-205339_62
s42_1594914210836_67,j3mh-4ziv,b812aa72-c77a-11ea-acee-0242ac110002,45173139-a8b0-40a9-b0c0-d248a507795e,t42_20200716-205339_67
s42_1594914213373_65,83h8-WiDa,a6681d2a-c77a-11ea-acee-0242ac110002,cf819a06-ee5e-4afe-9afa-c5f111764936,t42_20200716-205339_65
s42_1594914215643_74,AwD9-V2nP,f45d8b49-c77a-11ea-96b3-0242ac110002,7a197593-a501-4182-9735-7b5d685a352d,t42_20200716-205339_74
s42_1594914214478_71,pD3o-gJdW,d9c5ae52-c77a-11ea-96b3-0242ac110002,1ac9098d-de8f-4d78-a565-a01febe5b30a,t42_20200716-205339_71
s42_1594914220544_76,FDBc-394L,04b8b4cd-c77b-11ea-acee-0242ac110002,f0c25ade-f93a-4d32-a873-43320d52029b,t42_20200716-205339_76
s42_1594914220338_66,g2u7-iziz,afe8abdb-c77a-11ea-acee-0242ac110002,d9284a04-082b-4495-9da8-c7c3f8f156de,t42_20200716-205339_66
s42_1594914217472_75,YJdL-aBcy,00baac28-c77b-11ea-89f8-0242ac110002,62f1fa72-02dd-46c8-9c45-0e381735b020,t42_20200716-205339_75
s42_1594914220244_69,AZ6F-y2VY,cbd60611-c77a-11ea-96b3-0242ac110002,cdd40e80-301e-4057-b248-ced45b141a72,t42_20200716-205339_69
s42_1594914217804_70,8Vnt-684J,d5287ffa-c77a-11ea-af23-0242ac110002,6623a22b-bbc9-448c-be74-7795f6410aaa,t42_20200716-205339_70
s42_1594914219015_68,EbjG-fsZ4,c25417eb-c77a-11ea-89f8-0242ac110002,b3e1cf18-438f-4671-8a63-194cc91a24d6,t42_20200716-205339_68
s42_1594914226068_73,6gxB-6z4n,f1d09e54-c77a-11ea-89f8-0242ac110002,48ecc9fa-5a60-42d9-a5ae-6a320751bdb1,t42_20200716-205339_73
s42_1594914225271_61,64B8-EL34,7fe987c1-c77a-11ea-acee-0242ac110002,875de2fc-df1d-4550-a143-0ce870681115,t42_20200716-205339_61
s42_1594914227116_63,Nu7T-9Uok,92a75a8a-c77a-11ea-96b3-0242ac110002,d34f2135-b467-4e37-9d91-8362f1033e7b,t42_20200716-205339_63
s42_1594914224140_64,d7WC-bDGy,a0c369f1-c77a-11ea-acee-0242ac110002,735bcb7d-0895-4346-ad1e-18f836ea41fc,t42_20200716-205339_64
s42_1594914229902_71,pD3o-gJdW,d9c5ae52-c77a-11ea-96b3-0242ac110002,2f391f37-7422-4a63-8790-6e9edd289031,t42_20200716-205339_71
s42_1594914226002_60,P6kG-EXov,7c4a1a4b-c77a-11ea-89f8-0242ac110002,1014bd9b-85b6-46ae-9051-96813f58f71d,t42_20200716-205339_60
s42_1594914227911_77,3g3R-38Wr,15c1abd7-c77b-11ea-89f8-0242ac110002,fec6f754-cd1f-456b-b64f-4115df7581f0,t42_20200716-205339_77
s42_1594914226392_72,o3C8-j34w,e300335e-c77a-11ea-89f8-0242ac110002,9c0d7c34-0523-4757-b26f-3b9b1474ee59,t42_20200716-205339_72
s42_1594914227154_62,9MN2-9R38,8f5967eb-c77a-11ea-acee-0242ac110002,0ddc814c-fd4d-441e-a870-3abfe7eab491,t42_20200716-205339_62
s42_1594914227617_67,j3mh-4ziv,b812aa72-c77a-11ea-acee-0242ac110002,14f3227b-34fa-4f73-b763-e1eed5b3aafd,t42_20200716-205339_67
s42_1594914229240_74,AwD9-V2nP,f45d8b49-c77a-11ea-96b3-0242ac110002,b4affffe-42bc-4f54-a699-7bdb8fcd9f23,t42_20200716-205339_74
s42_1594914232853_75,YJdL-aBcy,00baac28-c77b-11ea-89f8-0242ac110002,2f55233d-9f14-4cca-81ce-d0773d315983,t42_20200716-205339_75
s42_1594914227947_65,83h8-WiDa,a6681d2a-c77a-11ea-acee-0242ac110002,20887434-ca8d-4dc7-9a83-0f4c709f16a8,t42_20200716-205339_65
s42_1594914234096_69,AZ6F-y2VY,cbd60611-c77a-11ea-96b3-0242ac110002,71b5e44e-59cd-4728-a79b-1600a2381b4a,t42_20200716-205339_69
s42_1594914234526_68,EbjG-fsZ4,c25417eb-c77a-11ea-89f8-0242ac110002,a7c6a087-7c76-4425-8f68-150b13106549,t42_20200716-205339_68
s42_1594914234255_70,8Vnt-684J,d5287ffa-c77a-11ea-af23-0242ac110002,6899f2a7-cd7e-4776-82f6-16ef8eb93eb7,t42_20200716-205339_70
s42_1594914236240_73,6gxB-6z4n,f1d09e54-c77a-11ea-89f8-0242ac110002,68573520-e9fb-4a45-8f9d-0320ab7a9693,t42_20200716-205339_73
s42_1594914232660_66,g2u7-iziz,afe8abdb-c77a-11ea-acee-0242ac110002,f8ff65bd-2a26-4333-916c-924811933b85,t42_20200716-205339_66
s42_1594914232492_76,FDBc-394L,04b8b4cd-c77b-11ea-acee-0242ac110002,5030154d-b5e5-48b4-ab55-4d8291c6a226,t42_20200716-205339_76
s42_1594914240790_60,P6kG-EXov,7c4a1a4b-c77a-11ea-89f8-0242ac110002,96173990-6461-4346-85ca-b1da19eb8ef6,t42_20200716-205339_60
s42_1594914237099_61,64B8-EL34,7fe987c1-c77a-11ea-acee-0242ac110002,a11a8835-3201-49b6-a7ec-0b9943815f9f,t42_20200716-205339_61
s42_1594914240472_64,d7WC-bDGy,a0c369f1-c77a-11ea-acee-0242ac110002,c4811dbb-15de-4e10-bb6d-9b584bcc48bc,t42_20200716-205339_64
s42_1594914243978_67,j3mh-4ziv,b812aa72-c77a-11ea-acee-0242ac110002,3cfbde68-49ea-49a5-a8ae-7c92a12cc64c,t42_20200716-205339_67
s42_1594914241589_77,3g3R-38Wr,15c1abd7-c77b-11ea-89f8-0242ac110002,df1313ff-af66-4ecb-8161-b016ab9bc10b,t42_20200716-205339_77
s42_1594914238461_63,Nu7T-9Uok,92a75a8a-c77a-11ea-96b3-0242ac110002,42f27908-6cfb-481a-9c38-5e828e11bded,t42_20200716-205339_63
s42_1594914244095_74,AwD9-V2nP,f45d8b49-c77a-11ea-96b3-0242ac110002,d9286444-8749-49ee-811b-ff2da012b621,t42_20200716-205339_74
s42_1594914246988_68,EbjG-fsZ4,c25417eb-c77a-11ea-89f8-0242ac110002,0afcef06-1665-42b8-8dca-97f986a3503f,t42_20200716-205339_68
s42_1594914240534_71,pD3o-gJdW,d9c5ae52-c77a-11ea-96b3-0242ac110002,eac20647-2450-4bc7-a716-5dd1637e46fa,t42_20200716-205339_71
s42_1594914242699_72,o3C8-j34w,e300335e-c77a-11ea-89f8-0242ac110002,df45fb5f-c51f-48e0-adfa-dab568061ef9,t42_20200716-205339_72
s42_1594914244597_75,YJdL-aBcy,00baac28-c77b-11ea-89f8-0242ac110002,647c5b0d-8d28-4595-8f13-d3e5b9d4a919,t42_20200716-205339_75
s42_1594914249405_66,g2u7-iziz,afe8abdb-c77a-11ea-acee-0242ac110002,d3f83d0b-57f1-4705-800c-0c0b40b63736,t42_20200716-205339_66
s42_1594914244773_65,83h8-WiDa,a6681d2a-c77a-11ea-acee-0242ac110002,0ac431f5-c6ab-49b8-83a5-94248b44e4c5,t42_20200716-205339_65
s42_1594914246498_78,oWHE-3E9e,1cfae1b8-c77b-11ea-96b3-0242ac110002,9edf1f65-71ae-480f-bd82-87973e2cd3dc,t42_20200716-205339_78
s42_1594914247578_70,8Vnt-684J,d5287ffa-c77a-11ea-af23-0242ac110002,1dd8e0e7-abc5-41c9-b4f3-48f03b9c3787,t42_20200716-205339_70
s42_1594914243683_62,9MN2-9R38,8f5967eb-c77a-11ea-acee-0242ac110002,3f68fccb-885c-44a0-8293-6187e74389cd,t42_20200716-205339_62
s42_1594914245080_69,AZ6F-y2VY,cbd60611-c77a-11ea-96b3-0242ac110002,7eecba9c-3d0c-4dc8-a635-e19047834e9f,t42_20200716-205339_69
s42_1594914248934_73,6gxB-6z4n,f1d09e54-c77a-11ea-89f8-0242ac110002,d7c80927-0268-4d52-9723-276f0760812a,t42_20200716-205339_73
s42_1594914252759_61,64B8-EL34,7fe987c1-c77a-11ea-acee-0242ac110002,dd38025c-7b10-491d-a3eb-213b43c4adb6,t42_20200716-205339_61
s42_1594914254647_67,j3mh-4ziv,b812aa72-c77a-11ea-acee-0242ac110002,b4c65c5c-960e-4bfe-9a19-103980111a5d,t42_20200716-205339_67
s42_1594914255823_79,4HW7-ixJA,24415f07-c77b-11ea-96b3-0242ac110002,4f61c4e0-70f1-44d8-9b3f-0bcb1403f1a1,t42_20200716-205339_79
s42_1594914249744_76,FDBc-394L,04b8b4cd-c77b-11ea-acee-0242ac110002,f89aa5ac-8771-46c6-a984-b2efc8a352f5,t42_20200716-205339_76
s42_1594914253843_64,d7WC-bDGy,a0c369f1-c77a-11ea-acee-0242ac110002,9280b4d6-3611-44c5-99bd-843b6f6af6ed,t42_20200716-205339_64
s42_1594914257508_68,EbjG-fsZ4,c25417eb-c77a-11ea-89f8-0242ac110002,2aa323eb-0a34-4825-9ac2-d9adbd298ef5,t42_20200716-205339_68
s42_1594914257198_74,AwD9-V2nP,f45d8b49-c77a-11ea-96b3-0242ac110002,35f2e74d-eb42-4912-b958-1666864328f1,t42_20200716-205339_74
s42_1594914254650_77,3g3R-38Wr,15c1abd7-c77b-11ea-89f8-0242ac110002,043d2fde-d98c-429d-a4c1-15fca2ec2aba,t42_20200716-205339_77
s42_1594914259816_66,g2u7-iziz,afe8abdb-c77a-11ea-acee-0242ac110002,00019191-4ce2-4ab1-b10a-16aba3eea9c5,t42_20200716-205339_66
s42_1594914256385_63,Nu7T-9Uok,92a75a8a-c77a-11ea-96b3-0242ac110002,cbd8e8b7-ecaf-4926-93a3-cea3fc09e678,t42_20200716-205339_63
s42_1594914258312_71,pD3o-gJdW,d9c5ae52-c77a-11ea-96b3-0242ac110002,d5b15868-d259-45e3-ab09-a523471b4eab,t42_20200716-205339_71
s42_1594914259409_72,o3C8-j34w,e300335e-c77a-11ea-89f8-0242ac110002,dcb27461-507d-4b8b-9be8-34ebbc8705d1,t42_20200716-205339_72
s42_1594914259748_75,YJdL-aBcy,00baac28-c77b-11ea-89f8-0242ac110002,1b45f3f7-3447-4080-9388-afbcaa40cd85,t42_20200716-205339_75
s42_1594914264559_73,6gxB-6z4n,f1d09e54-c77a-11ea-89f8-0242ac110002,5748aed2-ec2f-426c-a5f0-2117430afd76,t42_20200716-205339_73
s42_1594914261347_78,oWHE-3E9e,1cfae1b8-c77b-11ea-96b3-0242ac110002,3844a373-9d01-4183-ab63-47b5e86d5e1f,t42_20200716-205339_78
s42_1594914261595_62,9MN2-9R38,8f5967eb-c77a-11ea-acee-0242ac110002,d5b18e14-2796-4748-9e80-6bdc0114b0e7,t42_20200716-205339_62
s42_1594914260811_65,83h8-WiDa,a6681d2a-c77a-11ea-acee-0242ac110002,79408fb4-ffc5-4d0b-9c68-841f3566ff31,t42_20200716-205339_65
s42_1594914261534_70,8Vnt-684J,d5287ffa-c77a-11ea-af23-0242ac110002,71a9bbe1-1903-4713-8e78-ccaa27fb92c6,t42_20200716-205339_70
s42_1594914261831_69,AZ6F-y2VY,cbd60611-c77a-11ea-96b3-0242ac110002,89544ee4-9d39-4c0e-9009-30bd8f6dae0d,t42_20200716-205339_69
s42_1594914267643_64,d7WC-bDGy,a0c369f1-c77a-11ea-acee-0242ac110002,e46ffe28-e208-4be0-9778-702d8d798105,t42_20200716-205339_64
s42_1594914266262_67,j3mh-4ziv,b812aa72-c77a-11ea-acee-0242ac110002,4970e4a3-33ea-42d0-b7bc-4df7ccde45df,t42_20200716-205339_67
s42_1594914268180_68,EbjG-fsZ4,c25417eb-c77a-11ea-89f8-0242ac110002,19fe39ae-4008-46d3-b27f-96a5deaf10e2,t42_20200716-205339_68
s42_1594914266866_76,FDBc-394L,04b8b4cd-c77b-11ea-acee-0242ac110002,594adf27-4582-474e-9fb4-dabbe821e25e,t42_20200716-205339_76
s42_1594914266702_79,4HW7-ixJA,24415f07-c77b-11ea-96b3-0242ac110002,499fc27a-c4c8-4dd1-bb37-d9dea1b7c5c4,t42_20200716-205339_79
s42_1594914272665_63,Nu7T-9Uok,92a75a8a-c77a-11ea-96b3-0242ac110002,99190dc9-9e97-4b56-b0a7-a3b03b88bbdc,t42_20200716-205339_63
s42_1594914273467_72,o3C8-j34w,e300335e-c77a-11ea-89f8-0242ac110002,800b0701-d691-4872-afc0-a44dbd10efd5,t42_20200716-205339_72
s42_1594914273276_71,pD3o-gJdW,d9c5ae52-c77a-11ea-96b3-0242ac110002,73941562-349c-41fc-905e-d747f417f5da,t42_20200716-205339_71
s42_1594914268364_74,AwD9-V2nP,f45d8b49-c77a-11ea-96b3-0242ac110002,18536d02-dbbf-4023-ac7b-2420c0efb2f5,t42_20200716-205339_74
s42_1594914270091_77,3g3R-38Wr,15c1abd7-c77b-11ea-89f8-0242ac110002,b76f2abb-1a87-46ff-8f15-43ff98fdb56f,t42_20200716-205339_77
s42_1594914278287_70,8Vnt-684J,d5287ffa-c77a-11ea-af23-0242ac110002,25dbfdc1-808f-4389-a4fc-bdcdc8436ba8,t42_20200716-205339_70
s42_1594914271217_66,g2u7-iziz,afe8abdb-c77a-11ea-acee-0242ac110002,5ce35d8d-8775-4b36-b05a-300b6c2327ff,t42_20200716-205339_66
s42_1594914278847_69,AZ6F-y2VY,cbd60611-c77a-11ea-96b3-0242ac110002,21958529-5221-4a45-b614-e40471e8e2c4,t42_20200716-205339_69
s42_1594914277117_62,9MN2-9R38,8f5967eb-c77a-11ea-acee-0242ac110002,b18577bc-e920-4b6d-aa62-179b4f13f880,t42_20200716-205339_62
s42_1594914277723_65,83h8-WiDa,a6681d2a-c77a-11ea-acee-0242ac110002,11d783d4-6c7a-49e9-8f09-f30dd25542f6,t42_20200716-205339_65
s42_1594914276455_78,oWHE-3E9e,1cfae1b8-c77b-11ea-96b3-0242ac110002,2c2cb370-0f19-4ed3-8517-84093dae99d0,t42_20200716-205339_78
s42_1594914280579_64,d7WC-bDGy,a0c369f1-c77a-11ea-acee-0242ac110002,e05301e3-b841-4246-9dd8-db0dcd760205,t42_20200716-205339_64
s42_1594914275402_75,YJdL-aBcy,00baac28-c77b-11ea-89f8-0242ac110002,2b0bae0a-3755-4aec-b89b-55658d596b1a,t42_20200716-205339_75
s42_1594914276231_73,6gxB-6z4n,f1d09e54-c77a-11ea-89f8-0242ac110002,9fc92fa8-411e-4532-8003-7c22052a7c32,t42_20200716-205339_73
s42_1594914280806_68,EbjG-fsZ4,c25417eb-c77a-11ea-89f8-0242ac110002,112803e1-09c8-4b70-b3c2-c18ae4ab7f09,t42_20200716-205339_68
s42_1594914284550_71,pD3o-gJdW,d9c5ae52-c77a-11ea-96b3-0242ac110002,759073c8-6aeb-4983-8330-f050230fa8fe,t42_20200716-205339_71
s42_1594914284517_72,o3C8-j34w,e300335e-c77a-11ea-89f8-0242ac110002,096cf7dd-0247-453e-986b-42e2747aac2f,t42_20200716-205339_72
s42_1594914282751_79,4HW7-ixJA,24415f07-c77b-11ea-96b3-0242ac110002,f4837e72-1ba1-4245-a543-45de0fdc44a1,t42_20200716-205339_79
s42_1594914280747_67,j3mh-4ziv,b812aa72-c77a-11ea-acee-0242ac110002,56c3f1a3-c79c-401c-b126-bc87990d7e73,t42_20200716-205339_67
s42_1594914285134_74,AwD9-V2nP,f45d8b49-c77a-11ea-96b3-0242ac110002,88376f03-933a-41ea-8555-c33bd723a74c,t42_20200716-205339_74
s42_1594914281944_76,FDBc-394L,04b8b4cd-c77b-11ea-acee-0242ac110002,436bfef2-e813-4011-8660-2a4abbc028ed,t42_20200716-205339_76
s42_1594914288899_66,g2u7-iziz,afe8abdb-c77a-11ea-acee-0242ac110002,077ef8b1-7bc6-425b-b92d-71f7e5476b3e,t42_20200716-205339_66
s42_1594914281243_81,2KN3-82mX,34970a93-c77b-11ea-af23-0242ac110002,6f4167fe-7e31-4388-acc2-ca0164de5d56,t42_20200716-205339_81
s42_1594914283077_80,gfx9-ZB2m,30a3d72b-c77b-11ea-89f8-0242ac110002,b5a4512a-d8e5-4c0c-bb7b-a1be0da44643,t42_20200716-205339_80
s42_1594914288298_70,8Vnt-684J,d5287ffa-c77a-11ea-af23-0242ac110002,b07cbc52-1ded-42ad-a8bd-645e25fcf3e0,t42_20200716-205339_70
s42_1594914287000_77,3g3R-38Wr,15c1abd7-c77b-11ea-89f8-0242ac110002,faa25923-dd2f-4a18-9ca1-aaae70f4b7d1,t42_20200716-205339_77
s42_1594914291793_78,oWHE-3E9e,1cfae1b8-c77b-11ea-96b3-0242ac110002,3d19819d-4484-42d3-94ad-a8f866cf477f,t42_20200716-205339_78
s42_1594914291806_64,d7WC-bDGy,a0c369f1-c77a-11ea-acee-0242ac110002,6eb42c95-dd7a-43fc-a815-ebfb3bc0282a,t42_20200716-205339_64
s42_1594914289693_69,AZ6F-y2VY,cbd60611-c77a-11ea-96b3-0242ac110002,b80bc0cc-8df2-4533-95b9-9f959330e096,t42_20200716-205339_69
s42_1594914295254_71,pD3o-gJdW,d9c5ae52-c77a-11ea-96b3-0242ac110002,e4127756-841e-4e18-9783-7c1001db418a,t42_20200716-205339_71
s42_1594914294571_68,EbjG-fsZ4,c25417eb-c77a-11ea-89f8-0242ac110002,a92afe5f-7742-4f98-bbc6-48176fd88428,t42_20200716-205339_68
s42_1594914295523_72,o3C8-j34w,e300335e-c77a-11ea-89f8-0242ac110002,fbbaca7b-d8f8-401a-8d06-7a177a1e0eac,t42_20200716-205339_72
s42_1594914291182_65,83h8-WiDa,a6681d2a-c77a-11ea-acee-0242ac110002,baa18b99-a99a-4de0-8b12-e93186e7d3cc,t42_20200716-205339_65
s42_1594914293724_73,6gxB-6z4n,f1d09e54-c77a-11ea-89f8-0242ac110002,37b6f2c2-7932-48c3-aa0f-a16bba21eaba,t42_20200716-205339_73
s42_1594914297804_79,4HW7-ixJA,24415f07-c77b-11ea-96b3-0242ac110002,cb1e2310-fd0f-4822-8ba5-aa8783db5c35,t42_20200716-205339_79
s42_1594914293326_75,YJdL-aBcy,00baac28-c77b-11ea-89f8-0242ac110002,f42cb3a5-4b37-4380-a80a-21a02f8dfbe8,t42_20200716-205339_75
s42_1594914299510_81,2KN3-82mX,34970a93-c77b-11ea-af23-0242ac110002,6620c5ce-bb58-43d0-a79c-a1ea9896a036,t42_20200716-205339_81
s42_1594914299129_66,g2u7-iziz,afe8abdb-c77a-11ea-acee-0242ac110002,3925214f-ac8e-4773-b931-0a6db03efd92,t42_20200716-205339_66
s42_1594914302359_78,oWHE-3E9e,1cfae1b8-c77b-11ea-96b3-0242ac110002,c13d6a27-03c8-4362-ae2a-c8ba510312b7,t42_20200716-205339_78
s42_1594914299735_80,gfx9-ZB2m,30a3d72b-c77b-11ea-89f8-0242ac110002,cb7ec2ae-b32c-4c83-976e-f7702979a050,t42_20200716-205339_80
s42_1594914297931_67,j3mh-4ziv,b812aa72-c77a-11ea-acee-0242ac110002,f4d53972-fc0b-4860-b8b9-d6b5400acd42,t42_20200716-205339_67
s42_1594914301369_70,8Vnt-684J,d5287ffa-c77a-11ea-af23-0242ac110002,7072f92a-9729-409b-8bbb-8fbd668b83ae,t42_20200716-205339_70
s42_1594914299068_76,FDBc-394L,04b8b4cd-c77b-11ea-acee-0242ac110002,e8758455-5840-40f6-93d7-ee6f0407c489,t42_20200716-205339_76
s42_1594914298448_74,AwD9-V2nP,f45d8b49-c77a-11ea-96b3-0242ac110002,29431a7a-8110-4dcf-9240-f88704808a39,t42_20200716-205339_74
s42_1594914301874_77,3g3R-38Wr,15c1abd7-c77b-11ea-89f8-0242ac110002,6f14a470-b7eb-4529-b0e0-9c0a923f55fc,t42_20200716-205339_77
s42_1594914302668_82,ymGc-kq9K,3d71472e-c77b-11ea-af23-0242ac110002,7e22220c-fcf1-4dfe-9710-28ce6893b7c2,t42_20200716-205339_82
s42_1594914303265_69,AZ6F-y2VY,cbd60611-c77a-11ea-96b3-0242ac110002,ffc2cd21-a899-4b89-9507-d6f8de9db599,t42_20200716-205339_69
s42_1594914309136_65,83h8-WiDa,a6681d2a-c77a-11ea-acee-0242ac110002,bfad45a6-d4dd-49a0-9174-234ba6e025c7,t42_20200716-205339_65
s42_1594914310205_73,6gxB-6z4n,f1d09e54-c77a-11ea-89f8-0242ac110002,be2ed705-14c1-4d42-8f10-e2606db518a3,t42_20200716-205339_73
s42_1594914310247_75,YJdL-aBcy,00baac28-c77b-11ea-89f8-0242ac110002,0a2b3fe8-997b-4f04-9fca-779e6e9cb210,t42_20200716-205339_75
s42_1594914306494_71,pD3o-gJdW,d9c5ae52-c77a-11ea-96b3-0242ac110002,024856b3-684a-4173-a91d-8ef87bb2eb28,t42_20200716-205339_71
s42_1594914306806_68,EbjG-fsZ4,c25417eb-c77a-11ea-89f8-0242ac110002,d743c969-bc38-4864-adee-3c4efb5e5902,t42_20200716-205339_68
s42_1594914313334_80,gfx9-ZB2m,30a3d72b-c77b-11ea-89f8-0242ac110002,da93f951-3598-4256-8308-acf0d9d15a9e,t42_20200716-205339_80
s42_1594914312629_78,oWHE-3E9e,1cfae1b8-c77b-11ea-96b3-0242ac110002,84e98d36-1af9-49b2-a072-746731babc6b,t42_20200716-205339_78
s42_1594914308405_72,o3C8-j34w,e300335e-c77a-11ea-89f8-0242ac110002,7a66d3a9-1189-46f0-a687-55ecd787862b,t42_20200716-205339_72
s42_1594914312549_66,g2u7-iziz,afe8abdb-c77a-11ea-acee-0242ac110002,bac81cb9-fa32-46ef-8dc3-9ade72b3f5d1,t42_20200716-205339_66
