studentextuserid,classcode
std_1588935261828_763,vPZn-8GTL
std_1588935266882_765,xJoJ-oE9w
std_1588935269396_766,9cgA-mqA9
std_1588935271908_767,2ABj-b83Z
std_1588935274423_768,p872-8CrV
std_1588935276939_769,fr6H-dpmq
std_1588935279457_770,9kWb-G3GE
std_1588935281971_771,VK3d-iDpy
std_1588935284500_772,89Ap-67Lm
std_1588935287011_773,rcMg-oGn7
std_1588935289528_774,uXy3-7FLZ
std_1588935292041_775,p742-azBR
std_1588935294562_776,Ejdu-3VXH
std_1588935297082_777,yxBp-2JuX
std_1588935299598_778,7U9G-6Yv3
std_1588935302114_779,RV9R-etXb
std_1588935304635_780,C2Af-3iJx
std_1588935307159_781,e3i2-YyR2
std_1588935309679_782,aZ68-Byxk
std_1588935314710_784,TPL6-R7dP
std_1588935317230_785,HnUH-oMZP
std_1588935319746_786,7XpH-72cr
std_1588935322263_787,9g6a-eQ6E
std_1588935324778_788,c72f-QEG4
std_1588935327298_789,NMAf-dPBw
std_1588935329811_790,8XGr-y4D9
std_1588935332329_791,Xrey-CkaD
std_1588935334844_792,9Yba-M26g
std_1588935337358_793,Y2E7-Bqi2
std_1588935342386_795,XkE9-82Co
std_1588935344903_796,6f2g-Xgeg
std_1588935347414_797,uz7e-U4zj
std_1588935349934_798,prd9-476g
std_1588935352446_799,NoV3-9QW8
std_1588935354964_800,Q8J4-Tn4X
std_1588935357478_801,yEam-pTrR
std_1588935359994_802,9jB9-63yC
std_1588935362510_803,7gtn-KUfy
std_1588935365022_804,EbvE-BurR
std_1588935367537_805,GT48-6t2H
std_1588935370055_806,D29v-ZJ2Y
std_1588935372570_807,Kcfx-kM9A
std_1588935375082_808,Xn42-9yN3
std_1588935377602_809,b6Yq-7smp
std_1588935380119_810,KFaK-zaoQ
std_1588935382634_811,dLcf-XdAm
std_1588935385154_812,8VTW-r6JL
std_1588935387674_813,72Ap-FHab
std_1588935390186_814,F32e-u4mU
std_1588935392702_815,ba23-vV76
std_1588935395219_816,Tj2G-ojZ4
std_1588935397747_817,dvCP-cMo8
std_1588935400251_818,mGgE-7p9K
std_1588935402763_819,bWDe-CNAE
std_1588935405278_820,9gu6-ULzC
std_1588935407794_821,kHuk-qLRC
std_1588935410306_822,4Vxy-2ubr
std_1588935412822_823,L7J3-8TKV
std_1588935415339_824,7xhU-u2dE
std_1588935417854_825,3ALu-i9DF
std_1588935420371_826,zD8z-Yz82
std_1588935422886_827,624R-Bty7
std_1588935425402_828,9Y3e-qEp7
std_1588935427918_829,wp4B-K7N2
std_1588935430434_830,F8vT-8u3E
std_1588935432950_831,bG9p-w32N
std_1588935435467_832,rZx9-wWUs
std_1588935437982_833,edxP-9xjM
std_1588935440503_834,9r76-974Q
std_1588935443012_835,ro8y-34Ux
std_1588935445531_836,qA9d-Y39c
std_1588935448044_837,9g4e-dUE7
std_1588935450565_838,rsWV-3zhM
std_1588935453081_839,f94t-2C8d
std_1588935455600_840,YR6F-HEu9
std_1588935458117_841,L743-246p
std_1588935460645_842,4a84-M82L
std_1588935463152_843,vPZn-8GTL
std_1588935465681_844,v7s7-43qy
std_1588935468189_845,xJoJ-oE9w
std_1588935470709_846,9cgA-mqA9
std_1588935473225_847,2ABj-b83Z
std_1588935475754_848,p872-8CrV
std_1588935478257_849,fr6H-dpmq
std_1588935480773_850,9kWb-G3GE
std_1588935483292_851,VK3d-iDpy
std_1588935485814_852,89Ap-67Lm
std_1588935488329_853,rcMg-oGn7
std_1588935490842_854,uXy3-7FLZ
std_1588935493357_855,p742-azBR
std_1588935495874_856,Ejdu-3VXH
std_1588935498389_857,yxBp-2JuX
std_1588935500910_858,7U9G-6Yv3
std_1588935503425_859,RV9R-etXb
std_1588935505941_860,C2Af-3iJx
std_1588935508458_861,e3i2-YyR2
std_1588935510973_862,aZ68-Byxk
std_1588935513489_863,Z2Zk-689v
std_1588935516005_864,TPL6-R7dP
std_1588935518526_865,HnUH-oMZP
std_1588935521105_866,7XpH-72cr
std_1588935523630_867,9g6a-eQ6E
std_1588935526144_868,c72f-QEG4
std_1588935528665_869,NMAf-dPBw
std_1588935531177_870,8XGr-y4D9
std_1588935533693_871,Xrey-CkaD
std_1588935536209_872,9Yba-M26g
std_1588935538725_873,Y2E7-Bqi2
std_1588935541241_874,8GP6-7TBW
std_1588935546277_876,6f2g-Xgeg
std_1588935548792_877,uz7e-U4zj
std_1588935551307_878,prd9-476g
std_1588935553821_879,NoV3-9QW8
std_1588935556345_880,Q8J4-Tn4X
std_1588935558864_881,yEam-pTrR
std_1588935561379_882,9jB9-63yC
std_1588935563896_883,7gtn-KUfy
std_1588935566416_884,EbvE-BurR
std_1588935568942_885,GT48-6t2H
std_1588935571461_886,D29v-ZJ2Y
std_1588935573981_887,Kcfx-kM9A
std_1588935576496_888,Xn42-9yN3
std_1588935579013_889,b6Yq-7smp
std_1588935581528_890,KFaK-zaoQ
std_1588935584045_891,dLcf-XdAm
std_1588935586571_892,8VTW-r6JL
std_1588935589087_893,72Ap-FHab
std_1588935591623_894,F32e-u4mU
std_1588935594156_895,ba23-vV76
std_1588935596678_896,Tj2G-ojZ4
std_1588935599198_897,dvCP-cMo8
std_1588935601717_898,mGgE-7p9K
std_1588935604239_899,bWDe-CNAE
std_1588935606765_900,9gu6-ULzC
std_1588935609292_901,kHuk-qLRC
std_1588935611812_902,4Vxy-2ubr
std_1588935614328_903,L7J3-8TKV
std_1588935616843_904,7xhU-u2dE
std_1588935619359_905,3ALu-i9DF
std_1588935621875_906,zD8z-Yz82
std_1588935624399_907,624R-Bty7
std_1588935626920_908,9Y3e-qEp7
std_1588935629440_909,wp4B-K7N2
std_1588935631960_910,F8vT-8u3E
std_1588935634476_911,bG9p-w32N
std_1588935636994_912,rZx9-wWUs
std_1588935639513_913,edxP-9xjM
std_1588935642030_914,9r76-974Q
std_1588935644552_915,ro8y-34Ux
std_1588935647061_916,qA9d-Y39c
std_1588935649589_917,9g4e-dUE7
std_1588935652097_918,rsWV-3zhM
std_1588935654618_919,f94t-2C8d
std_1588935657135_920,YR6F-HEu9
std_1588935659653_921,L743-246p
std_1588935662171_922,4a84-M82L
std_1588935664692_923,vPZn-8GTL
std_1588935667212_924,v7s7-43qy
std_1588935669730_925,xJoJ-oE9w
std_1588935672254_926,9cgA-mqA9
std_1588935674798_927,2ABj-b83Z
std_1588935677328_928,p872-8CrV
std_1588935679850_929,fr6H-dpmq
std_1588935684896_931,VK3d-iDpy
std_1588935687411_932,89Ap-67Lm
std_1588935689937_933,rcMg-oGn7
std_1588935692452_934,uXy3-7FLZ
std_1588935694959_935,p742-azBR
std_1588935697474_936,Ejdu-3VXH
std_1588935699994_937,yxBp-2JuX
std_1588935702511_938,7U9G-6Yv3
std_1588935705026_939,RV9R-etXb
std_1588935707542_940,C2Af-3iJx
std_1588935710058_941,e3i2-YyR2
std_1588935712574_942,aZ68-Byxk
std_1588935715090_943,Z2Zk-689v
std_1588935717614_944,TPL6-R7dP
std_1588935720130_945,HnUH-oMZP
std_1588935722646_946,7XpH-72cr
std_1588935725166_947,9g6a-eQ6E
std_1588935727682_948,c72f-QEG4
std_1588935730198_949,NMAf-dPBw
std_1588935732714_950,8XGr-y4D9
std_1588935735230_951,Xrey-CkaD
std_1588935737742_952,9Yba-M26g
std_1588935740258_953,Y2E7-Bqi2
std_1588935745290_955,XkE9-82Co
std_1588935747806_956,6f2g-Xgeg
std_1588935750325_957,uz7e-U4zj
std_1588935752846_958,prd9-476g
std_1588935755361_959,NoV3-9QW8
std_1588935757878_960,Q8J4-Tn4X
std_1588935760393_961,yEam-pTrR
std_1588935762914_962,9jB9-63yC
std_1588935765434_963,7gtn-KUfy
std_1588935767966_964,EbvE-BurR
std_1588935770487_965,GT48-6t2H
std_1588935773014_966,D29v-ZJ2Y
std_1588935775538_967,Kcfx-kM9A
std_1588935778063_968,Xn42-9yN3
std_1588935780582_969,b6Yq-7smp
std_1588935783101_970,KFaK-zaoQ
std_1588935785646_971,dLcf-XdAm
std_1588935788176_972,8VTW-r6JL
std_1588935790698_973,72Ap-FHab
std_1588935793218_974,F32e-u4mU
std_1588935795757_975,ba23-vV76
std_1588935798272_976,Tj2G-ojZ4
std_1588935800798_977,dvCP-cMo8
std_1588935803318_978,mGgE-7p9K
std_1588935805845_979,bWDe-CNAE
std_1588935808366_980,9gu6-ULzC
std_1588935810885_981,kHuk-qLRC
std_1588935813408_982,4Vxy-2ubr
std_1588935815930_983,L7J3-8TKV
std_1588935818445_984,7xhU-u2dE
std_1588935820966_985,3ALu-i9DF
std_1588935823482_986,zD8z-Yz82
std_1588935826002_987,624R-Bty7
std_1588935831035_989,wp4B-K7N2
std_1588935833564_990,F8vT-8u3E
std_1588935836081_991,bG9p-w32N
std_1588935838613_992,rZx9-wWUs
std_1588935841129_993,edxP-9xjM
std_1588935843645_994,9r76-974Q
std_1588935846167_995,ro8y-34Ux
std_1588935848684_996,qA9d-Y39c
std_1588935851208_997,9g4e-dUE7
std_1588935853728_998,rsWV-3zhM
std_1588935856245_999,f94t-2C8d
std_1588935858765_1000,YR6F-HEu9
std_1588935861281_1001,L743-246p
std_1588935863803_1002,4a84-M82L
std_1588935866321_1003,vPZn-8GTL
std_1588935868841_1004,v7s7-43qy
std_1588935871356_1005,xJoJ-oE9w
std_1588935873871_1006,9cgA-mqA9
std_1588935876388_1007,2ABj-b83Z
std_1588935878904_1008,p872-8CrV
std_1588935881419_1009,fr6H-dpmq
std_1588935883936_1010,9kWb-G3GE
std_1588935886451_1011,VK3d-iDpy
std_1588935888968_1012,89Ap-67Lm
std_1588935891483_1013,rcMg-oGn7
std_1588935894000_1014,uXy3-7FLZ
std_1588935896520_1015,p742-azBR
std_1588935899037_1016,Ejdu-3VXH
std_1588935901556_1017,yxBp-2JuX
std_1588935904072_1018,7U9G-6Yv3
std_1588935906588_1019,RV9R-etXb
std_1588935911632_1021,e3i2-YyR2
std_1588935914160_1022,aZ68-Byxk
std_1588935916736_1023,Z2Zk-689v
std_1588935919279_1024,TPL6-R7dP
std_1588935921794_1025,HnUH-oMZP
std_1588935924310_1026,7XpH-72cr
std_1588935926827_1027,9g6a-eQ6E
std_1588935929346_1028,c72f-QEG4
std_1588935931863_1029,NMAf-dPBw
std_1588935934379_1030,8XGr-y4D9
std_1588935936896_1031,Xrey-CkaD
std_1588935939411_1032,9Yba-M26g
std_1588935941937_1033,Y2E7-Bqi2
std_1588935944459_1034,8GP6-7TBW
std_1588935946985_1035,XkE9-82Co
std_1588935949505_1036,6f2g-Xgeg
std_1588935952023_1037,uz7e-U4zj
std_1588935954537_1038,prd9-476g
std_1588935957054_1039,NoV3-9QW8
std_1588935959570_1040,Q8J4-Tn4X
std_1588935962097_1041,yEam-pTrR
std_1588935964639_1042,9jB9-63yC
std_1588935967129_1043,7gtn-KUfy
std_1588935969645_1044,EbvE-BurR
std_1588935972165_1045,GT48-6t2H
std_1588935977215_1047,Kcfx-kM9A
std_1588935979734_1048,Xn42-9yN3
std_1588935982238_1049,b6Yq-7smp
std_1588935984754_1050,KFaK-zaoQ
std_1588935987285_1051,dLcf-XdAm
std_1588935989805_1052,8VTW-r6JL
std_1588935992322_1053,72Ap-FHab
std_1588935994837_1054,F32e-u4mU
std_1588935997353_1055,ba23-vV76
std_1588935999868_1056,Tj2G-ojZ4
std_1588936002384_1057,dvCP-cMo8
std_1588936004905_1058,mGgE-7p9K
std_1588936007420_1059,bWDe-CNAE
std_1588936009937_1060,9gu6-ULzC
std_1588936012458_1061,kHuk-qLRC
std_1588936014974_1062,4Vxy-2ubr
std_1588936017491_1063,L7J3-8TKV
std_1588936020012_1064,7xhU-u2dE
std_1588936022526_1065,3ALu-i9DF
std_1588936025042_1066,zD8z-Yz82
std_1588936027557_1067,624R-Bty7
std_1588936030073_1068,9Y3e-qEp7
std_1588936032589_1069,wp4B-K7N2
std_1588936035105_1070,F8vT-8u3E
std_1588936037621_1071,bG9p-w32N
std_1588936040137_1072,rZx9-wWUs
std_1588936042654_1073,edxP-9xjM
std_1588936045173_1074,9r76-974Q
std_1588936047673_1075,ro8y-34Ux
std_1588936050188_1076,qA9d-Y39c
std_1588936052704_1077,9g4e-dUE7
std_1588936055221_1078,rsWV-3zhM
std_1588936057735_1079,f94t-2C8d
std_1588936060251_1080,YR6F-HEu9
std_1588936062767_1081,L743-246p
std_1588936065283_1082,4a84-M82L
std_1588936067798_1083,vPZn-8GTL
std_1588936072830_1085,xJoJ-oE9w
std_1588936075345_1086,9cgA-mqA9
std_1588936077875_1087,2ABj-b83Z
std_1588936080390_1088,p872-8CrV
std_1588936082902_1089,fr6H-dpmq
std_1588936085410_1090,9kWb-G3GE
std_1588936087925_1091,VK3d-iDpy
std_1588936090441_1092,89Ap-67Lm
std_1588936092956_1093,rcMg-oGn7
std_1588936095472_1094,uXy3-7FLZ
std_1588936097988_1095,p742-azBR
std_1588936100504_1096,Ejdu-3VXH
std_1588936103019_1097,yxBp-2JuX
std_1588936105535_1098,7U9G-6Yv3
std_1588936108050_1099,RV9R-etXb
std_1588936110566_1100,C2Af-3iJx
std_1588936113082_1101,e3i2-YyR2
std_1588936115597_1102,aZ68-Byxk
std_1588936118113_1103,Z2Zk-689v
std_1588936120629_1104,TPL6-R7dP
std_1588936123144_1105,HnUH-oMZP
std_1588936125660_1106,7XpH-72cr
std_1588936128176_1107,9g6a-eQ6E
std_1588936130691_1108,c72f-QEG4
std_1588936133207_1109,NMAf-dPBw
std_1588936135723_1110,8XGr-y4D9
std_1588936138238_1111,Xrey-CkaD
std_1588936140755_1112,9Yba-M26g
std_1588936143268_1113,Y2E7-Bqi2
std_1588936145795_1114,8GP6-7TBW
std_1588936148313_1115,XkE9-82Co
std_1588936150824_1116,6f2g-Xgeg
std_1588936153337_1117,uz7e-U4zj
std_1588936155854_1118,prd9-476g
std_1588936158369_1119,NoV3-9QW8
std_1588936160885_1120,Q8J4-Tn4X
std_1588936163397_1121,yEam-pTrR
std_1588936165914_1122,9jB9-63yC
std_1588936168428_1123,7gtn-KUfy
std_1588936170950_1124,EbvE-BurR
std_1588936173465_1125,GT48-6t2H
std_1588936175981_1126,D29v-ZJ2Y
std_1588936178495_1127,Kcfx-kM9A
std_1588936181013_1128,Xn42-9yN3
std_1588936183530_1129,b6Yq-7smp
std_1588936186045_1130,KFaK-zaoQ
std_1588936188563_1131,dLcf-XdAm
std_1588936191077_1132,8VTW-r6JL
std_1588936193593_1133,72Ap-FHab
std_1588936196109_1134,F32e-u4mU
std_1588936198626_1135,ba23-vV76
std_1588936201140_1136,Tj2G-ojZ4
std_1588936203658_1137,dvCP-cMo8
std_1588936206172_1138,mGgE-7p9K
std_1588936208685_1139,bWDe-CNAE
std_1588936211202_1140,9gu6-ULzC
std_1588936213705_1141,kHuk-qLRC
std_1588936216223_1142,4Vxy-2ubr
std_1588936218737_1143,L7J3-8TKV
std_1588936221253_1144,7xhU-u2dE
std_1588936223768_1145,3ALu-i9DF
std_1588936226283_1146,zD8z-Yz82
std_1588936228800_1147,624R-Bty7
std_1588936231315_1148,9Y3e-qEp7
std_1588936233835_1149,wp4B-K7N2
