studentextuserid,classcode
std_1589183409480_1476,xs6d-AHtE
std_1589183417527_1480,Z8Gh-8hbZ
std_1589183419543_1481,Z2ZR-wgGv
std_1589183431606_1487,xbLA-Yje4
std_1589183433624_1488,yUEb-923e
std_1589183445686_1494,XkT9-NZvT
std_1589183451714_1497,wmga-8X9J
std_1589183453715_1498,v698-pW37
std_1589183455731_1499,tCnt-p3VQ
std_1589183463778_1503,yW4q-uFfy
std_1589183465790_1504,sd46-9gPQ
std_1589183467806_1505,v4ta-PhQH
std_1589183471830_1507,yty8-qF6V
std_1589183479884_1511,t9X3-VHwk
std_1589183502037_1522,UJgW-BYP2
std_1589183508058_1525,WXdH-mwd8
std_1589183518111_1530,W74U-HJyF
std_1589183536212_1539,ZNB4-P4E7
std_1589183554400_1548,Z628-G4Tx
std_1589183562461_1552,Z3VB-s3dk
std_1589183566484_1554,X6X2-i3be
std_1589183568496_1555,YtKw-YTdQ
std_1589183576543_1559,UNTW-kAE3
std_1589183596663_1569,xidD-m6U3
std_1589183598672_1570,uVfx-rQ24
std_1589183600681_1571,Vbno-sfHv
std_1589183612742_1577,U32C-6onR
std_1589183614755_1578,xB78-mV4m
std_1589183626860_1584,yu2t-8CyA
std_1589183651014_1596,uL79-pJA4
std_1589183655048_1598,rWzn-4Lzr
std_1589183661092_1601,Z3Hx-pZTF
std_1589183679185_1610,XLaB-7p4x
std_1589183683200_1612,yEHg-A829
std_1589183691261_1616,siT2-Ws9E
std_1589183693262_1617,YHT7-4Beh
std_1589183699294_1620,uNP6-dp6m
std_1589183701309_1621,ytYu-8xbg
std_1589183705329_1623,ZgsT-9vgU
std_1589183707342_1624,YzVH-L9u8
std_1589183709340_1625,tXAh-sbU3
std_1589183711357_1626,zuqk-7VZP
std_1589183715392_1628,TH8Q-TWe7
std_1589183721433_1631,Vy8V-43x8
std_1589183749593_1645,v7F8-irhV
std_1589183757656_1649,u9xo-672g
std_1589183761682_1651,xqt8-3nv2
std_1589183771742_1656,Tn2P-omq6
std_1589183791934_1666,XCYv-itw9
std_1589183806022_1673,YbzE-vjA7
std_1589183812058_1676,xs6d-AHtE
std_1589183820107_1680,Z8Gh-8hbZ
std_1589183822117_1681,Z2ZR-wgGv
std_1589183836195_1688,yUEb-923e
std_1589183848263_1694,XkT9-NZvT
std_1589183854293_1697,wmga-8X9J
std_1589183856306_1698,v698-pW37
std_1589183858312_1699,tCnt-p3VQ
std_1589183866353_1703,yW4q-uFfy
std_1589183868364_1704,sd46-9gPQ
std_1589183870373_1705,v4ta-PhQH
std_1589183874397_1707,yty8-qF6V
std_1589183876406_1708,zE2W-XEiv
std_1589183882439_1711,t9X3-VHwk
std_1589183904557_1722,UJgW-BYP2
std_1589183910589_1725,WXdH-mwd8
std_1589183920639_1730,W74U-HJyF
std_1589183938726_1739,ZNB4-P4E7
std_1589183956839_1748,Z628-G4Tx
std_1589183964882_1752,Z3VB-s3dk
std_1589183968905_1754,X6X2-i3be
std_1589183970919_1755,YtKw-YTdQ
std_1589183978965_1759,UNTW-kAE3
std_1589183999076_1769,xidD-m6U3
std_1589184001084_1770,uVfx-rQ24
std_1589184003096_1771,Vbno-sfHv
std_1589184015181_1777,U32C-6onR
std_1589184017193_1778,xB78-mV4m
std_1589184029264_1784,yu2t-8CyA
std_1589184053404_1796,uL79-pJA4
std_1589184057427_1798,rWzn-4Lzr
std_1589184063460_1801,Z3Hx-pZTF
std_1589184081565_1810,XLaB-7p4x
std_1589184085590_1812,yEHg-A829
std_1589184095645_1817,YHT7-4Beh
std_1589184101679_1820,uNP6-dp6m
std_1589184103692_1821,ytYu-8xbg
std_1589184107718_1823,ZgsT-9vgU
std_1589184109728_1824,YzVH-L9u8
std_1589184111741_1825,tXAh-sbU3
std_1589184113748_1826,zuqk-7VZP
std_1589184117780_1828,TH8Q-TWe7
std_1589184123828_1831,Vy8V-43x8
std_1589184152474_1845,v7F8-irhV
std_1589184160515_1849,u9xo-672g
std_1589184172748_1855,Tay9-Lg9D
std_1589184174761_1856,Tn2P-omq6
std_1589184194897_1866,XCYv-itw9
std_1589184208981_1873,YbzE-vjA7
std_1589184215020_1876,xs6d-AHtE
std_1589184223078_1880,Z8Gh-8hbZ
std_1589184237168_1887,xbLA-Yje4
std_1589184239180_1888,yUEb-923e
std_1589184261299_1899,tCnt-p3VQ
std_1589184269331_1903,yW4q-uFfy
std_1589184271346_1904,sd46-9gPQ
std_1589184273362_1905,v4ta-PhQH
std_1589184277379_1907,yty8-qF6V
std_1589184279393_1908,zE2W-XEiv
std_1589184285472_1911,t9X3-VHwk
std_1589184307580_1922,UJgW-BYP2
std_1589184313629_1925,WXdH-mwd8
std_1589184323682_1930,W74U-HJyF
std_1589184359913_1948,Z628-G4Tx
std_1589184367961_1952,Z3VB-s3dk
std_1589184371984_1954,X6X2-i3be
std_1589184373998_1955,YtKw-YTdQ
std_1589184382044_1959,UNTW-kAE3
std_1589184402160_1969,xidD-m6U3
std_1589184404168_1970,uVfx-rQ24
std_1589184406181_1971,Vbno-sfHv
std_1589184418271_1977,U32C-6onR
std_1589184420271_1978,xB78-mV4m
std_1589184432334_1984,yu2t-8CyA
std_1589184456479_1996,uL79-pJA4
std_1589184460505_1998,rWzn-4Lzr
std_1589259001409_434,6eJv-oMDX
std_1589259003414_435,QkQb-Ned2
std_1589259005419_436,yqZw-o7aA
std_1589259007425_437,XiWB-27sZ
std_1589259009429_438,8jvi-GgAK
std_1589259011433_439,XcJm-c9s7
std_1589259013439_440,C6K9-tqTC
std_1589259015443_441,6c7u-furH
std_1589259017449_442,F3cV-i4eQ
std_1589259021461_444,CyzB-97Kx
std_1589259023468_445,n9w9-D8w8
std_1589259029486_448,sp2n-4gTK
std_1589259031490_449,Mu73-N67i
std_1589259033498_450,9yoZ-t3PT
std_1589259035503_451,guKp-Qe86
std_1589259037509_452,n9tk-tTRJ
std_1589259039513_453,JC7k-Ue4o
std_1589259041518_454,C43h-vsdQ
std_1589259047533_457,i2Us-MXVB
std_1589259049537_458,7g8o-gyG8
std_1589259051543_459,Uu7h-rf7W
std_1589259053547_460,Yfx6-N3n4
std_1589259055553_461,onPo-x4zG
std_1589259057559_462,Y3p2-4qjb
std_1589259059563_463,jeT4-jKpc
std_1589259061577_464,64hG-4CNh
std_1589259063586_465,U9Ch-XUrd
std_1589259065593_466,e62Z-6poz
std_1589259067599_467,VnLp-s9nU
std_1589259069604_468,AcxZ-bY37
std_1589259071609_469,6NXR-ie9W
std_1589259073613_470,9B9g-HFUX
std_1589259075619_471,jhtk-up3o
std_1589259077625_472,cKkq-9XUJ
std_1589259079629_473,F4YJ-gced
std_1589259081634_474,3BWt-oz2B
std_1589259083639_475,z4Hm-ZNWU
std_1589259085644_476,YpLf-pA2x
std_1589259087649_477,CHnd-iVMp
std_1589259089655_478,7Ndx-Udb7
std_1589259091660_479,dFYf-2QC7
std_1589259093666_480,yfv6-ipK2
std_1589259095671_481,348T-zH97
std_1589259097676_482,A28Z-3i6o
std_1589259099681_483,ZpNL-NK2w
std_1589259101685_484,Fy2v-jPc9
std_1589259103693_485,TMNK-iDa8
std_1589259105697_486,xKzn-9w38
std_1589259107702_487,NB3m-T7Qn
std_1589259109706_488,m89j-wt2f
std_1589259111712_489,GBbW-bT38
std_1589259113715_490,YN4U-Zd8X
std_1589259115720_491,taWJ-Qc2N
std_1589259117726_492,Fra3-mkYh
std_1589259119732_493,qZFT-MDx6
std_1589259121735_494,V28u-AnQE
std_1589259123740_495,R34k-JHfk
std_1589259125767_496,Yqzd-L7gp
std_1589259127771_497,Nq2E-7v9Z
std_1589259129775_498,tA2k-j6DH
std_1589259131780_499,Xt72-kveA
std_1589259133785_500,74Z4-7946
std_1589259135789_501,YVi4-iZ6R
std_1589259137794_502,vrut-Nu2L
std_1589259139800_503,439a-rWvP
std_1589259141805_504,8Y3d-rdxW
std_1589259143808_505,nYyt-37be
std_1589259145812_506,6wiC-nT98
std_1589259147818_507,7a8h-BZMP
std_1589259149823_508,CEaB-Z6Y4
std_1589259151826_509,f392-Yc6Z
std_1589259153831_510,JxTM-4v6m
std_1589259155836_511,2Y7g-38JY
std_1589259157842_512,DHiG-Xx4p
std_1589259159848_513,Wnor-R74t
std_1589259161856_514,87AY-vnuo
std_1589259163861_515,Gjqk-vQpv
std_1589259165868_516,fK6v-RJvo
std_1589259167875_517,R97i-7mhr
std_1589259169880_518,9kuq-2cTm
std_1589259171885_519,Vtaw-rMZf
std_1589259173891_520,fWhy-zQ6k
std_1589259175896_521,rExW-Ut37
std_1589259177899_522,qR4K-HBR4
std_1589259179904_523,itap-g6mv
std_1589259181910_524,D27j-WK7n
std_1589259183915_525,7Egz-9aPe
std_1589259185920_526,wiD6-pR83
std_1589259188231_527,GUkx-yvC2
std_1589259190272_528,83nm-yuVM
std_1589259192277_529,mrvB-4sg9
std_1589259194281_530,VXTA-Rzjo
std_1589259196286_531,cR7B-e3br
std_1589259198291_532,2c7w-KiNV
std_1589259200295_533,gH6o-icjv
std_1589259202300_534,iJgk-aU4X
std_1589259204306_535,7C92-rCt2
std_1589259206311_536,iFqz-uowT
std_1589259208314_537,WuVx-Bma6
std_1589259210319_538,2cy3-JpkM
std_1589259212324_539,2eTm-ad9E
std_1589259214329_540,r8bK-M6si
std_1589259216334_541,u68K-4BYw
std_1589259218339_542,7qBc-xbNQ
std_1589259220343_543,D8BM-qPuj
std_1589259222348_544,87K6-UYx8
std_1589259224353_545,wCqc-4Lo2
std_1589259226357_546,wk9K-BzJa
std_1589259228363_547,2nNQ-3Y3o
std_1589259230367_548,NJrD-4867
std_1589259232372_549,zQN6-h4LA
std_1589259234376_550,VkLN-GJp8
std_1589259236381_551,Hpx7-6HLt
std_1589259238387_552,9KCg-qfGE
std_1589259240391_553,Q38d-8zQG
std_1589259242395_554,X4FU-e42K
std_1589259244401_555,3c3N-MxcN
std_1589259246404_556,J6ru-xavD
std_1589259248410_557,UxM6-VeC4
std_1589259250415_558,Z4DK-d62r
std_1589259252419_559,93U8-38df
std_1589259254423_560,78Hc-W3Z9
std_1589259256428_561,6Ua7-ubhE
std_1589259258434_562,Jdj4-F87b
std_1589259260438_563,2w8i-2y27
std_1589259262442_564,3Zo4-GCrN
std_1589259264447_565,jP9Y-zU4u
std_1589259266452_566,7Bi4-E3Wp
std_1589259268457_567,fBZn-DyP9
std_1589259270461_568,M272-363X
std_1589259272467_569,8HQe-h63n
std_1589259274471_570,BxW4-u4ha
std_1589259276475_571,p9N8-CiVr
std_1589259278481_572,3979-HF6c
std_1589259280485_573,w6hd-9m68
std_1589259282490_574,9b97-zXtJ
std_1589259284495_575,4PDv-w38y
std_1589259286500_576,FG8w-Wsof
std_1589259288505_577,fXpk-n6TY
std_1589259290509_578,duL2-Y6fa
std_1589259292514_579,h4rc-Pr7V
std_1589259294518_580,n6dc-DCyU
std_1589259296523_581,R92f-N6kH
std_1589259298528_582,H83p-2tv6
std_1589259300533_583,r8q6-N964
std_1589259302537_584,mf4j-9q6X
std_1589259304542_585,sLQZ-cxXj
std_1589259306547_586,xKnK-Lwd8
std_1589259308552_587,wyMm-w4sb
std_1589259310558_588,da78-9iJ6
std_1589259312562_589,n6xd-qjTp
std_1589259314566_590,GP2u-4aK7
std_1589259316571_591,236p-x4TP
std_1589259318576_592,6KeL-4V7N
std_1589259320582_593,iMtZ-XqdR
std_1589259322585_594,MkTJ-mpMa
std_1589259324590_595,cA4g-H28Q
std_1589259326595_596,QRkj-X47M
std_1589259328601_597,R4rp-Poyo
std_1589259330605_598,3Uuz-7Fui
std_1589259332648_599,NYLp-Y32Z
std_1589259334658_600,xg2U-6kVX
std_1589259336667_601,7hHU-3nC8
std_1589259338673_602,F6RC-duYr
std_1589259340673_603,mj6Q-tx6h
std_1589259342678_604,bTKp-iTVH
std_1589259346700_606,TgZF-93Rf
std_1589259348705_607,hZtJ-H82n
std_1589259350712_608,Kry9-7P4p
std_1589259352716_609,9ny7-sh2N
std_1589259354721_610,hebs-3T6j
std_1589259356727_611,4D3W-6B9Y
std_1589259358732_612,TKv4-WUm7
std_1589259360735_613,86h6-Trwg
std_1589259362741_614,69Bx-9RNc
std_1589259364745_615,9gWA-zovs
std_1589259366766_616,Xwjm-T9KR
std_1589259368772_617,uZmF-skW4
std_1589259370777_618,f3gR-coRB
std_1589259372782_619,8D38-eUiC
std_1589259374819_620,NV7i-uRMU
std_1589259376825_621,2pC3-dVYv
std_1589259378829_622,4Csv-9KDv
std_1589259380834_623,TrP8-LH4Q
std_1589259382839_624,Lkf8-nqK2
std_1589259384846_625,Vn2Q-7qeP
std_1589259386851_626,oZ64-3Hd6
std_1589259388861_627,c6hW-z2jp
std_1589259390869_628,a246-7wpg
std_1589259392874_629,mu2Y-vGDB
std_1589259394880_630,96xp-3B43
std_1589259396886_631,yhjH-M6Rs
std_1589259398891_632,MkH6-dyzh
std_1589259402899_634,6eJv-oMDX
std_1589259404904_635,QkQb-Ned2
std_1589259406909_636,yqZw-o7aA
std_1589259408915_637,XiWB-27sZ
std_1589259410922_638,8jvi-GgAK
std_1589259414932_640,C6K9-tqTC
std_1589259416936_641,6c7u-furH
std_1589259418940_642,F3cV-i4eQ
std_1589259420945_643,jHfm-eTDE
std_1589259422950_644,CyzB-97Kx
std_1589259426959_646,hAMa-fQik
std_1589259428966_647,J9xt-g98X
std_1589259430972_648,sp2n-4gTK
std_1589259432976_649,Mu73-N67i
std_1589259434980_650,9yoZ-t3PT
std_1589259436985_651,guKp-Qe86
std_1589259438991_652,n9tk-tTRJ
std_1589259440994_653,JC7k-Ue4o
std_1589259442999_654,C43h-vsdQ
std_1589259445005_655,8sRA-2VRg
std_1589259449014_657,i2Us-MXVB
std_1589259451017_658,7g8o-gyG8
std_1589259453023_659,Uu7h-rf7W
std_1589259455028_660,Yfx6-N3n4
std_1589259457031_661,onPo-x4zG
std_1589259459036_662,Y3p2-4qjb
std_1589259461041_663,jeT4-jKpc
std_1589259463045_664,64hG-4CNh
std_1589259465050_665,U9Ch-XUrd
std_1589259467055_666,e62Z-6poz
std_1589259469059_667,VnLp-s9nU
std_1589259471064_668,AcxZ-bY37
std_1589259473068_669,6NXR-ie9W
std_1589259475073_670,9B9g-HFUX
std_1589259477077_671,jhtk-up3o
std_1589259479083_672,cKkq-9XUJ
std_1589259481087_673,F4YJ-gced
std_1589259483092_674,3BWt-oz2B
std_1589259485097_675,z4Hm-ZNWU
std_1589259487390_676,YpLf-pA2x
std_1589259489396_677,CHnd-iVMp
std_1589259491401_678,7Ndx-Udb7
std_1589259493406_679,dFYf-2QC7
std_1589259495412_680,yfv6-ipK2
std_1589259497416_681,348T-zH97
std_1589259499423_682,A28Z-3i6o
std_1589259501428_683,ZpNL-NK2w
std_1589259503432_684,Fy2v-jPc9
std_1589259505438_685,TMNK-iDa8
std_1589259507443_686,xKzn-9w38
std_1589259509449_687,NB3m-T7Qn
std_1589259511453_688,m89j-wt2f
std_1589259513459_689,GBbW-bT38
std_1589259515463_690,YN4U-Zd8X
std_1589259517741_691,taWJ-Qc2N
std_1589259519746_692,Fra3-mkYh
std_1589259521753_693,qZFT-MDx6
std_1589259523757_694,V28u-AnQE
std_1589259525762_695,R34k-JHfk
std_1589259527767_696,Yqzd-L7gp
std_1589259529772_697,Nq2E-7v9Z
std_1589259531777_698,tA2k-j6DH
std_1589259533781_699,Xt72-kveA
std_1589259535787_700,74Z4-7946
std_1589259537791_701,YVi4-iZ6R
std_1589259539795_702,vrut-Nu2L
std_1589259541800_703,439a-rWvP
std_1589259543805_704,8Y3d-rdxW
std_1589259545809_705,nYyt-37be
std_1589259547813_706,6wiC-nT98
std_1589259549818_707,7a8h-BZMP
std_1589259551822_708,CEaB-Z6Y4
std_1589259553827_709,f392-Yc6Z
std_1589259555849_710,JxTM-4v6m
std_1589259557854_711,2Y7g-38JY
std_1589259559894_712,DHiG-Xx4p
std_1589259561900_713,Wnor-R74t
std_1589259563905_714,87AY-vnuo
std_1589259565910_715,Gjqk-vQpv
std_1589259567915_716,fK6v-RJvo
std_1589259569920_717,R97i-7mhr
std_1589259571926_718,9kuq-2cTm
std_1589259573930_719,Vtaw-rMZf
std_1589259575934_720,fWhy-zQ6k
std_1589259577938_721,rExW-Ut37
std_1589259579943_722,qR4K-HBR4
std_1589259581948_723,itap-g6mv
std_1589259583952_724,D27j-WK7n
std_1589259585957_725,7Egz-9aPe
std_1589259587961_726,wiD6-pR83
std_1589259589966_727,GUkx-yvC2
std_1589259593976_729,mrvB-4sg9
std_1589259595980_730,VXTA-Rzjo
std_1589259597985_731,cR7B-e3br
std_1589259599989_732,2c7w-KiNV
std_1589259601994_733,gH6o-icjv
std_1589259604000_734,iJgk-aU4X
std_1589259606005_735,7C92-rCt2
std_1589259608010_736,iFqz-uowT
std_1589259610015_737,WuVx-Bma6
