studentextuserjid,classcode,classid,invitationid,tch
s42_1594824018417_40,Ma9d-jufd,ea62f32f-c6a8-11ea-96b3-0242ac110002,115ca70f-9171-4bbb-9e81-13dfab4de070,t42_20200715-194839_40
s42_1594824023493_35,rZ29-L789,9308bcb9-c6a8-11ea-96b3-0242ac110002,5d114d87-d092-4324-ada1-9d3cc0a0157c,t42_20200715-194839_35
s42_1594824026413_36,c7QP-L8zE,a0f33445-c6a8-11ea-acee-0242ac110002,fa51def6-8cfb-406f-bba2-103e893b3996,t42_20200715-194839_36
s42_1594824023130_38,VDwN-U4c6,c66897a8-c6a8-11ea-acee-0242ac110002,59ea55c4-5e43-4a0b-8017-45b9324f8192,t42_20200715-194839_38
s42_1594824034442_33,p6r6-b3sa,6e4989f2-c6a8-11ea-acee-0242ac110002,3611bfd9-7c79-4ee8-be4f-971e72ffae69,t42_20200715-194839_33
s42_1594824028433_41,W7zU-o2u9,fbe20436-c6a8-11ea-af23-0242ac110002,4b5b4dac-eb74-4686-a859-655e8d633fcb,t42_20200715-194839_41
s42_1594824034615_39,BD93-8dWo,d8b83ea5-c6a8-11ea-acee-0242ac110002,ece96f75-2c43-45e6-ac27-1429ffc7acde,t42_20200715-194839_39
s42_1594824034102_34,Kug3-9A48,7df11bd9-c6a8-11ea-89f8-0242ac110002,5a8436c3-e8dc-4b91-b0d8-1b8b0ca651e6,t42_20200715-194839_34
s42_1594824037270_35,rZ29-L789,9308bcb9-c6a8-11ea-96b3-0242ac110002,ff1b4052-659f-4e19-8934-efbc4f7c4f85,t42_20200715-194839_35
s42_1594824031662_37,Zbt2-MECJ,b606b67e-c6a8-11ea-acee-0242ac110002,632d7072-7680-4f23-8ef1-f98d8d38b2bb,t42_20200715-194839_37
s42_1594824034985_42,shVZ-dYnE,0aee18d9-c6a9-11ea-96b3-0242ac110002,2dcd5b21-d5ca-4e48-b8c3-9c74672e8ac7,t42_20200715-194839_42
s42_1594824035061_40,Ma9d-jufd,ea62f32f-c6a8-11ea-96b3-0242ac110002,48a4ddaa-d244-4cc8-a0a7-bc2ad32d07e9,t42_20200715-194839_40
s42_1594824038928_36,c7QP-L8zE,a0f33445-c6a8-11ea-acee-0242ac110002,a9101fe0-7544-4019-a819-bc108e51409d,t42_20200715-194839_36
s42_1594824045854_41,W7zU-o2u9,fbe20436-c6a8-11ea-af23-0242ac110002,5bacd0de-edfc-4ca9-9757-9cb032caa918,t42_20200715-194839_41
s42_1594824040471_38,VDwN-U4c6,c66897a8-c6a8-11ea-acee-0242ac110002,f9fc2a72-3fdc-4c68-b010-4025252802fc,t42_20200715-194839_38
s42_1594824046879_34,Kug3-9A48,7df11bd9-c6a8-11ea-89f8-0242ac110002,4b41f01c-6fbc-4062-9904-88141bc7d131,t42_20200715-194839_34
s42_1594824045934_39,BD93-8dWo,d8b83ea5-c6a8-11ea-acee-0242ac110002,01361af1-24df-4269-a5eb-bed2f0f7f26a,t42_20200715-194839_39
s42_1594824048849_37,Zbt2-MECJ,b606b67e-c6a8-11ea-acee-0242ac110002,ae1c1a09-791e-49c9-8330-e1598f10e9a0,t42_20200715-194839_37
s42_1594824047710_35,rZ29-L789,9308bcb9-c6a8-11ea-96b3-0242ac110002,18e68b0a-b2d7-4ef3-97b5-3f37ccf1b128,t42_20200715-194839_35
s42_1594824051510_40,Ma9d-jufd,ea62f32f-c6a8-11ea-96b3-0242ac110002,2aff2686-ab07-4b46-ad2d-c34ea7f7d53a,t42_20200715-194839_40
s42_1594824050417_42,shVZ-dYnE,0aee18d9-c6a9-11ea-96b3-0242ac110002,5650f114-b90b-4eb9-b11b-fcfd61d12ea8,t42_20200715-194839_42
s42_1594824057316_38,VDwN-U4c6,c66897a8-c6a8-11ea-acee-0242ac110002,1b935cc4-f93e-4670-8e7a-0e15f8a16cc6,t42_20200715-194839_38
s42_1594824055078_36,c7QP-L8zE,a0f33445-c6a8-11ea-acee-0242ac110002,887bc5eb-d9aa-4821-a6a1-f0d19e93f9f4,t42_20200715-194839_36
s42_1594824056979_41,W7zU-o2u9,fbe20436-c6a8-11ea-af23-0242ac110002,1c5645ff-584f-40e3-a7e0-e6c893a572a8,t42_20200715-194839_41
s42_1594824061756_43,AQDB-djGx,224c26c1-c6a9-11ea-89f8-0242ac110002,fad4ac4a-f3dc-4b93-910d-80db5a2c534d,t42_20200715-194839_43
s42_1594824063057_39,BD93-8dWo,d8b83ea5-c6a8-11ea-acee-0242ac110002,52bac09e-c352-4ab8-be47-a6895135fdd0,t42_20200715-194839_39
s42_1594824063676_37,Zbt2-MECJ,b606b67e-c6a8-11ea-acee-0242ac110002,6a60acfa-ad71-4a59-9768-0175b150375d,t42_20200715-194839_37
s42_1594824064487_35,rZ29-L789,9308bcb9-c6a8-11ea-96b3-0242ac110002,6813c667-ace8-4ed6-93da-5b4640888548,t42_20200715-194839_35
s42_1594824068645_38,VDwN-U4c6,c66897a8-c6a8-11ea-acee-0242ac110002,1f123bc4-b814-4c65-bf7b-6908c90fa270,t42_20200715-194839_38
s42_1594824064927_40,Ma9d-jufd,ea62f32f-c6a8-11ea-96b3-0242ac110002,db59ed08-5de6-430e-b6aa-dc644e9ddfcc,t42_20200715-194839_40
s42_1594824067702_42,shVZ-dYnE,0aee18d9-c6a9-11ea-96b3-0242ac110002,717456b8-8658-4a40-b6a3-b9ad9a951b5c,t42_20200715-194839_42
s42_1594824073338_43,AQDB-djGx,224c26c1-c6a9-11ea-89f8-0242ac110002,c7683a2a-cf7b-4681-b0e4-c2a41ee43920,t42_20200715-194839_43
s42_1594824072236_41,W7zU-o2u9,fbe20436-c6a8-11ea-af23-0242ac110002,58362a1d-60b2-4d54-a326-ff899b96f0c5,t42_20200715-194839_41
s42_1594824071797_36,c7QP-L8zE,a0f33445-c6a8-11ea-acee-0242ac110002,e3bddecf-5ea0-4157-b6c3-779ffd2b6bfa,t42_20200715-194839_36
s42_1594824074861_39,BD93-8dWo,d8b83ea5-c6a8-11ea-acee-0242ac110002,54fdfac7-43c2-4271-9711-6f8b4386e04e,t42_20200715-194839_39
s42_1594824077415_37,Zbt2-MECJ,b606b67e-c6a8-11ea-acee-0242ac110002,4421781d-127b-4c27-9d94-e3e4971e898a,t42_20200715-194839_37
s42_1594824079736_38,VDwN-U4c6,c66897a8-c6a8-11ea-acee-0242ac110002,b0939f68-9e52-4d78-80aa-43e7a3d463d9,t42_20200715-194839_38
s42_1594824082081_42,shVZ-dYnE,0aee18d9-c6a9-11ea-96b3-0242ac110002,6153959c-4da1-4a77-940c-49c041193e9b,t42_20200715-194839_42
s42_1594824079546_35,rZ29-L789,9308bcb9-c6a8-11ea-96b3-0242ac110002,45701071-1c53-4a54-ba4c-f8c8be4ca879,t42_20200715-194839_35
s42_1594824084605_43,AQDB-djGx,224c26c1-c6a9-11ea-89f8-0242ac110002,97690f40-4c19-4da6-957a-82d036b968f1,t42_20200715-194839_43
s42_1594824081763_40,Ma9d-jufd,ea62f32f-c6a8-11ea-96b3-0242ac110002,6e452561-a337-46bd-8ca2-5c169c667e64,t42_20200715-194839_40
s42_1594824084922_41,W7zU-o2u9,fbe20436-c6a8-11ea-af23-0242ac110002,f08cab7c-7363-4ec8-a0ee-9df6f62a9fe6,t42_20200715-194839_41
s42_1594824086656_44,F4p6-ePcM,3300e301-c6a9-11ea-96b3-0242ac110002,ab6d6a4a-c5a5-4cdb-99a1-f5468233d373,t42_20200715-194839_44
s42_1594824086530_36,c7QP-L8zE,a0f33445-c6a8-11ea-acee-0242ac110002,2875c67d-5d3f-4a53-9446-c5097929f346,t42_20200715-194839_36
s42_1594824087221_39,BD93-8dWo,d8b83ea5-c6a8-11ea-acee-0242ac110002,8b079300-5f85-4354-8128-0c475093f509,t42_20200715-194839_39
s42_1594824091766_37,Zbt2-MECJ,b606b67e-c6a8-11ea-acee-0242ac110002,ef6d6798-c9b1-40a5-bc46-4fe74a10e94b,t42_20200715-194839_37
s42_1594824096603_35,rZ29-L789,9308bcb9-c6a8-11ea-96b3-0242ac110002,f9927046-86a7-47dd-a0c0-50aa153058cb,t42_20200715-194839_35
s42_1594824099721_41,W7zU-o2u9,fbe20436-c6a8-11ea-af23-0242ac110002,c7a6e081-0cb8-4b35-a914-1a54ed7413dd,t42_20200715-194839_41
s42_1594824094619_38,VDwN-U4c6,c66897a8-c6a8-11ea-acee-0242ac110002,6f4bad3d-4b44-4697-8717-3ab745f1aae6,t42_20200715-194839_38
s42_1594824095533_42,shVZ-dYnE,0aee18d9-c6a9-11ea-96b3-0242ac110002,0b8b62b5-42fa-4025-9722-b6a121f577f8,t42_20200715-194839_42
s42_1594824097010_43,AQDB-djGx,224c26c1-c6a9-11ea-89f8-0242ac110002,797412c4-0c0c-478e-b0e2-1c4f4b0726c8,t42_20200715-194839_43
s42_1594824102685_44,F4p6-ePcM,3300e301-c6a9-11ea-96b3-0242ac110002,1c42353d-6645-42b8-a0cc-da8255d5f2e0,t42_20200715-194839_44
s42_1594824098084_40,Ma9d-jufd,ea62f32f-c6a8-11ea-96b3-0242ac110002,ae81f7dc-7525-45be-b6a5-79776169d7f3,t42_20200715-194839_40
s42_1594824105121_37,Zbt2-MECJ,b606b67e-c6a8-11ea-acee-0242ac110002,11f23736-a2ed-4bb0-ba5d-2148192b68a9,t42_20200715-194839_37
s42_1594824103406_36,c7QP-L8zE,a0f33445-c6a8-11ea-acee-0242ac110002,651be42b-21fe-4ee2-9372-ab8959eceac0,t42_20200715-194839_36
s42_1594824104188_39,BD93-8dWo,d8b83ea5-c6a8-11ea-acee-0242ac110002,aa065277-2878-4c5f-b7c1-291aaf81eba8,t42_20200715-194839_39
s42_1594824110527_45,ocYb-n9q7,4214bf8c-c6a9-11ea-acee-0242ac110002,9ee47aa1-df74-4fa3-9d08-76baccc8e1bc,t42_20200715-194839_45
s42_1594824112002_41,W7zU-o2u9,fbe20436-c6a8-11ea-af23-0242ac110002,0b8b255f-6684-4d9b-bef6-94e7d94bf4ac,t42_20200715-194839_41
s42_1594824112541_42,shVZ-dYnE,0aee18d9-c6a9-11ea-96b3-0242ac110002,ec38554b-67fd-41f5-88a6-2ef527481cbd,t42_20200715-194839_42
s42_1594824113696_43,AQDB-djGx,224c26c1-c6a9-11ea-89f8-0242ac110002,ea54c25e-e920-4adf-9494-79246b16ee3f,t42_20200715-194839_43
s42_1594824112369_38,VDwN-U4c6,c66897a8-c6a8-11ea-acee-0242ac110002,87da7737-71ae-417e-b9e7-a30bc0753a6c,t42_20200715-194839_38
s42_1594824116078_40,Ma9d-jufd,ea62f32f-c6a8-11ea-96b3-0242ac110002,a95b55af-fd3b-4284-90c0-91421fa949ca,t42_20200715-194839_40
s42_1594824115137_44,F4p6-ePcM,3300e301-c6a9-11ea-96b3-0242ac110002,d9e3f50e-c93d-4b8d-978d-d22d99ad9101,t42_20200715-194839_44
s42_1594824118306_37,Zbt2-MECJ,b606b67e-c6a8-11ea-acee-0242ac110002,fa98f8cc-798f-47be-8fa9-8027ae2fef9d,t42_20200715-194839_37
s42_1594824124113_41,W7zU-o2u9,fbe20436-c6a8-11ea-af23-0242ac110002,ca6e58e1-5966-477e-9356-9bfeb2c23311,t42_20200715-194839_41
s42_1594824123490_45,ocYb-n9q7,4214bf8c-c6a9-11ea-acee-0242ac110002,e73b0d4f-de0e-4ccc-bd60-92b9d9ba8780,t42_20200715-194839_45
s42_1594824120363_39,BD93-8dWo,d8b83ea5-c6a8-11ea-acee-0242ac110002,89202639-7e79-47cb-a90d-6667d9193171,t42_20200715-194839_39
s42_1594824126247_42,shVZ-dYnE,0aee18d9-c6a9-11ea-96b3-0242ac110002,08511449-f4aa-454a-ba97-a2c85e148d14,t42_20200715-194839_42
s42_1594824126941_40,Ma9d-jufd,ea62f32f-c6a8-11ea-96b3-0242ac110002,877e54d6-a522-4ea8-ab2a-7e7d62500f19,t42_20200715-194839_40
s42_1594824126551_43,AQDB-djGx,224c26c1-c6a9-11ea-89f8-0242ac110002,2a40fe76-13fa-4230-a6ca-2f0d3e221a05,t42_20200715-194839_43
s42_1594824131902_37,Zbt2-MECJ,b606b67e-c6a8-11ea-acee-0242ac110002,a9b439a5-c308-400c-8506-1a89db98fbd4,t42_20200715-194839_37
s42_1594824126934_38,VDwN-U4c6,c66897a8-c6a8-11ea-acee-0242ac110002,474172e6-4777-4fac-8d73-a59869fd3415,t42_20200715-194839_38
s42_1594824130210_44,F4p6-ePcM,3300e301-c6a9-11ea-96b3-0242ac110002,a83feb99-ef16-4966-a74c-110ed3c4a40c,t42_20200715-194839_44
s42_1594824136517_39,BD93-8dWo,d8b83ea5-c6a8-11ea-acee-0242ac110002,d26dcd92-7417-4a3c-96b3-609044874ad4,t42_20200715-194839_39
s42_1594824138410_42,shVZ-dYnE,0aee18d9-c6a9-11ea-96b3-0242ac110002,93aba9f6-9239-4860-9677-6a6b70a70c24,t42_20200715-194839_42
s42_1594824141544_40,Ma9d-jufd,ea62f32f-c6a8-11ea-96b3-0242ac110002,21a82948-bc35-415b-99f3-65231808c073,t42_20200715-194839_40
s42_1594824136232_45,ocYb-n9q7,4214bf8c-c6a9-11ea-acee-0242ac110002,84b4f7a7-e6ec-45c8-a1b8-5c823f71c62f,t42_20200715-194839_45
s42_1594824135438_41,W7zU-o2u9,fbe20436-c6a8-11ea-af23-0242ac110002,d2e79af5-a72a-468d-842b-8e71f42c6893,t42_20200715-194839_41
s42_1594824141828_43,AQDB-djGx,224c26c1-c6a9-11ea-89f8-0242ac110002,f4387d39-c235-4a0a-a2d0-b00ff56e6f64,t42_20200715-194839_43
s42_1594824142189_37,Zbt2-MECJ,b606b67e-c6a8-11ea-acee-0242ac110002,049a191a-7805-4387-bbf9-16ebcb20de99,t42_20200715-194839_37
s42_1594824148660_39,BD93-8dWo,d8b83ea5-c6a8-11ea-acee-0242ac110002,cc2d40bb-e4c6-4af3-9e13-4ee65a8d9b28,t42_20200715-194839_39
s42_1594824144157_38,VDwN-U4c6,c66897a8-c6a8-11ea-acee-0242ac110002,ae8ed602-d048-4490-b589-0e5191db283f,t42_20200715-194839_38
s42_1594824145643_44,F4p6-ePcM,3300e301-c6a9-11ea-96b3-0242ac110002,8f7668f5-8730-4137-9d55-d02993f7f71a,t42_20200715-194839_44
s42_1594824152686_40,Ma9d-jufd,ea62f32f-c6a8-11ea-96b3-0242ac110002,2072cde0-ba90-4953-be4a-2639632bcf3c,t42_20200715-194839_40
s42_1594824153275_45,ocYb-n9q7,4214bf8c-c6a9-11ea-acee-0242ac110002,3adaff25-f8c5-43d3-9f81-334e4e5e1564,t42_20200715-194839_45
s42_1594824150775_46,8u7f-R4fr,58088ef2-c6a9-11ea-acee-0242ac110002,82bc05f2-4cf8-4e4f-9791-a52247f47591,t42_20200715-194839_46
s42_1594824152659_42,shVZ-dYnE,0aee18d9-c6a9-11ea-96b3-0242ac110002,4f587934-8a83-4ee0-bfc5-76e9dde6bc1d,t42_20200715-194839_42
s42_1594824158292_37,Zbt2-MECJ,b606b67e-c6a8-11ea-acee-0242ac110002,9da910ac-4bd4-48f7-883f-1adaa137bbc4,t42_20200715-194839_37
s42_1594824153339_41,W7zU-o2u9,fbe20436-c6a8-11ea-af23-0242ac110002,5274ad2e-b51a-40c3-81d6-da9bed6bb7ff,t42_20200715-194839_41
s42_1594824160527_39,BD93-8dWo,d8b83ea5-c6a8-11ea-acee-0242ac110002,aaf4a8b4-024c-497a-aa95-b3e4d8c0bf86,t42_20200715-194839_39
s42_1594824163139_44,F4p6-ePcM,3300e301-c6a9-11ea-96b3-0242ac110002,7cc960b9-7bf4-48f5-9265-441e2f34255e,t42_20200715-194839_44
s42_1594824155346_43,AQDB-djGx,224c26c1-c6a9-11ea-89f8-0242ac110002,ea250b4b-0d92-499e-bed9-b927ea06454b,t42_20200715-194839_43
s42_1594824163831_40,Ma9d-jufd,ea62f32f-c6a8-11ea-96b3-0242ac110002,47af80ad-79fd-4a8e-89a4-a403ed14e6b4,t42_20200715-194839_40
s42_1594824161636_38,VDwN-U4c6,c66897a8-c6a8-11ea-acee-0242ac110002,6f0b851d-e518-453e-a7d1-b77fe01557cf,t42_20200715-194839_38
s42_1594824167175_46,8u7f-R4fr,58088ef2-c6a9-11ea-acee-0242ac110002,78ee4845-529b-43d0-93fd-77b43be4e03c,t42_20200715-194839_46
s42_1594824169057_42,shVZ-dYnE,0aee18d9-c6a9-11ea-96b3-0242ac110002,e1bd7bd9-b10c-4ef3-972e-7888e834ccc8,t42_20200715-194839_42
s42_1594824163996_45,ocYb-n9q7,4214bf8c-c6a9-11ea-acee-0242ac110002,99b7bf77-f49b-4ae4-b396-279a51c6c676,t42_20200715-194839_45
s42_1594824170670_39,BD93-8dWo,d8b83ea5-c6a8-11ea-acee-0242ac110002,5a832883-a4b0-4655-85b9-aad533fc13fe,t42_20200715-194839_39
s42_1594824169293_41,W7zU-o2u9,fbe20436-c6a8-11ea-af23-0242ac110002,7f3a3e93-026e-41c3-a9c5-c614d7ac22db,t42_20200715-194839_41
s42_1594824173246_43,AQDB-djGx,224c26c1-c6a9-11ea-89f8-0242ac110002,6464719e-f04c-4c72-9d6c-c9d878bf2930,t42_20200715-194839_43
s42_1594824175978_38,VDwN-U4c6,c66897a8-c6a8-11ea-acee-0242ac110002,3dad0320-023e-48f5-bddc-6ad81c6a3d22,t42_20200715-194839_38
s42_1594824173210_44,F4p6-ePcM,3300e301-c6a9-11ea-96b3-0242ac110002,105b0e93-2970-49d5-acb4-a5c9eb312d19,t42_20200715-194839_44
s42_1594824178784_46,8u7f-R4fr,58088ef2-c6a9-11ea-acee-0242ac110002,a74628ee-1a7c-44f9-86c8-ad82b597f819,t42_20200715-194839_46
s42_1594824175961_40,Ma9d-jufd,ea62f32f-c6a8-11ea-96b3-0242ac110002,7bf6f3cd-3d37-4afb-a0c2-6a350d31cf58,t42_20200715-194839_40
s42_1594824178993_47,p3M4-892B,697131c9-c6a9-11ea-96b3-0242ac110002,e4b6fdd0-d2ed-4501-9aa6-a912ca650479,t42_20200715-194839_47
s42_1594824181455_42,shVZ-dYnE,0aee18d9-c6a9-11ea-96b3-0242ac110002,034668e5-e718-4f88-8310-278befa7dbac,t42_20200715-194839_42
s42_1594824185033_41,W7zU-o2u9,fbe20436-c6a8-11ea-af23-0242ac110002,3ae1446d-9a60-4153-8050-8bbb931c1751,t42_20200715-194839_41
s42_1594824181532_45,ocYb-n9q7,4214bf8c-c6a9-11ea-acee-0242ac110002,4b25648d-0217-458f-95ad-a6ca53f8ef9f,t42_20200715-194839_45
s42_1594824183504_39,BD93-8dWo,d8b83ea5-c6a8-11ea-acee-0242ac110002,6ab52661-4c5a-46a9-af34-ae4698c02101,t42_20200715-194839_39
s42_1594824185606_43,AQDB-djGx,224c26c1-c6a9-11ea-89f8-0242ac110002,0cc567ed-ed8e-4333-828a-ac841e4d6be7,t42_20200715-194839_43
s42_1594824186948_44,F4p6-ePcM,3300e301-c6a9-11ea-96b3-0242ac110002,dcd96a75-4a0a-4be4-8c35-01eda5276839,t42_20200715-194839_44
s42_1594824186134_38,VDwN-U4c6,c66897a8-c6a8-11ea-acee-0242ac110002,df9f47fa-526e-4a70-9fe7-1d043af1e47b,t42_20200715-194839_38
s42_1594824192214_46,8u7f-R4fr,58088ef2-c6a9-11ea-acee-0242ac110002,1ec4c24d-7e3d-4dc6-b5f4-22ace0380722,t42_20200715-194839_46
s42_1594824193085_47,p3M4-892B,697131c9-c6a9-11ea-96b3-0242ac110002,1ecaf804-173c-4ea3-893a-9ca7ce870cc6,t42_20200715-194839_47
s42_1594824192798_40,Ma9d-jufd,ea62f32f-c6a8-11ea-96b3-0242ac110002,7ae25b50-d3a8-4ead-8a41-8c27446c51af,t42_20200715-194839_40
s42_1594824198501_39,BD93-8dWo,d8b83ea5-c6a8-11ea-acee-0242ac110002,c0c0d9b1-998c-4910-95c8-2f94671dd30a,t42_20200715-194839_39
s42_1594824196450_42,shVZ-dYnE,0aee18d9-c6a9-11ea-96b3-0242ac110002,e7d600e5-ee06-4235-ab46-50b986199e22,t42_20200715-194839_42
s42_1594824197052_41,W7zU-o2u9,fbe20436-c6a8-11ea-af23-0242ac110002,6d3e3201-5018-433a-907f-7c3985e4b7e8,t42_20200715-194839_41
s42_1594824197890_45,ocYb-n9q7,4214bf8c-c6a9-11ea-acee-0242ac110002,65bb685d-11dc-4491-888f-f14d73b16199,t42_20200715-194839_45
s42_1594824201474_44,F4p6-ePcM,3300e301-c6a9-11ea-96b3-0242ac110002,bb22102a-6a09-4a4b-a159-91413248c27d,t42_20200715-194839_44
s42_1594824199590_43,AQDB-djGx,224c26c1-c6a9-11ea-89f8-0242ac110002,a9b940b1-6e0d-4da3-9852-34f8da5c9d93,t42_20200715-194839_43
s42_1594824203649_46,8u7f-R4fr,58088ef2-c6a9-11ea-acee-0242ac110002,fc578abf-8124-46c5-b624-38b8fea14553,t42_20200715-194839_46
s42_1594824207978_47,p3M4-892B,697131c9-c6a9-11ea-96b3-0242ac110002,9c4de39b-44ce-4bfc-9970-0f08c2d8b2d0,t42_20200715-194839_47
s42_1594824212937_41,W7zU-o2u9,fbe20436-c6a8-11ea-af23-0242ac110002,3342d40c-344c-4bf3-bdbb-47525bfb792a,t42_20200715-194839_41
s42_1594824213999_45,ocYb-n9q7,4214bf8c-c6a9-11ea-acee-0242ac110002,730edd79-6359-45b4-ace0-95593f2c31c9,t42_20200715-194839_45
s42_1594824216174_44,F4p6-ePcM,3300e301-c6a9-11ea-96b3-0242ac110002,b752c0eb-fe36-4fbf-bce7-cd792bfb416f,t42_20200715-194839_44
s42_1594824218446_46,8u7f-R4fr,58088ef2-c6a9-11ea-acee-0242ac110002,d71ad27f-7f9b-4f94-b8c1-73026b0c422c,t42_20200715-194839_46
s42_1594824216995_43,AQDB-djGx,224c26c1-c6a9-11ea-89f8-0242ac110002,837b5a89-7cee-4cb4-9acb-751aa7a79eaf,t42_20200715-194839_43
s42_1594824218988_47,p3M4-892B,697131c9-c6a9-11ea-96b3-0242ac110002,34ca6931-53a7-4f7e-99ea-1c1daa53a77e,t42_20200715-194839_47
s42_1594824227685_40,Ma9d-jufd,ea62f32f-c6a8-11ea-96b3-0242ac110002,862ca317-afc6-40f3-bec8-01d9d5498378,t42_20200715-194839_40
s42_1594824225466_41,W7zU-o2u9,fbe20436-c6a8-11ea-af23-0242ac110002,d0a9b984-aa44-462a-9ec1-bdbd64f944eb,t42_20200715-194839_41
s42_1594824232922_44,F4p6-ePcM,3300e301-c6a9-11ea-96b3-0242ac110002,95cebc0f-ab8e-48b0-b75e-1dcf66cf9f92,t42_20200715-194839_44
s42_1594824228966_42,shVZ-dYnE,0aee18d9-c6a9-11ea-96b3-0242ac110002,5c8203ed-2596-4a1f-a22b-ac82c8d283b8,t42_20200715-194839_42
s42_1594824227686_48,qe6x-vf7F,79049f83-c6a9-11ea-96b3-0242ac110002,a0236722-796b-4cdd-85ad-e7be275197c7,t42_20200715-194839_48
s42_1594824230550_45,ocYb-n9q7,4214bf8c-c6a9-11ea-acee-0242ac110002,70796609-ef75-434d-9f5e-996a228bd36d,t42_20200715-194839_45
s42_1594824237299_47,p3M4-892B,697131c9-c6a9-11ea-96b3-0242ac110002,fe8647a3-6589-4a1c-9794-7bd0ccd84481,t42_20200715-194839_47
s42_1594824233831_43,AQDB-djGx,224c26c1-c6a9-11ea-89f8-0242ac110002,628501a4-e10d-47fa-9023-3fa837403915,t42_20200715-194839_43
s42_1594824233252_46,8u7f-R4fr,58088ef2-c6a9-11ea-acee-0242ac110002,c90fa3e5-5a5d-4083-b45d-07085cc2a472,t42_20200715-194839_46
s42_1594824238719_40,Ma9d-jufd,ea62f32f-c6a8-11ea-96b3-0242ac110002,8ec4e0fb-b5b2-47f6-87ba-6846033f6966,t42_20200715-194839_40
s42_1594824239533_41,W7zU-o2u9,fbe20436-c6a8-11ea-af23-0242ac110002,d960f2d8-e0b4-48f4-98a8-8acadf525ac7,t42_20200715-194839_41
s42_1594824243995_42,shVZ-dYnE,0aee18d9-c6a9-11ea-96b3-0242ac110002,48784809-036b-49b3-9c31-e77c0d7c0237,t42_20200715-194839_42
s42_1594824245289_48,qe6x-vf7F,79049f83-c6a9-11ea-96b3-0242ac110002,032a07e5-641f-42ad-8bc9-edc4f0b1d18a,t42_20200715-194839_48
s42_1594824239434_49,EK2U-qj73,8e1058ce-c6a9-11ea-96b3-0242ac110002,b29fd787-10a4-44ec-b41e-796cb622e130,t42_20200715-194839_49
s42_1594824243987_44,F4p6-ePcM,3300e301-c6a9-11ea-96b3-0242ac110002,c1c2c67c-f49e-4825-8936-a905237f2c9e,t42_20200715-194839_44
s42_1594824246185_45,ocYb-n9q7,4214bf8c-c6a9-11ea-acee-0242ac110002,bace46c6-6f05-4183-8c5c-4818c626da6d,t42_20200715-194839_45
s42_1594824250896_43,AQDB-djGx,224c26c1-c6a9-11ea-89f8-0242ac110002,19e36de3-b0ce-4b74-a1d7-3d5dd6eb9ada,t42_20200715-194839_43
s42_1594824248172_47,p3M4-892B,697131c9-c6a9-11ea-96b3-0242ac110002,33f2f991-de7a-4a45-895f-94171063518a,t42_20200715-194839_47
s42_1594824251233_46,8u7f-R4fr,58088ef2-c6a9-11ea-acee-0242ac110002,e052f7dc-5281-437c-96e3-b894095cddcc,t42_20200715-194839_46
s42_1594824255979_48,qe6x-vf7F,79049f83-c6a9-11ea-96b3-0242ac110002,64d56fd3-fe41-4bee-a92f-2ce085866e16,t42_20200715-194839_48
s42_1594824257351_44,F4p6-ePcM,3300e301-c6a9-11ea-96b3-0242ac110002,0ac8ad05-d174-4288-a5ea-569dfc692b1b,t42_20200715-194839_44
s42_1594824254884_41,W7zU-o2u9,fbe20436-c6a8-11ea-af23-0242ac110002,4e79ecba-7389-4c60-8254-81a5098eefce,t42_20200715-194839_41
s42_1594824255866_42,shVZ-dYnE,0aee18d9-c6a9-11ea-96b3-0242ac110002,c63e8d17-799a-4cac-a0a6-23d9235d500b,t42_20200715-194839_42
s42_1594824256758_49,EK2U-qj73,8e1058ce-c6a9-11ea-96b3-0242ac110002,60c83e04-d1c7-42ca-a249-1209c3df8418,t42_20200715-194839_49
s42_1594824259197_50,ig4g-rR2v,9a5b03f5-c6a9-11ea-96b3-0242ac110002,9f54791f-3ae1-4eb1-9389-4b9402909733,t42_20200715-194839_50
s42_1594824258720_45,ocYb-n9q7,4214bf8c-c6a9-11ea-acee-0242ac110002,2dfd3371-d9cf-4618-b445-1fa60cffb033,t42_20200715-194839_45
s42_1594824264371_47,p3M4-892B,697131c9-c6a9-11ea-96b3-0242ac110002,98f088c2-dc4c-450a-874f-93cbcaaee0f9,t42_20200715-194839_47
s42_1594824266312_48,qe6x-vf7F,79049f83-c6a9-11ea-96b3-0242ac110002,633a86b4-31d1-4014-8b06-0b4e7dcb2c78,t42_20200715-194839_48
s42_1594824263957_43,AQDB-djGx,224c26c1-c6a9-11ea-89f8-0242ac110002,9b3c7f41-21c8-4e8f-af2a-c3b62361c844,t42_20200715-194839_43
s42_1594824264457_46,8u7f-R4fr,58088ef2-c6a9-11ea-acee-0242ac110002,c1009105-dd38-4582-824e-439c994b761b,t42_20200715-194839_46
s42_1594824269615_42,shVZ-dYnE,0aee18d9-c6a9-11ea-96b3-0242ac110002,01744645-0087-4cd7-8480-d381d09c051d,t42_20200715-194839_42
s42_1594824270163_49,EK2U-qj73,8e1058ce-c6a9-11ea-96b3-0242ac110002,aa1f2e8f-c629-40d4-a817-4efb1b76766c,t42_20200715-194839_49
s42_1594824269252_44,F4p6-ePcM,3300e301-c6a9-11ea-96b3-0242ac110002,1ddfb185-25e5-4f13-9dd1-51464a59f73c,t42_20200715-194839_44
