studentextuserjid,classcode,classid,invitationid,tch
s42_1594913789025_41,ZTme-VXo4,cd691e55-c779-11ea-89f8-0242ac110002,d251ea4b-e9d5-49aa-a845-2c11538ff945,t42_20200716-205339_41
s42_1594913791026_31,8FMe-wNLn,779ed6e8-c779-11ea-96b3-0242ac110002,07d77859-fc30-43ee-becb-7ffc1aa6e726,t42_20200716-205339_31
s42_1594913794776_34,PeHf-3Z6q,8f5c43b8-c779-11ea-af23-0242ac110002,f3333d4f-43b2-405b-a3b1-eb32fb80364a,t42_20200716-205339_34
s42_1594913791646_47,vG8X-dq7o,053e07aa-c77a-11ea-acee-0242ac110002,9459fa3d-707c-4138-90e0-a45ea559d02c,t42_20200716-205339_47
s42_1594913796121_42,jz8M-YfK4,d51254fb-c779-11ea-89f8-0242ac110002,59b87c0d-6025-4cc9-b7ef-45482b559a77,t42_20200716-205339_42
s42_1594913796586_45,G3D7-47WQ,f0b18faf-c779-11ea-af23-0242ac110002,61a27fa3-cb79-415d-b56e-43a177173a3c,t42_20200716-205339_45
s42_1594913794854_36,n9tH-BDum,a0d364e9-c779-11ea-af23-0242ac110002,500d43eb-9294-4978-9149-abbb35a8a759,t42_20200716-205339_36
s42_1594913797263_33,QTQ6-N2Th,88a07a4e-c779-11ea-89f8-0242ac110002,9b28546e-548e-4d5a-8343-a7d075981a86,t42_20200716-205339_33
s42_1594913798208_39,2328-Y26z,bc7314bb-c779-11ea-96b3-0242ac110002,45ff64ce-9f09-4a53-a418-97458b0f11db,t42_20200716-205339_39
s42_1594913800962_37,bT36-nZ98,ac3053e1-c779-11ea-af23-0242ac110002,99e6cd87-e07e-4b99-93b2-993d19c6693b,t42_20200716-205339_37
s42_1594913801416_40,7xza-9BhX,c888cc9b-c779-11ea-89f8-0242ac110002,160394d8-73cd-443a-99fb-4dd826621dbd,t42_20200716-205339_40
s42_1594913800287_38,PtDZ-KCd7,b62094de-c779-11ea-acee-0242ac110002,23869a90-fae9-4f81-a5c6-faf6281e43d6,t42_20200716-205339_38
s42_1594913802365_43,i9oL-XZ7A,e140028b-c779-11ea-89f8-0242ac110002,07102697-b15f-40c2-8e58-9e88a61f8b43,t42_20200716-205339_43
s42_1594913799882_46,74ua-mH7b,f5db9580-c779-11ea-af23-0242ac110002,5c4a4ae3-48b6-4867-a122-a5a807b0be1a,t42_20200716-205339_46
s42_1594913806385_44,XWu7-jYzy,e5b18d2e-c779-11ea-acee-0242ac110002,0274e0ec-305f-4c37-9fd7-55a529c41d31,t42_20200716-205339_44
s42_1594913807439_34,PeHf-3Z6q,8f5c43b8-c779-11ea-af23-0242ac110002,5c1a8085-3026-4fb1-91e2-53e0a890a6fd,t42_20200716-205339_34
s42_1594913800049_48,Y3Xy-4dbL,0d342564-c77a-11ea-af23-0242ac110002,98cc1ce5-99d7-42b1-9663-5eb0d5b5c0be,t42_20200716-205339_48
s42_1594913807414_31,8FMe-wNLn,779ed6e8-c779-11ea-96b3-0242ac110002,39077857-539e-4f1f-9c4c-edc80c276d58,t42_20200716-205339_31
s42_1594913808054_47,vG8X-dq7o,053e07aa-c77a-11ea-acee-0242ac110002,7a553f96-7d5f-4f41-baf9-3c33e4bab8f6,t42_20200716-205339_47
s42_1594913802767_49,vmt7-6Hz8,147e7288-c77a-11ea-89f8-0242ac110002,67666375-ffa6-4d41-901e-ad2abf6a621c,t42_20200716-205339_49
s42_1594913805370_35,YQX4-rJ93,9912aeb8-c779-11ea-89f8-0242ac110002,e74489df-d807-4fe8-bf61-496d7161a3fd,t42_20200716-205339_35
s42_1594913808831_42,jz8M-YfK4,d51254fb-c779-11ea-89f8-0242ac110002,c4ed8721-af87-4d37-b91c-224095792477,t42_20200716-205339_42
s42_1594913809741_45,G3D7-47WQ,f0b18faf-c779-11ea-af23-0242ac110002,6664233d-4f05-4772-a785-12fda1be9d83,t42_20200716-205339_45
s42_1594913805547_32,c8Mv-8Rgs,7a4f9f7a-c779-11ea-af23-0242ac110002,bcb197bd-b3ab-4bc7-8368-247cec222ab3,t42_20200716-205339_32
s42_1594913811323_33,QTQ6-N2Th,88a07a4e-c779-11ea-89f8-0242ac110002,4c318bee-3ea5-4f5f-a4bc-c2ae36f41d7d,t42_20200716-205339_33
s42_1594913806788_41,ZTme-VXo4,cd691e55-c779-11ea-89f8-0242ac110002,ea920737-a95c-4160-83d3-830a87c7a93c,t42_20200716-205339_41
s42_1594913812645_37,bT36-nZ98,ac3053e1-c779-11ea-af23-0242ac110002,0033bb4c-6f3a-42ef-8136-b3c515424117,t42_20200716-205339_37
s42_1594913811202_36,n9tH-BDum,a0d364e9-c779-11ea-af23-0242ac110002,9e1ae017-08c3-4f81-b072-76e15fa06303,t42_20200716-205339_36
s42_1594913816951_44,XWu7-jYzy,e5b18d2e-c779-11ea-acee-0242ac110002,ca7eb078-2119-476c-99e6-0a2f077ce1a0,t42_20200716-205339_44
s42_1594913813899_38,PtDZ-KCd7,b62094de-c779-11ea-acee-0242ac110002,c431a317-3b16-4e6f-989a-c848222a4b40,t42_20200716-205339_38
s42_1594913813128_40,7xza-9BhX,c888cc9b-c779-11ea-89f8-0242ac110002,24eca6f1-dbf8-4806-a140-e382fec9a04e,t42_20200716-205339_40
s42_1594913815986_46,74ua-mH7b,f5db9580-c779-11ea-af23-0242ac110002,a5aba999-a90b-43b3-ad9c-d341d83ec716,t42_20200716-205339_46
s42_1594913818599_49,vmt7-6Hz8,147e7288-c77a-11ea-89f8-0242ac110002,fc277e22-cb27-4d93-835c-f396307a5c36,t42_20200716-205339_49
s42_1594913812085_39,2328-Y26z,bc7314bb-c779-11ea-96b3-0242ac110002,62624300-f923-492d-b7e6-056801219dad,t42_20200716-205339_39
s42_1594913814551_43,i9oL-XZ7A,e140028b-c779-11ea-89f8-0242ac110002,e1040d1f-237c-46bd-bd1d-a2c6405743c8,t42_20200716-205339_43
s42_1594913818669_35,YQX4-rJ93,9912aeb8-c779-11ea-89f8-0242ac110002,bf692cef-c690-41b5-80ab-de0744d7b820,t42_20200716-205339_35
s42_1594913818262_47,vG8X-dq7o,053e07aa-c77a-11ea-acee-0242ac110002,2206ebd1-0424-4171-b569-5144d0558491,t42_20200716-205339_47
s42_1594913819332_50,oVDp-XEx4,202821e6-c77a-11ea-89f8-0242ac110002,d8593af8-2bb7-40fe-8dc7-f62114ae123a,t42_20200716-205339_50
s42_1594913817489_34,PeHf-3Z6q,8f5c43b8-c779-11ea-af23-0242ac110002,b88063d2-b538-447d-90be-2a1c97090723,t42_20200716-205339_34
s42_1594913817587_48,Y3Xy-4dbL,0d342564-c77a-11ea-af23-0242ac110002,5a6ec2ca-870a-45d7-93a7-1c8049cfd2ac,t42_20200716-205339_48
s42_1594913822071_32,c8Mv-8Rgs,7a4f9f7a-c779-11ea-af23-0242ac110002,514bbffb-0690-43c0-8edd-70f9b9e0e250,t42_20200716-205339_32
s42_1594913819990_42,jz8M-YfK4,d51254fb-c779-11ea-89f8-0242ac110002,a0ace06c-07c0-4cbd-9066-35a25c980ff1,t42_20200716-205339_42
s42_1594913821059_45,G3D7-47WQ,f0b18faf-c779-11ea-af23-0242ac110002,4c27f498-7346-4b76-8d3e-cb3d551838f4,t42_20200716-205339_45
s42_1594913823692_41,ZTme-VXo4,cd691e55-c779-11ea-89f8-0242ac110002,a0b90d91-190c-4e2f-9398-4e317b17d5e0,t42_20200716-205339_41
s42_1594913823615_33,QTQ6-N2Th,88a07a4e-c779-11ea-89f8-0242ac110002,c2c2fdb5-e81d-4711-af52-1404148f5c3c,t42_20200716-205339_33
s42_1594913827778_38,PtDZ-KCd7,b62094de-c779-11ea-acee-0242ac110002,48d722b7-f2fe-4ee7-adeb-d745b1fa126d,t42_20200716-205339_38
s42_1594913824997_37,bT36-nZ98,ac3053e1-c779-11ea-af23-0242ac110002,1b3e739e-5ddb-433a-bb68-c4ad2c31dab4,t42_20200716-205339_37
s42_1594913829378_49,vmt7-6Hz8,147e7288-c77a-11ea-89f8-0242ac110002,37231d34-ae8d-498d-a6b5-140a94ab080c,t42_20200716-205339_49
s42_1594913829687_39,2328-Y26z,bc7314bb-c779-11ea-96b3-0242ac110002,14abafaa-cf13-40a6-ab4d-4110e8a535ed,t42_20200716-205339_39
s42_1594913826348_36,n9tH-BDum,a0d364e9-c779-11ea-af23-0242ac110002,41bf3857-f3fc-410a-b713-40235b7b5e7d,t42_20200716-205339_36
s42_1594913828245_40,7xza-9BhX,c888cc9b-c779-11ea-89f8-0242ac110002,f6768712-836d-4e68-8e65-afd39a153181,t42_20200716-205339_40
s42_1594913827184_44,XWu7-jYzy,e5b18d2e-c779-11ea-acee-0242ac110002,0e6fcfce-4870-4d1f-b0fd-fdf1f56bac06,t42_20200716-205339_44
s42_1594913828783_46,74ua-mH7b,f5db9580-c779-11ea-af23-0242ac110002,2784e4a3-98ed-4f68-8a61-074900e35be1,t42_20200716-205339_46
s42_1594913831516_43,i9oL-XZ7A,e140028b-c779-11ea-89f8-0242ac110002,11e0fe9a-6e33-4dc3-af5d-49c653f6d2de,t42_20200716-205339_43
s42_1594913832878_47,vG8X-dq7o,053e07aa-c77a-11ea-acee-0242ac110002,202ebf27-52fa-46cd-85a9-e176387420b7,t42_20200716-205339_47
s42_1594913833172_50,oVDp-XEx4,202821e6-c77a-11ea-89f8-0242ac110002,0a92ecb4-15eb-40c5-a330-909aae9adc45,t42_20200716-205339_50
s42_1594913831872_35,YQX4-rJ93,9912aeb8-c779-11ea-89f8-0242ac110002,d160c771-dfdb-4db0-a586-cd1b204aed86,t42_20200716-205339_35
s42_1594913836135_45,G3D7-47WQ,f0b18faf-c779-11ea-af23-0242ac110002,7f4a7a3a-444f-414c-8aa6-a3a8da8cfb87,t42_20200716-205339_45
s42_1594913833776_34,PeHf-3Z6q,8f5c43b8-c779-11ea-af23-0242ac110002,2aa6ec9b-34e1-4c45-a39e-973b70c072a4,t42_20200716-205339_34
s42_1594913834079_48,Y3Xy-4dbL,0d342564-c77a-11ea-af23-0242ac110002,2ed229e9-4bcb-4a37-84d1-851d80ddd58f,t42_20200716-205339_48
s42_1594913837502_51,dVhe-ET8i,29977307-c77a-11ea-acee-0242ac110002,18a82279-0cdb-495f-a473-d803693f8b06,t42_20200716-205339_51
s42_1594913839250_37,bT36-nZ98,ac3053e1-c779-11ea-af23-0242ac110002,72f37cfc-e9c4-4ba9-9f93-a8062318b894,t42_20200716-205339_37
s42_1594913835411_42,jz8M-YfK4,d51254fb-c779-11ea-89f8-0242ac110002,792c8b9b-4b0b-45c5-a1e3-b013de577389,t42_20200716-205339_42
s42_1594913836457_41,ZTme-VXo4,cd691e55-c779-11ea-89f8-0242ac110002,5ad7816c-58e5-47ee-b2b7-a9e150b8b1ef,t42_20200716-205339_41
s42_1594913839238_38,PtDZ-KCd7,b62094de-c779-11ea-acee-0242ac110002,891b2e9c-3a9c-4ff4-af63-3833d8687ce8,t42_20200716-205339_38
s42_1594913841942_39,2328-Y26z,bc7314bb-c779-11ea-96b3-0242ac110002,c13076d6-7e44-41f6-a6c3-c436f8ef0f8f,t42_20200716-205339_39
s42_1594913844289_43,i9oL-XZ7A,e140028b-c779-11ea-89f8-0242ac110002,da27f16a-ef2c-43ca-b89a-adc7ff3553b4,t42_20200716-205339_43
s42_1594913839988_49,vmt7-6Hz8,147e7288-c77a-11ea-89f8-0242ac110002,3c73b704-613c-4925-b67a-07189657c9ef,t42_20200716-205339_49
s42_1594913843816_40,7xza-9BhX,c888cc9b-c779-11ea-89f8-0242ac110002,1a53958a-8337-4d67-b414-1f00c6a2d7d0,t42_20200716-205339_40
s42_1594913844930_47,vG8X-dq7o,053e07aa-c77a-11ea-acee-0242ac110002,b66eeb56-f446-48c4-ae25-e81f242fe5ca,t42_20200716-205339_47
s42_1594913842739_36,n9tH-BDum,a0d364e9-c779-11ea-af23-0242ac110002,47150ea8-9ac5-4c9b-ac28-e32bf4e8f15a,t42_20200716-205339_36
s42_1594913843970_46,74ua-mH7b,f5db9580-c779-11ea-af23-0242ac110002,a9fa1178-319a-43ef-910e-a1571c0d9dbd,t42_20200716-205339_46
s42_1594913845241_50,oVDp-XEx4,202821e6-c77a-11ea-89f8-0242ac110002,c7101697-cc7e-4eb7-99e7-f51f82e64c9f,t42_20200716-205339_50
s42_1594913843942_44,XWu7-jYzy,e5b18d2e-c779-11ea-acee-0242ac110002,edef0eb9-8492-4078-aeb0-b47872ce3dea,t42_20200716-205339_44
s42_1594913845346_35,YQX4-rJ93,9912aeb8-c779-11ea-89f8-0242ac110002,c7286b09-6f2f-4d36-b298-aaede9c6b9f0,t42_20200716-205339_35
s42_1594913847755_34,PeHf-3Z6q,8f5c43b8-c779-11ea-af23-0242ac110002,dbaa1128-ac02-406e-bdbb-8b3c6452ea7d,t42_20200716-205339_34
s42_1594913849902_51,dVhe-ET8i,29977307-c77a-11ea-acee-0242ac110002,96287362-34f0-4011-bb3d-6216be53f326,t42_20200716-205339_51
s42_1594913853070_41,ZTme-VXo4,cd691e55-c779-11ea-89f8-0242ac110002,7ab94dc7-6b00-498a-8263-a0c6a0cb65c9,t42_20200716-205339_41
s42_1594913850848_52,Du6a-6kiD,33b356ce-c77a-11ea-af23-0242ac110002,1eccb16a-b0e3-43a7-986f-0bcff60fde9b,t42_20200716-205339_52
s42_1594913849075_48,Y3Xy-4dbL,0d342564-c77a-11ea-af23-0242ac110002,55a0d37e-b9ce-4772-9f11-dc6eb69b9c6e,t42_20200716-205339_48
s42_1594913847490_45,G3D7-47WQ,f0b18faf-c779-11ea-af23-0242ac110002,1ca74626-ef66-42d6-89f7-04eddf1b3f26,t42_20200716-205339_45
s42_1594913852922_42,jz8M-YfK4,d51254fb-c779-11ea-89f8-0242ac110002,2bb5bcde-03fe-48be-a040-f91f687ab940,t42_20200716-205339_42
s42_1594913853769_38,PtDZ-KCd7,b62094de-c779-11ea-acee-0242ac110002,63072d80-53e0-4d38-9367-e4f030bce58a,t42_20200716-205339_38
s42_1594913855267_39,2328-Y26z,bc7314bb-c779-11ea-96b3-0242ac110002,6d2c5a76-1b0b-4320-a714-94c95f2d50ff,t42_20200716-205339_39
s42_1594913857616_47,vG8X-dq7o,053e07aa-c77a-11ea-acee-0242ac110002,236e7b3d-af94-4e4a-b311-096b5b0ed4bb,t42_20200716-205339_47
s42_1594913852909_37,bT36-nZ98,ac3053e1-c779-11ea-af23-0242ac110002,e50d92e3-0fb9-412e-b9bd-728ee274b599,t42_20200716-205339_37
s42_1594913858020_46,74ua-mH7b,f5db9580-c779-11ea-af23-0242ac110002,cabb387d-6587-423c-ae17-0086522c9303,t42_20200716-205339_46
s42_1594913856967_49,vmt7-6Hz8,147e7288-c77a-11ea-89f8-0242ac110002,b3e3b3c2-299e-4fbd-8561-8be60446531a,t42_20200716-205339_49
s42_1594913859271_50,oVDp-XEx4,202821e6-c77a-11ea-89f8-0242ac110002,2c29ff38-8617-4758-8856-97c55cad3063,t42_20200716-205339_50
s42_1594913860170_44,XWu7-jYzy,e5b18d2e-c779-11ea-acee-0242ac110002,67390992-f3ec-4a00-b40b-812444ca04be,t42_20200716-205339_44
s42_1594913855650_43,i9oL-XZ7A,e140028b-c779-11ea-89f8-0242ac110002,ae0f24fe-44b5-4da7-ac67-d7c857316860,t42_20200716-205339_43
s42_1594913857137_40,7xza-9BhX,c888cc9b-c779-11ea-89f8-0242ac110002,4208a634-1f2e-4efb-b87a-15a6b82bed29,t42_20200716-205339_40
s42_1594913857791_36,n9tH-BDum,a0d364e9-c779-11ea-af23-0242ac110002,3f956753-6eea-4f05-90e8-0e973df37816,t42_20200716-205339_36
s42_1594913864053_48,Y3Xy-4dbL,0d342564-c77a-11ea-af23-0242ac110002,daf6a3fe-1a3a-428c-b2e5-0f0c10ca81c1,t42_20200716-205339_48
s42_1594913864779_45,G3D7-47WQ,f0b18faf-c779-11ea-af23-0242ac110002,6d905b15-deb5-4b0a-bb73-702366d9cd5a,t42_20200716-205339_45
s42_1594913861434_35,YQX4-rJ93,9912aeb8-c779-11ea-89f8-0242ac110002,b086d268-0d8f-4917-ad30-9740bb856f41,t42_20200716-205339_35
s42_1594913863499_51,dVhe-ET8i,29977307-c77a-11ea-acee-0242ac110002,11310087-ca65-43ed-8d2e-a15c42160535,t42_20200716-205339_51
s42_1594913865816_42,jz8M-YfK4,d51254fb-c779-11ea-89f8-0242ac110002,d52187e8-cb9d-4b9d-953d-c6497cbd85c3,t42_20200716-205339_42
s42_1594913869266_47,vG8X-dq7o,053e07aa-c77a-11ea-acee-0242ac110002,78aac5ec-74c7-45bc-8d92-e3632fe277f6,t42_20200716-205339_47
s42_1594913863597_41,ZTme-VXo4,cd691e55-c779-11ea-89f8-0242ac110002,d05b2659-45c8-4e5c-b3af-cd973c2572d0,t42_20200716-205339_41
s42_1594913863965_52,Du6a-6kiD,33b356ce-c77a-11ea-af23-0242ac110002,fd51bb62-2f48-47b4-b555-fc059c75e21e,t42_20200716-205339_52
s42_1594913871229_43,i9oL-XZ7A,e140028b-c779-11ea-89f8-0242ac110002,df2a27f8-f4eb-4f92-a783-bab54c99bce6,t42_20200716-205339_43
s42_1594913867243_39,2328-Y26z,bc7314bb-c779-11ea-96b3-0242ac110002,9328725d-0676-4692-a70c-bd25f1da57c7,t42_20200716-205339_39
s42_1594913871032_50,oVDp-XEx4,202821e6-c77a-11ea-89f8-0242ac110002,1c364656-3926-4230-ae6c-24b5e1af980a,t42_20200716-205339_50
s42_1594913866980_38,PtDZ-KCd7,b62094de-c779-11ea-acee-0242ac110002,d9d97a7b-5246-438f-a78d-26a450caea78,t42_20200716-205339_38
s42_1594913871685_40,7xza-9BhX,c888cc9b-c779-11ea-89f8-0242ac110002,f1244947-b112-4d3e-a606-ac9c4966fab5,t42_20200716-205339_40
s42_1594913871886_36,n9tH-BDum,a0d364e9-c779-11ea-af23-0242ac110002,d2351cb1-e5c4-4c0b-8a19-23f835e9f9c6,t42_20200716-205339_36
s42_1594913869612_46,74ua-mH7b,f5db9580-c779-11ea-af23-0242ac110002,ef8a5d8e-6731-49ea-8f29-f8e7630fafbb,t42_20200716-205339_46
s42_1594913869407_37,bT36-nZ98,ac3053e1-c779-11ea-af23-0242ac110002,346f954c-fcaf-4c9c-bd3c-2ee44ccd43ce,t42_20200716-205339_37
s42_1594913871098_44,XWu7-jYzy,e5b18d2e-c779-11ea-acee-0242ac110002,6d2f48b5-a6b7-4573-9fb2-444138e34103,t42_20200716-205339_44
s42_1594913870154_49,vmt7-6Hz8,147e7288-c77a-11ea-89f8-0242ac110002,2b8e1901-a193-430b-a6bc-6c0cb8716f4b,t42_20200716-205339_49
s42_1594913874149_48,Y3Xy-4dbL,0d342564-c77a-11ea-af23-0242ac110002,00bedd84-8ce3-4c1b-8305-8211c37431e0,t42_20200716-205339_48
s42_1594913870172_53,7FRL-nr2a,3c6e9913-c77a-11ea-96b3-0242ac110002,0f1da8b1-e1b8-44a9-a8a9-4cff9317839f,t42_20200716-205339_53
s42_1594913880128_54,NpJT-sGfi,44580c62-c77a-11ea-96b3-0242ac110002,f185d869-ad7d-4d20-bbdb-b64f60bef710,t42_20200716-205339_54
s42_1594913878276_51,dVhe-ET8i,29977307-c77a-11ea-acee-0242ac110002,979fb0a0-0824-4de7-b7e7-f991859261ca,t42_20200716-205339_51
s42_1594913875572_45,G3D7-47WQ,f0b18faf-c779-11ea-af23-0242ac110002,e7328f92-a868-43ab-9c1f-d0a3a9b5da7b,t42_20200716-205339_45
s42_1594913878635_42,jz8M-YfK4,d51254fb-c779-11ea-89f8-0242ac110002,a8807f52-b1ad-401a-a92e-c3ab83cf9261,t42_20200716-205339_42
s42_1594913883894_38,PtDZ-KCd7,b62094de-c779-11ea-acee-0242ac110002,467b9c51-7728-4360-be4d-2ed7b2bf7083,t42_20200716-205339_38
s42_1594913881296_43,i9oL-XZ7A,e140028b-c779-11ea-89f8-0242ac110002,c00a3058-7d5e-437b-8e7e-32e6ca33c01d,t42_20200716-205339_43
s42_1594913884412_36,n9tH-BDum,a0d364e9-c779-11ea-af23-0242ac110002,1a1697a8-291a-430a-9415-9120d560337f,t42_20200716-205339_36
s42_1594913880820_52,Du6a-6kiD,33b356ce-c77a-11ea-af23-0242ac110002,2d4c9b83-17f3-4212-94d4-d42fd3fffb89,t42_20200716-205339_52
s42_1594913880300_47,vG8X-dq7o,053e07aa-c77a-11ea-acee-0242ac110002,c5852934-9a9d-4ef1-ba81-f66ea9b3add3,t42_20200716-205339_47
s42_1594913884805_46,74ua-mH7b,f5db9580-c779-11ea-af23-0242ac110002,6bd546dc-3580-4f74-a667-521ff4348d9c,t42_20200716-205339_46
s42_1594913887975_44,XWu7-jYzy,e5b18d2e-c779-11ea-acee-0242ac110002,284a31cd-973c-4278-a6cc-5cb4159838b0,t42_20200716-205339_44
s42_1594913883189_39,2328-Y26z,bc7314bb-c779-11ea-96b3-0242ac110002,8c0e7b97-fa39-4299-b99d-5b1cb798a03d,t42_20200716-205339_39
s42_1594913880740_41,ZTme-VXo4,cd691e55-c779-11ea-89f8-0242ac110002,f2d71a06-b6fc-4844-b078-06849d823233,t42_20200716-205339_41
s42_1594913888128_49,vmt7-6Hz8,147e7288-c77a-11ea-89f8-0242ac110002,3f30be15-c460-401e-badd-6718f75b7ee0,t42_20200716-205339_49
s42_1594913883631_50,oVDp-XEx4,202821e6-c77a-11ea-89f8-0242ac110002,2b8c7909-78a7-4f4e-bd6e-d58966ec0dbb,t42_20200716-205339_50
s42_1594913884353_40,7xza-9BhX,c888cc9b-c779-11ea-89f8-0242ac110002,d37ad7c5-d962-4a2f-91f8-760114b43733,t42_20200716-205339_40
s42_1594913885761_37,bT36-nZ98,ac3053e1-c779-11ea-af23-0242ac110002,59722f60-d4a3-4d9c-8b52-bd5d7cae613c,t42_20200716-205339_37
s42_1594913889743_55,CjXG-nLW6,4a375822-c77a-11ea-af23-0242ac110002,e51935c5-cf20-49a8-a9c9-999fd682f4e1,t42_20200716-205339_55
s42_1594913892203_54,NpJT-sGfi,44580c62-c77a-11ea-96b3-0242ac110002,a76435d0-4d61-4c78-a0b4-efdfb7d998d2,t42_20200716-205339_54
s42_1594913888224_48,Y3Xy-4dbL,0d342564-c77a-11ea-af23-0242ac110002,f9e58e29-ba49-45e7-a52f-67c378c01d97,t42_20200716-205339_48
s42_1594913893157_45,G3D7-47WQ,f0b18faf-c779-11ea-af23-0242ac110002,f2ff60d2-0e33-4e0a-a8b3-485daf6ff315,t42_20200716-205339_45
s42_1594913892782_51,dVhe-ET8i,29977307-c77a-11ea-acee-0242ac110002,42889355-74e1-4703-a43d-6c9e6cab3a31,t42_20200716-205339_51
s42_1594913888593_53,7FRL-nr2a,3c6e9913-c77a-11ea-96b3-0242ac110002,83453c80-3f64-4394-bf47-cae6b79e61fa,t42_20200716-205339_53
s42_1594913895625_52,Du6a-6kiD,33b356ce-c77a-11ea-af23-0242ac110002,60d4d9c7-9483-4aa0-b843-0ca58b8b46f7,t42_20200716-205339_52
s42_1594913894110_38,PtDZ-KCd7,b62094de-c779-11ea-acee-0242ac110002,c8759dcd-7260-4854-8e8a-a53e1e88f8c8,t42_20200716-205339_38
s42_1594913893431_42,jz8M-YfK4,d51254fb-c779-11ea-89f8-0242ac110002,0881e266-18bf-471a-a763-28c01d866a06,t42_20200716-205339_42
s42_1594913898191_41,ZTme-VXo4,cd691e55-c779-11ea-89f8-0242ac110002,bd2929dc-38d4-4c55-bde0-4e316fac399e,t42_20200716-205339_41
s42_1594913897812_46,74ua-mH7b,f5db9580-c779-11ea-af23-0242ac110002,922973ca-eec6-466d-992a-c6f64a36685f,t42_20200716-205339_46
s42_1594913898007_44,XWu7-jYzy,e5b18d2e-c779-11ea-acee-0242ac110002,770ffed8-fa8f-41ae-8ecd-b96fe6855ac1,t42_20200716-205339_44
s42_1594913896516_47,vG8X-dq7o,053e07aa-c77a-11ea-acee-0242ac110002,a844f4aa-0b56-49ab-8f5a-3a7b24551e54,t42_20200716-205339_47
s42_1594913900199_40,7xza-9BhX,c888cc9b-c779-11ea-89f8-0242ac110002,57041ce6-24ef-4079-9072-3ed3f97971e0,t42_20200716-205339_40
s42_1594913899110_50,oVDp-XEx4,202821e6-c77a-11ea-89f8-0242ac110002,7b82ab33-9390-4b4f-9fe2-8c6f93839c1b,t42_20200716-205339_50
s42_1594913898078_39,2328-Y26z,bc7314bb-c779-11ea-96b3-0242ac110002,e4e97633-c2fe-4f19-bc11-b8336c80da17,t42_20200716-205339_39
s42_1594913894875_43,i9oL-XZ7A,e140028b-c779-11ea-89f8-0242ac110002,cc197a76-50ca-4977-83bf-87e8a414a9a0,t42_20200716-205339_43
s42_1594913898346_49,vmt7-6Hz8,147e7288-c77a-11ea-89f8-0242ac110002,2797e759-2fd5-4e09-b138-1e17afa9e876,t42_20200716-205339_49
s42_1594913906330_51,dVhe-ET8i,29977307-c77a-11ea-acee-0242ac110002,3e7a287d-9289-4525-a62a-54c0a9a5741e,t42_20200716-205339_51
s42_1594913906577_52,Du6a-6kiD,33b356ce-c77a-11ea-af23-0242ac110002,3d65f3fd-8a3d-4650-957a-76cef90924ef,t42_20200716-205339_52
s42_1594913902101_55,CjXG-nLW6,4a375822-c77a-11ea-af23-0242ac110002,1df46412-9c04-4749-beff-bc677601b37f,t42_20200716-205339_55
s42_1594913906342_53,7FRL-nr2a,3c6e9913-c77a-11ea-96b3-0242ac110002,87220b21-eeae-4acb-a7bb-e32261eac5f6,t42_20200716-205339_53
s42_1594913906878_38,PtDZ-KCd7,b62094de-c779-11ea-acee-0242ac110002,ec848616-8a32-417f-a75a-7b116ac0c31c,t42_20200716-205339_38
s42_1594913905061_48,Y3Xy-4dbL,0d342564-c77a-11ea-af23-0242ac110002,30132a27-aac9-4bc0-98ae-8e3ae50666b3,t42_20200716-205339_48
s42_1594913910990_47,vG8X-dq7o,053e07aa-c77a-11ea-acee-0242ac110002,077afc89-d359-4d0b-b011-c3968923e140,t42_20200716-205339_47
s42_1594913911167_40,7xza-9BhX,c888cc9b-c779-11ea-89f8-0242ac110002,bbc9366f-849a-4879-9376-5e3179a9ab42,t42_20200716-205339_40
s42_1594913904265_54,NpJT-sGfi,44580c62-c77a-11ea-96b3-0242ac110002,24b06cf0-115e-452a-a3f5-a63aae5e89cc,t42_20200716-205339_54
s42_1594913905270_45,G3D7-47WQ,f0b18faf-c779-11ea-af23-0242ac110002,5b4deb28-ddc6-44b3-87cb-9476ca8b2e86,t42_20200716-205339_45
s42_1594913910606_41,ZTme-VXo4,cd691e55-c779-11ea-89f8-0242ac110002,5aec7c1f-4149-475f-9222-e8ed618fc7bd,t42_20200716-205339_41
s42_1594913910735_44,XWu7-jYzy,e5b18d2e-c779-11ea-acee-0242ac110002,86223842-d89a-49c0-8265-7da86ba9ef30,t42_20200716-205339_44
s42_1594913910237_42,jz8M-YfK4,d51254fb-c779-11ea-89f8-0242ac110002,a494acd0-a450-432c-83b2-2e853ac61a2c,t42_20200716-205339_42
s42_1594913911310_50,oVDp-XEx4,202821e6-c77a-11ea-89f8-0242ac110002,616e7ac0-1e3b-40db-91b2-64fc8911ea59,t42_20200716-205339_50
s42_1594913911758_39,2328-Y26z,bc7314bb-c779-11ea-96b3-0242ac110002,e9d75ee9-ca89-4a60-9996-241ab5032540,t42_20200716-205339_39
s42_1594913910714_46,74ua-mH7b,f5db9580-c779-11ea-af23-0242ac110002,dee56315-1ac0-433d-a763-66d7cc940385,t42_20200716-205339_46
s42_1594913912420_43,i9oL-XZ7A,e140028b-c779-11ea-89f8-0242ac110002,20bab043-c882-4e12-a1ae-679d6404d83a,t42_20200716-205339_43
s42_1594913912735_49,vmt7-6Hz8,147e7288-c77a-11ea-89f8-0242ac110002,130ffdc6-9e78-477e-bb90-f12a42b2e66f,t42_20200716-205339_49
