stdextid,grpid,tchextid
std_1593364141466_91,3bde0885-5bb9-4f8c-9a30-38cb663aaac4,tch_20200628-214431_91
std_1593364504554_94,fcad1080-a5a9-4250-8b28-c4d6857a16fb,tch_20200628-214431_94
std_1593364327809_92,1fa89664-4d55-439a-81f7-f6ab2aa44351,tch_20200628-214431_92
std_1593364494936_93,1e1ade7e-ca1f-4339-af96-90057fa9ce83,tch_20200628-214431_93
std_1593364658524_95,e8fb8245-4596-4659-ae18-d6d0e0a5ff6c,tch_20200628-214431_95
std_1593364371212_94,2e34ee91-439d-4d46-b2b1-66cdf99f59d9,tch_20200628-214431_94
std_1593364690487_96,40527e1d-a02a-4cb4-b3d7-b623241f0b5d,tch_20200628-214431_96
std_1593364191193_92,22d59fcd-bd83-4d4b-a26e-a31b4df669db,tch_20200628-214431_92
std_1593364352472_93,e1f8dc66-aa73-4c00-8919-48c12c5d5a7a,tch_20200628-214431_93
std_1593364525387_95,1049234a-9c37-4ab1-ba9e-398cb9b956c3,tch_20200628-214431_95
std_1593364710459_97,c3e43a87-2f55-4865-b2b7-db2fc40312d3,tch_20200628-214431_97
std_1593364570838_96,57ff951e-0c5a-4b99-a1cf-a21f4d3bdd12,tch_20200628-214431_96
std_1593364235003_94,cda02b8d-8deb-4f2c-813c-372b8bff945d,tch_20200628-214431_94
std_1593364395145_95,68e5c962-74c5-4f04-9bfa-b7c6c24f9301,tch_20200628-214431_95
std_1593364215665_93,53bd7230-7a89-478d-a038-b718371a30df,tch_20200628-214431_93
std_1593364752440_98,3226aff5-46df-4391-b991-22a3d05e77f7,tch_20200628-214431_98
std_1593364582425_97,d94cc534-8b14-4301-b14c-667a9749de80,tch_20200628-214431_97
std_1593364435701_96,027cf03f-2883-4996-a47c-a8b56bda634b,tch_20200628-214431_96
std_1593364260287_95,86dd039e-97ef-4126-8593-a8666c5ca8e8,tch_20200628-214431_95
std_1593364624439_98,d22e5a00-1f8f-4ffb-9529-2f7cb84bae12,tch_20200628-214431_98
std_1593364453782_97,765e444d-7191-4512-ac03-5d3dd53801c3,tch_20200628-214431_97
std_1593364793141_100,e6b60a57-7d8f-4698-aa47-41ae8f592213,tch_20200628-214431_100
std_1593364298770_96,3013815a-a082-4283-92cc-e49b43f41948,tch_20200628-214431_96
std_1593364812319_99,c50d1599-7ca9-4d84-ad83-8f56f97f3058,tch_20200628-214431_99
std_1593364319494_97,24c7b048-0242-4e4b-8245-01c9aca00c4c,tch_20200628-214431_97
std_1593364494066_98,be0bad8c-ccb5-43d1-9647-c57e9a69938e,tch_20200628-214431_98
std_1593364662550_100,1b5dcfbd-a5bb-415c-8b9f-513827bffc65,tch_20200628-214431_100
std_1593364674671_99,e82beb68-1235-4d0f-82be-7f735339f66b,tch_20200628-214431_99
std_1593364358611_98,11b23200-d4fd-411a-88b5-a3fb1306cae9,tch_20200628-214431_98
std_1593364524584_100,ca11a632-a920-4e7b-8822-668d7940e3f2,tch_20200628-214431_100
std_1593364536304_99,907683a6-5e4a-4336-91d1-1f11fdd9a5a6,tch_20200628-214431_99
std_1593364395089_100,4f39c276-0808-4b53-b6b1-60486d83255d,tch_20200628-214431_100
std_1593364399722_99,93a9c17e-d65a-4992-87c7-6bd2e6c05fde,tch_20200628-214431_99
std_1593397431058_1,2495dcef-4c6a-4a1e-b97c-bcb5eb0e4276,tch_20200629-073759_1
std_1593397304239_1,00172f87-9ad5-46d5-a272-b90de954682a,tch_20200629-073759_1
std_1593397473030_2,707378af-b64b-4b2a-9de2-72788467931f,tch_20200629-073759_2
std_1593397174773_1,6a42b56c-b3e7-4fe5-a360-7214b47ad720,tch_20200629-073759_1
std_1593397338062_2,38e9e031-7fb1-413b-a160-d042e3c7c7c7,tch_20200629-073759_2
std_1593397526213_4,d7af5e4f-9a06-4d18-9a70-2262d027b098,tch_20200629-073759_4
std_1593397533723_3,d67a329f-6bc7-4bf5-ba5f-d37ce95e3a12,tch_20200629-073759_3
std_1593397048106_1,7fd14232-3364-4921-a264-4c3e825862ec,tch_20200629-073759_1
std_1593397198956_2,f96b4a19-3fa9-4e98-bb05-d7b7a1ca71df,tch_20200629-073759_2
std_1593397390330_4,03674439-c742-4754-a4c5-0df883aedaf9,tch_20200629-073759_4
std_1593397399731_3,83eacdec-a0d9-47fa-8fe6-5de9deb9ced7,tch_20200629-073759_3
std_1593397593585_5,917751cb-b820-4577-ac90-c0c079a009af,tch_20200629-073759_5
std_1593397070614_2,c60580b7-979c-42b8-8eb7-e5f10af0836e,tch_20200629-073759_2
std_1593397256389_4,ac643cfe-f086-4043-b9c9-c61ed477bc72,tch_20200629-073759_4
std_1593397618081_7,cad34d1b-bd9d-418d-91e7-3604d421aa6d,tch_20200629-073759_7
std_1593397264582_3,15435236-267f-4007-b50e-f35f019428a1,tch_20200629-073759_3
std_1593397608261_6,41ecc1c7-6a9a-42f0-83ae-1b0bef518e06,tch_20200629-073759_6
std_1593397454584_5,0d032aed-0bb1-48f1-a37d-55ee5faca64f,tch_20200629-073759_5
std_1593397123266_4,69c0c997-fbd7-49f4-b6e4-e083d74fee2e,tch_20200629-073759_4
std_1593397642985_8,50131e39-e8fa-47ca-b6a2-fdc3b773fb4f,tch_20200629-073759_8
std_1593397130291_3,f21d2a0d-b32e-438d-8a50-ef4c529c76ca,tch_20200629-073759_3
std_1593397477874_7,9d28c0be-757a-4b29-aa86-a0ad8da50c7b,tch_20200629-073759_7
std_1593397475052_6,04a70a1b-66e3-4010-8d97-e9934b5b9ce0,tch_20200629-073759_6
std_1593397318543_5,fdce8b52-60dc-4fcf-a001-b8402ad2dbb9,tch_20200629-073759_5
std_1593397517205_8,b1e3fa8e-a4f8-421f-8cb8-23f66a751845,tch_20200629-073759_8
std_1593397688643_9,d0560063-2ded-4394-a770-7751a72f64a0,tch_20200629-073759_9
std_1593397350179_7,161c6a45-3d71-40c5-9f9b-c54a8ca0edcf,tch_20200629-073759_7
std_1593397343007_6,a6980c01-8db8-4d18-bc40-cabc33ba7d59,tch_20200629-073759_6
std_1593397177356_5,07b7190e-0999-42b8-97bb-d8a31af5d4e8,tch_20200629-073759_5
std_1593397720600_10,e3188b6f-a906-47d3-be44-5b1915662350,tch_20200629-073759_10
std_1593397386949_8,cd219320-6a9b-4896-9d4b-d75318de148c,tch_20200629-073759_8
std_1593397218721_7,049b8136-697d-4752-ab80-e668a1e105a7,tch_20200629-073759_7
std_1593397552679_9,506b5124-bad0-4e83-9aff-86e730cda448,tch_20200629-073759_9
std_1593397205026_6,59cbcd09-ff1a-4ab5-a766-c503cc10ea8e,tch_20200629-073759_6
std_1593397586554_10,4d61c223-ae75-42ed-bfba-2baab7076776,tch_20200629-073759_10
std_1593397252498_8,6e669373-109e-4cec-8f7f-9c97e315018b,tch_20200629-073759_8
std_1593397763397_12,5e79b11c-ce41-4366-8572-d7975b6bbc2f,tch_20200629-073759_12
std_1593397419421_9,32a414d0-cb43-489f-98c5-49ea0ec87ade,tch_20200629-073759_9
std_1593397781784_11,92073c28-accf-49a3-9079-d5ccc75722d9,tch_20200629-073759_11
std_1593397453986_10,bc9efa88-a0bb-4873-b203-e41ffb7e2e67,tch_20200629-073759_10
std_1593397632524_12,418f520a-8915-4a1c-9861-c95f01bb04b3,tch_20200629-073759_12
std_1593397289943_9,173fc472-16b7-467a-aef0-04a0dd5f1eb3,tch_20200629-073759_9
std_1593397803817_13,86fb1a7d-cd66-4843-9670-d18c823d234a,tch_20200629-073759_13
std_1593397643867_11,4d474521-d30c-4982-afef-026d1d223b19,tch_20200629-073759_11
std_1593397320643_10,90bd541e-bb1b-46cf-a7ec-62a53063c06b,tch_20200629-073759_10
std_1593397499907_12,10d2ee90-58c5-4cd9-8059-d7f5157709f4,tch_20200629-073759_12
std_1593397669032_13,e1313091-52e8-4706-b737-8e453a33ff75,tch_20200629-073759_13
std_1593397850538_14,fbbfdb02-9754-4927-950f-bf3933ac400d,tch_20200629-073759_14
std_1593397503591_11,5b956e96-ce7c-4693-b06b-934fadb2416d,tch_20200629-073759_11
std_1593397856783_15,7baf6c9e-c9ce-46ac-905a-0f5aa9d2985f,tch_20200629-073759_15
std_1593397372097_12,d10ea27d-e750-4d9b-9e37-f48a5ec3cfad,tch_20200629-073759_12
std_1593397538476_13,089fe82c-2c99-4f6b-88e8-9b447a7251cc,tch_20200629-073759_13
std_1593397721619_14,4a3b781e-31a0-4d80-963a-9a1c549f6e5f,tch_20200629-073759_14
std_1593397369203_11,16423727-44a7-4244-87d8-808dfcc133fe,tch_20200629-073759_11
std_1593397715776_15,1ce382a9-0d6e-4faa-8e51-c5404db6935e,tch_20200629-073759_15
std_1593397900324_16,d1668ba5-5b66-4615-9184-5d06f4b37971,tch_20200629-073759_16
std_1593397402293_13,37680a16-9faf-4f55-ad41-03e7c3367548,tch_20200629-073759_13
std_1593397586451_15,28366160-6657-4a95-9f1a-e4979a411a65,tch_20200629-073759_15
std_1593397592559_14,aa925515-d9ab-4b7b-a78f-4c241921563a,tch_20200629-073759_14
std_1593397928092_17,10b09eea-5b4e-4e83-a964-2123ef7a05df,tch_20200629-073759_17
std_1593397763602_16,adb0995f-d512-4edf-bff8-8d0125d9457e,tch_20200629-073759_16
std_1593397782558_17,31c10eab-164a-49db-8622-69ef8b377ff8,tch_20200629-073759_17
std_1593397461075_14,58403317-b36f-451e-b777-64c7c4eb5f8b,tch_20200629-073759_14
std_1593397455360_15,5d5c5055-f45c-4919-8d59-aa89ff9ff110,tch_20200629-073759_15
std_1593397631057_16,47c18af7-5aa5-473d-8e1f-1e07b9cea383,tch_20200629-073759_16
std_1593397983120_19,8b07546d-0b29-40a0-9640-5993491b44f6,tch_20200629-073759_19
std_1593397994151_18,d4299700-f304-4976-a931-7b9c54575683,tch_20200629-073759_18
std_1593397648639_17,a8ec5833-3785-41f8-a621-779db04ccd9b,tch_20200629-073759_17
std_1593397499392_16,09216829-9bd9-4282-a763-3336f9649c81,tch_20200629-073759_16
std_1593397839051_19,e5288704-7d54-4576-8e1b-4784d873c4a7,tch_20200629-073759_19
std_1593398023416_20,33a45aac-5590-40a6-9980-090410647726,tch_20200629-073759_20
std_1593397850057_18,765348ae-b76b-42fd-b554-42660d3a2ca9,tch_20200629-073759_18
std_1593397512401_17,27696ca2-4aa1-4f1a-8700-b4bc42fb3c0b,tch_20200629-073759_17
std_1593397712827_19,9a3d3216-211b-4d80-b64a-4b85ffd100f3,tch_20200629-073759_19
std_1593398058125_21,ec38137b-1396-4f76-abf4-6f01ef4ba412,tch_20200629-073759_21
std_1593397900776_20,e53c2523-861d-4450-aa04-bd281b6f67de,tch_20200629-073759_20
std_1593397715600_18,ce61155c-dac6-445b-84df-bc4d52e95ac8,tch_20200629-073759_18
std_1593398071209_22,5cd58d39-e7c8-4068-aacb-679662a9717a,tch_20200629-073759_22
std_1593397575785_19,718dad72-693a-4a35-b8b6-02f95b8312c3,tch_20200629-073759_19
std_1593397924366_21,3d9f7b2a-7548-45f7-8b6e-417d15bd6c74,tch_20200629-073759_21
std_1593397770301_20,e6fde7b6-297a-4476-bba1-606f691d889a,tch_20200629-073759_20
std_1593397581799_18,6ea3a929-285a-4abd-a4dc-a3b7445bf657,tch_20200629-073759_18
std_1593397939088_22,ed9e3f02-0c1b-493a-bfbb-a12d7c936f96,tch_20200629-073759_22
std_1593398112995_23,7e6009da-62fe-4be9-a86d-87cd2bbeebc4,tch_20200629-073759_23
std_1593397636282_20,62795402-2470-40a5-8c5e-44b0e875329c,tch_20200629-073759_20
std_1593397788326_21,d2fd1b88-9035-4db1-861c-41b9d478a937,tch_20200629-073759_21
std_1593398142218_24,511eeb38-f937-485c-988a-f85c6686d378,tch_20200629-073759_24
std_1593397811297_22,5ff4abc8-28ec-4d80-9cb0-aafe8fef2552,tch_20200629-073759_22
std_1593397975229_23,de40dfa4-d8a3-4ca7-bf87-af05cbb891f1,tch_20200629-073759_23
std_1593398157315_25,14690742-40fc-4953-8229-cb9a24da560a,tch_20200629-073759_25
std_1593397657667_21,95f88a94-5d5b-429c-871d-a2d117cdd91f,tch_20200629-073759_21
std_1593398007223_24,c510b25c-005b-4f5e-856d-9f9ed9675cb1,tch_20200629-073759_24
std_1593397680442_22,7847222a-e4c3-4034-bb0e-6eb599fe49cc,tch_20200629-073759_22
std_1593397851997_23,ecda9146-4f7d-4651-80c7-1b955de86ce9,tch_20200629-073759_23
std_1593398019650_25,a547f350-e308-4bb1-9623-b0afe3e0d6cd,tch_20200629-073759_25
std_1593397875100_24,86ebf8d9-7140-4b90-94a2-47558077cf98,tch_20200629-073759_24
std_1593397892132_25,bdc5c664-953f-4084-a6e5-2c0657440811,tch_20200629-073759_25
std_1593397718625_23,fa2b46eb-e060-4855-9ed7-70f2c3ca6070,tch_20200629-073759_23
std_1593398226477_26,8c017658-1113-4e94-99f7-c457a065b068,tch_20200629-073759_26
std_1593398248871_27,c075658b-601f-4981-b659-c262f77dea19,tch_20200629-073759_27
std_1593398255897_28,c32e83c5-6ae4-46b9-9ea4-a37184013bcc,tch_20200629-073759_28
std_1593397739997_24,c900edcb-08a6-448b-add3-fe387f5bf29b,tch_20200629-073759_24
std_1593397758170_25,5f42675d-5243-488a-bf50-27daf1ddcf68,tch_20200629-073759_25
std_1593398090369_26,4aecb6ce-c431-40e3-abe4-42629b0af724,tch_20200629-073759_26
std_1593398113540_27,f826f3ad-9ada-4240-b8ec-0a47ce3be977,tch_20200629-073759_27
std_1593398124157_28,38ef5b75-6eb9-4300-802a-160a5ea85514,tch_20200629-073759_28
std_1593397959903_26,a7fd9db4-a17a-4db1-8eaf-c1ce5c7035c3,tch_20200629-073759_26
std_1593397979824_27,af030391-a9de-4039-bdac-867e9668ac82,tch_20200629-073759_27
std_1593398318470_29,19894fd2-0c9b-4fe7-bf11-c983abf28dc5,tch_20200629-073759_29
std_1593397989316_28,9dc4877a-c507-49d3-9e7a-e161e3a205c2,tch_20200629-073759_28
std_1593398332925_30,6ef6c0d3-24a7-4665-aad3-dd3b5ab05402,tch_20200629-073759_30
std_1593398339758_31,223aa673-89e5-47c3-aecc-e0f4036a978e,tch_20200629-073759_31
std_1593397825966_26,5ad3ef4f-22c0-4d9d-88dc-7dc75c6dafa1,tch_20200629-073759_26
std_1593397843436_27,30117810-59aa-460e-9f28-9a914cb7e316,tch_20200629-073759_27
std_1593398182014_29,652fd6ce-8374-43dc-b124-c60edc1d227b,tch_20200629-073759_29
std_1593397863806_28,10dfe7e1-69c3-4769-8125-3ac075acabaa,tch_20200629-073759_28
std_1593398208101_30,ccba50ee-a5b9-4b67-98a5-57e5de102659,tch_20200629-073759_30
std_1593398377450_32,b3710548-f4bd-40a9-8779-af7bb9a6bf88,tch_20200629-073759_32
std_1593398206369_31,13df9c3f-7ccd-4e93-b47a-d60441e529f3,tch_20200629-073759_31
std_1593398048386_29,83aa4e30-f730-48c7-bcb4-d2e85dff9193,tch_20200629-073759_29
std_1593398385019_33,3ca46c61-9358-40f7-b467-1656bceb2d47,tch_20200629-073759_33
std_1593398072330_30,7b4d50ab-6bb7-430b-8bf2-9c141d695dad,tch_20200629-073759_30
std_1593398244865_32,d927b316-fefd-470b-a044-0d5d20f5bd5a,tch_20200629-073759_32
std_1593398073943_31,d0910fac-dfb1-40f2-b0f6-d35406e69bda,tch_20200629-073759_31
std_1593397907404_29,2f346946-68c0-4fd8-ab05-49bde207d7b6,tch_20200629-073759_29
std_1593398260481_33,881c46d6-3a7b-4a40-b4f3-9cdeff56b7a9,tch_20200629-073759_33
std_1593397933526_30,99ea72a3-2913-4683-b774-029ae3d50c47,tch_20200629-073759_30
std_1593398121955_32,2c25ab4c-e6e5-4ff9-93f8-0a08fe9825c6,tch_20200629-073759_32
std_1593397939210_31,c885856b-b600-42e8-b1fa-ea14c9db2cfe,tch_20200629-073759_31
std_1593398453266_34,1176fc7e-4113-4934-ad56-e79eea5e7d74,tch_20200629-073759_34
std_1593398132877_33,4e75e9b0-8991-4302-b98a-caf6b5f02ec7,tch_20200629-073759_33
std_1593398494386_35,eeb25acf-0708-4303-8f74-00a8e97b83b0,tch_20200629-073759_35
std_1593397988220_32,53149d88-f5b0-4cc0-9c39-3103ec15dc64,tch_20200629-073759_32
std_1593398311614_34,efd5297a-66dd-4cf9-9f56-0afc6da2b335,tch_20200629-073759_34
std_1593398004694_33,754f10ed-ef5d-4b23-96e2-80c8d8f82b26,tch_20200629-073759_33
std_1593398510828_36,90fdcae4-da0f-4a3c-af9f-ecda7d6c7854,tch_20200629-073759_36
std_1593398359683_35,77a200cb-0e5c-451e-b37f-c83e6f367a26,tch_20200629-073759_35
std_1593398525626_37,d9e6b518-d0ca-4c73-8b4c-0c2b394a6181,tch_20200629-073759_37
std_1593398178396_34,fee9e247-f911-43bb-b65a-14fe52b16680,tch_20200629-073759_34
std_1593398382757_36,d08d9de8-4ae8-49b4-b029-0aff7bda8c2a,tch_20200629-073759_36
std_1593398218867_35,6a0a510f-7a2b-4b06-893d-7df7d8ee78f2,tch_20200629-073759_35
std_1593398394902_37,0a319dd7-4eff-40b9-aba5-9c92febb0aec,tch_20200629-073759_37
std_1593398047379_34,7ffd8595-1a24-4d44-b0bc-b810fd0fd64c,tch_20200629-073759_34
std_1593398578777_39,f3890880-cd23-4ba9-8b6b-6626468ec9ea,tch_20200629-073759_39
std_1593398590760_38,10255009-1183-4e92-92ac-5b1674f3ff11,tch_20200629-073759_38
std_1593398248803_36,f14fba8d-c7cd-4b3e-9be6-503efb5ffdf9,tch_20200629-073759_36
std_1593398081252_35,02f67905-e333-45cd-b188-eafaaf8d1ed9,tch_20200629-073759_35
std_1593398262308_37,d8b6dbb4-cd6b-4cca-9785-adbb2652fae4,tch_20200629-073759_37
std_1593398449583_39,ec52f4a9-8cb6-4c10-bdd2-ddc4851f13ec,tch_20200629-073759_39
std_1593398452497_38,ff778870-5c93-4729-a9c9-2f602cc00414,tch_20200629-073759_38
std_1593398113504_36,ea707c01-bf68-4c78-98d3-d7175178b053,tch_20200629-073759_36
std_1593398632296_41,43c2f41f-77e5-46df-bb36-744d080cfb94,tch_20200629-073759_41
std_1593398635829_40,fefa8de3-1875-4604-9d2e-09ea6cc2e2e0,tch_20200629-073759_40
std_1593398127390_37,0e4fdfd0-f0ce-4325-bd3b-26e38bc655bf,tch_20200629-073759_37
std_1593398320914_39,b9df7c2e-72a3-4d11-a1c1-f80e0303ac46,tch_20200629-073759_39
std_1593398307590_38,def137f0-80ee-42f4-9a87-5acc4960a396,tch_20200629-073759_38
std_1593398507160_41,8902a1d2-a209-4b90-b5bb-cc76c27b91f3,tch_20200629-073759_41
std_1593398500813_40,cbf74f8e-342b-4d8a-abcf-6c71d0101c89,tch_20200629-073759_40
std_1593398678102_42,818a2e79-91fd-4e5b-b28b-e745e6289af1,tch_20200629-073759_42
std_1593398188994_39,0561a1fb-8ac9-4ba2-a47b-b790a9690579,tch_20200629-073759_39
std_1593398174797_38,cf4c5309-c249-4f9a-a214-d2e96409c685,tch_20200629-073759_38
std_1593398361907_40,662cbef4-5208-453a-ab76-31ff31b08106,tch_20200629-073759_40
std_1593398369599_41,600fa50c-f3dd-4ef4-8399-e9b76890b717,tch_20200629-073759_41
std_1593398551532_42,ccd9f9db-6a71-4aeb-98d7-6b3e436cff85,tch_20200629-073759_42
std_1593398728009_44,11434534-d01d-4d8b-90c7-fc4a1ba212ed,tch_20200629-073759_44
std_1593398725585_43,7890017a-3e11-4a54-90c8-1e5199d07444,tch_20200629-073759_43
std_1593398233597_40,d8dd8158-4410-47f0-be87-678737c5570b,tch_20200629-073759_40
std_1593398242925_41,47a96290-5814-4e40-a41c-83604b44b51d,tch_20200629-073759_41
std_1593398757385_45,14950093-994c-421a-8be4-a75486de994d,tch_20200629-073759_45
std_1593398423308_42,56a0b4d5-eaba-4044-8514-b2677c7a774d,tch_20200629-073759_42
std_1593398594687_44,dbbd1bfe-76ce-44e7-9956-b7f656b47262,tch_20200629-073759_44
std_1593398591971_43,e87287b9-4240-4903-b154-e63457df3aef,tch_20200629-073759_43
std_1593398623745_45,bc7d183c-02f8-45cc-ba17-cc4db6b7b8f4,tch_20200629-073759_45
std_1593398813463_46,e11a3704-9dcf-49b5-a984-7eacff87cf96,tch_20200629-073759_46
std_1593398458987_43,73f3c6e3-6b2a-4e46-8d3b-cd419705e01b,tch_20200629-073759_43
std_1593398465121_44,fc20bc3f-31ef-45ab-b649-c1cbf91f11a2,tch_20200629-073759_44
std_1593398288320_42,aa08339c-2147-438c-bfd8-cde7260aaca5,tch_20200629-073759_42
std_1593398490501_45,60dd1f76-7a50-40c6-a5bb-ec1592d7fc67,tch_20200629-073759_45
std_1593398679980_46,7c0b46e8-1ad0-4035-a389-0903de06d3b1,tch_20200629-073759_46
std_1593398329741_43,52cd733a-4a96-4754-9937-a46c4c65b5bd,tch_20200629-073759_43
std_1593398336805_44,5916418c-5d89-4372-85af-b03d5bbc1257,tch_20200629-073759_44
std_1593398843852_47,5fde8815-584c-4379-b70f-6b959855ec94,tch_20200629-073759_47
std_1593398865869_48,e8249e03-90fa-4c6c-9f3f-46e9cdce442e,tch_20200629-073759_48
std_1593398363955_45,182ecaa6-8259-49e1-9360-b7dcd2ad20ac,tch_20200629-073759_45
std_1593398544096_46,e761a9f4-9287-4b15-8c66-249ba1d8943e,tch_20200629-073759_46
std_1593398883882_49,93f90041-79a2-4781-9bcd-06c026a5ae41,tch_20200629-073759_49
std_1593398714893_47,dbde9f4c-f9c9-4f9d-a2f9-6696e79c558a,tch_20200629-073759_47
std_1593398721250_48,a05ab6ba-f837-4e13-b7da-186eca329594,tch_20200629-073759_48
std_1593398752876_49,344ef9bc-cbb6-4d93-8f62-771a9ec0a208,tch_20200629-073759_49
std_1593398412636_46,6f753713-a811-44de-a442-b156749b00a9,tch_20200629-073759_46
std_1593398585390_47,90b52d7b-e0c8-4aca-ad73-3d9a6cf2496d,tch_20200629-073759_47
std_1593398925655_50,139988f4-8022-4c39-a326-0a27126711eb,tch_20200629-073759_50
std_1593398585815_48,5a798d3a-4b12-4ce9-bfd4-2185573bcd76,tch_20200629-073759_48
std_1593398622787_49,6265898b-1997-4f91-8f86-daf556493495,tch_20200629-073759_49
std_1593398451810_47,66100f26-2ddb-4c54-9b6c-a8d79810f0b3,tch_20200629-073759_47
std_1593398965198_52,bcd267e9-385b-4348-9c2c-2cfb640b83ff,tch_20200629-073759_52
std_1593398797050_50,b49faae4-6a66-48bc-b5ec-654755d82ea4,tch_20200629-073759_50
std_1593398962965_51,db3b0fd2-d6ea-45dd-862e-3cbe05afb26e,tch_20200629-073759_51
std_1593398450899_48,9bbcc471-a295-4348-9917-43b135f39924,tch_20200629-073759_48
std_1593398491368_49,d75892a8-cb4c-4935-a68e-19bcce59d872,tch_20200629-073759_49
std_1593398841232_52,93c62e52-0b33-4d0a-8b45-5c6930207253,tch_20200629-073759_52
std_1593398667037_50,2bc3dd7c-0b83-484e-8a3a-99fe7807444c,tch_20200629-073759_50
std_1593398827803_51,e2ca96e7-7ccf-4fbd-b523-2e125f8cdb6e,tch_20200629-073759_51
std_1593399012089_53,3cedfb83-6827-4e51-b631-bdabbb2c296d,tch_20200629-073759_53
std_1593398715041_52,53dbb023-e7e3-4817-b0b3-9acb905159e2,tch_20200629-073759_52
std_1593398692013_51,39d6354a-8c30-4c59-992b-a5d208b14be4,tch_20200629-073759_51
std_1593398524762_50,6d6be2a1-1aa1-4539-a12d-fd843d79b1f2,tch_20200629-073759_50
std_1593398878589_53,dd439fd5-d136-4322-bbc8-a603e70b6a8b,tch_20200629-073759_53
std_1593399070224_54,b6e79578-9cd4-471d-95ad-aa576a017897,tch_20200629-073759_54
std_1593398578874_52,8dbfdac3-22c4-4352-a4b7-cfa42f78caf6,tch_20200629-073759_52
std_1593399081190_55,19e6ab6a-a6a7-4e9d-8596-101980da48a2,tch_20200629-073759_55
std_1593399092594_56,8eee7370-1083-4262-99b9-0a0eeb3784c3,tch_20200629-073759_56
std_1593398561096_51,b58a2b61-5e12-4cd5-8af0-c9c5ae05b84c,tch_20200629-073759_51
std_1593398746117_53,b1c324b1-bc42-4490-89d5-4569f69b349f,tch_20200629-073759_53
std_1593398933508_54,43faa021-9122-4291-90c0-df47480e18c7,tch_20200629-073759_54
std_1593399121072_57,8f53cddd-7114-4fce-bf7b-ccb51149378a,tch_20200629-073759_57
std_1593398944807_55,371c11ef-1152-46f9-ba9d-4f496a4dd8cd,tch_20200629-073759_55
std_1593398963042_56,426f5f3c-d990-488e-9b10-3090699973c1,tch_20200629-073759_56
std_1593398614381_53,3c5a178c-d7c0-4a41-959d-b9995ae54b67,tch_20200629-073759_53
std_1593399135888_58,88ef68ae-da2e-4e78-8e30-6eef182fd943,tch_20200629-073759_58
std_1593398986557_57,796dae38-cf69-4e53-b4a5-aac82e07d305,tch_20200629-073759_57
std_1593398802822_54,709fab4f-8adf-462e-8506-c68bcd72bf5b,tch_20200629-073759_54
std_1593398816163_55,cc72e047-1340-4b9d-ae29-07f8776b2839,tch_20200629-073759_55
std_1593398829378_56,3bb8a407-53a2-4a18-9c8f-d78e84fd3550,tch_20200629-073759_56
std_1593399174599_59,edb1bf62-ac14-4746-8035-440a72db7f5a,tch_20200629-073759_59
std_1593399013675_58,25b68939-34c6-404b-8982-98a575685063,tch_20200629-073759_58
std_1593398852697_57,ff31e786-ea3e-45cd-91fc-a56a3273e876,tch_20200629-073759_57
std_1593398691563_55,7709d907-4b3e-45f4-8eab-1a8fe47fdb14,tch_20200629-073759_55
std_1593398655830_54,5f193548-5803-4d35-b321-5c484f1dc734,tch_20200629-073759_54
std_1593398696052_56,d051a76c-9f94-469c-bac9-675ed9511986,tch_20200629-073759_56
std_1593399047464_59,76da03d6-447f-417a-9387-ef95df2fe814,tch_20200629-073759_59
std_1593398881944_58,3d804f26-9fd0-44e8-9e8e-4500098e83e2,tch_20200629-073759_58
std_1593398721181_57,d03e02eb-877f-4598-9488-e2d1c78b5768,tch_20200629-073759_57
std_1593399224572_60,c15bffbc-da60-4a4d-9b2c-443a1dc8bd86,tch_20200629-073759_60
std_1593398921568_59,859f237b-8cca-4bca-add4-7c5e1a0130dd,tch_20200629-073759_59
std_1593398748999_58,24995343-cb19-4cff-b6b0-b79fb290d2b1,tch_20200629-073759_58
std_1593399086905_60,0b0cd4a7-4fe1-45af-9bed-77e76928c5c4,tch_20200629-073759_60
std_1593399274372_61,aae04c90-d57d-4dbf-8129-d6069e563791,tch_20200629-073759_61
std_1593399288595_62,bf475025-8bef-4d06-9d56-7b225a9c26fd,tch_20200629-073759_62
std_1593398788287_59,d8300832-8ae3-45d2-b47b-94939f99dc0c,tch_20200629-073759_59
std_1593398954571_60,b228c74f-1da0-4f47-b7d7-4bbba9fd71ca,tch_20200629-073759_60
std_1593399317834_63,45166d34-769a-40e3-8633-c51957f9c132,tch_20200629-073759_63
std_1593399131723_61,fff3a02a-6907-4101-aa2c-c967f3bd0756,tch_20200629-073759_61
std_1593399151060_62,b304a392-bc9b-4501-a8ec-0e994a43e515,tch_20200629-073759_62
std_1593399347744_64,859bef7f-0621-47e8-b530-4869fcb9c567,tch_20200629-073759_64
std_1593398823439_60,bbd8550f-1988-4f5d-b0ba-2f770eb031d6,tch_20200629-073759_60
std_1593398998950_61,dd73db1e-cb40-4fc8-b657-501c3a1e4e9e,tch_20200629-073759_61
std_1593399189057_63,9026c74e-0aad-4fdd-aefd-601fdceb02b4,tch_20200629-073759_63
std_1593399024617_62,784861ce-2118-4926-93db-2dd680093b88,tch_20200629-073759_62
std_1593399354780_65,cdeffbb0-e7a0-439f-a29d-ff5a5412bf0c,tch_20200629-073759_65
std_1593399205901_64,1b70c12b-a50d-40ee-8ac6-9c2256d498eb,tch_20200629-073759_64
