extuserid,groupid,tchextuserid
std_1593426458431_32,edb058e0-7893-4a82-8473-61d7e532f3ed,tch_20200629-152842_32
std_1593426644798_33,edc31d81-5f12-4f85-af91-0220517b4657,tch_20200629-152842_33
std_1593426646967_34,0c249f47-2992-4f9f-81a0-f22f75bad501,tch_20200629-152842_34
std_1593426476270_31,0d8e38fd-15ce-4485-9d9b-c8a068377604,tch_20200629-152842_31
std_1593426293483_30,328a009c-e3be-484c-9266-56ab6135ee7a,tch_20200629-152842_30
std_1593426823686_35,43279503-9c45-4870-8be4-e3e10f7e5906,tch_20200629-152842_35
std_1593426505528_33,728e46b9-7ef0-47cb-94d4-82a22323b561,tch_20200629-152842_33
std_1593426329290_32,0b6ee0a3-5a21-454f-a7bc-eddbe6ddbc61,tch_20200629-152842_32
std_1593426337912_31,cf13491c-8894-4e59-9e04-b8ed28a11435,tch_20200629-152842_31
std_1593426855048_36,97cd4ed2-b24f-49a8-ad3c-daadec920d0f,tch_20200629-152842_36
std_1593426517335_34,eed20ea3-c6d9-4089-bceb-85a4d6e26ede,tch_20200629-152842_34
std_1593426690519_35,82b07ec0-2b33-4a82-9d9f-af3716423b51,tch_20200629-152842_35
std_1593426368389_33,bd352d42-3cd7-4fab-b82c-a21fcf790380,tch_20200629-152842_33
std_1593426383339_34,5990ed63-fd12-4f7c-b75b-0f7f4e511eee,tch_20200629-152842_34
std_1593426889971_37,81285382-999e-41f7-a6f0-d0a5969c9e0b,tch_20200629-152842_37
std_1593426719629_36,83045fdc-ab69-4b7a-8c46-5f6f3e874751,tch_20200629-152842_36
std_1593426563548_35,cb847151-52b3-45c6-8505-072730a32cd0,tch_20200629-152842_35
std_1593426753422_37,a74c77de-38be-4269-85ff-895b49f3778c,tch_20200629-152842_37
std_1593426582378_36,8200533c-736f-4e51-a92f-b320b58c81d4,tch_20200629-152842_36
std_1593426934757_38,44c9276f-dd95-4237-8a73-7b2de90cb8cb,tch_20200629-152842_38
std_1593426936359_39,f2dc3fdb-9f67-4a32-98e2-5d039df7c759,tch_20200629-152842_39
std_1593426428798_35,a2db8c6a-98d2-4848-8d41-dee4409c7fbd,tch_20200629-152842_35
std_1593426620271_37,4f5b803c-8fe9-43cc-b66f-a57e16bedc23,tch_20200629-152842_37
std_1593426450270_36,ef7bb8b6-2a36-47b3-bb82-8acd9231cd2c,tch_20200629-152842_36
std_1593426803434_39,affaf070-530a-4191-92c9-68a5eb46c82b,tch_20200629-152842_39
std_1593426796198_38,767852eb-d94a-48ba-ade8-05a389c6bbd2,tch_20200629-152842_38
std_1593426989046_41,a7bfbc0a-9157-4893-b30d-15ae4a46fdbc,tch_20200629-152842_41
std_1593426492378_37,8fb4aa42-baba-41d6-8482-6d1578622125,tch_20200629-152842_37
std_1593427004890_40,b39f7f74-5cde-4d28-91fd-1efa6256228e,tch_20200629-152842_40
std_1593426658455_38,96fd4a49-9fe5-46cb-b056-ea7714e09e24,tch_20200629-152842_38
std_1593426677788_39,461e4a1b-4f40-4eda-a8ec-27aac35beebd,tch_20200629-152842_39
std_1593427018915_42,f362ac59-a3e5-4823-a785-07b5c926970c,tch_20200629-152842_42
std_1593426856984_41,db32365c-13c3-4861-a244-8b2f277257b6,tch_20200629-152842_41
std_1593426873590_40,8bfc73a7-cd5b-4fdc-82b0-25641f5b6ed0,tch_20200629-152842_40
std_1593426542265_39,86bebb7f-28b3-46da-910c-4c905ecb2622,tch_20200629-152842_39
std_1593426519863_38,acb5b4ad-0a0b-4695-ba22-4c723029ff0e,tch_20200629-152842_38
std_1593426891927_42,dbbd1ef0-9e39-4d23-9a53-af09c650a6d8,tch_20200629-152842_42
std_1593427055753_43,bf44044c-7a54-441d-947e-5bea4724b24d,tch_20200629-152842_43
std_1593426727687_41,2681acb9-dce1-4b6c-a2e9-5941d9d36a9d,tch_20200629-152842_41
std_1593426728923_40,28fe18d9-c21d-4c5c-b1d4-5cb5d156ff7f,tch_20200629-152842_40
std_1593426759227_42,f99a2558-c44e-4fb6-978a-566098ead3cb,tch_20200629-152842_42
std_1593426924990_43,c50af4da-a611-40b1-bec9-a050124cd2d4,tch_20200629-152842_43
std_1593427098478_44,543bd87c-cc28-4852-976b-87778cf0e2f3,tch_20200629-152842_44
std_1593426594362_41,f031a73f-7372-48d3-8f47-acd1662cc262,tch_20200629-152842_41
std_1593426589147_40,7f57b19b-bb28-48a5-b540-a08ecd88f07a,tch_20200629-152842_40
std_1593426626185_42,5eef197c-0f8e-4da7-bc41-e41718dca57e,tch_20200629-152842_42
std_1593426960736_44,9dba0af7-47f0-4381-823b-0d77bcfac1b7,tch_20200629-152842_44
std_1593426786834_43,f59e0652-1ce5-4141-9263-933d0379d817,tch_20200629-152842_43
std_1593427138616_45,f053776f-f2f2-4273-a461-2fb7ebb0f36f,tch_20200629-152842_45
std_1593426816727_44,b19d469e-1fb3-4b3b-9e21-318294dde3df,tch_20200629-152842_44
std_1593426655333_43,7ea57625-d6ed-4b78-afb0-81814f7eb181,tch_20200629-152842_43
std_1593427173930_46,dad8f9b7-62e9-4d59-aa9b-4ca996b5556c,tch_20200629-152842_46
std_1593427004132_45,a37b5d0a-6173-46db-93fa-d64a0dd2114e,tch_20200629-152842_45
std_1593427193329_47,609ff020-0d51-4f1c-9214-5fc28ec38219,tch_20200629-152842_47
std_1593426690462_44,95ceb5e3-4c02-49fd-bfb2-7e9503d0e43b,tch_20200629-152842_44
std_1593427038253_46,541afb4f-02d0-4ea7-86c2-9d3dbe4c8d79,tch_20200629-152842_46
std_1593426876862_45,616de70a-14ce-47f0-aa56-c64c5689af96,tch_20200629-152842_45
std_1593427062985_47,2054a17a-dc9a-4fd6-b093-b44fceeb28dc,tch_20200629-152842_47
std_1593427231874_49,e6197b0c-cbf5-4e71-a16e-3228b87db75b,tch_20200629-152842_49
std_1593427234953_48,2d07f5ab-2d41-4fc8-8d39-5a4d2b2d9ba6,tch_20200629-152842_48
std_1593426900181_46,158c87dd-bd32-4966-af9c-795612157a15,tch_20200629-152842_46
std_1593426742524_45,c1aa6cf0-f8c0-47a9-947f-e69bcb66e55b,tch_20200629-152842_45
std_1593426930681_47,2a991439-9165-4756-9ddf-f4d613af3473,tch_20200629-152842_47
std_1593427096254_49,ff791664-b327-4103-a9f1-94bae197c3e1,tch_20200629-152842_49
std_1593427096656_48,2c566701-25df-4c33-aa2e-7c41251bc875,tch_20200629-152842_48
std_1593427281751_50,4aa98653-d4a5-48c8-affa-1e34ca25ebb6,tch_20200629-152842_50
std_1593426767213_46,52ad85ee-ce2d-4441-a845-d23b6dba411a,tch_20200629-152842_46
std_1593426967484_49,51348f51-ae8d-4a6a-8466-9a9c48393f1d,tch_20200629-152842_49
std_1593426793930_47,d4afaa7a-31d5-4227-8d6f-54b038cc4673,tch_20200629-152842_47
std_1593426960657_48,a3b9f772-744d-487a-bdeb-399a26ae2225,tch_20200629-152842_48
std_1593427314245_51,e2bcd124-ba2a-461f-8573-a77dd15f67fc,tch_20200629-152842_51
std_1593427155912_50,72caaf6b-692d-4328-b34f-11b23b4a38d3,tch_20200629-152842_50
std_1593427338266_52,f05d99dc-fc15-44c9-b2ba-03739b82c77c,tch_20200629-152842_52
std_1593426835380_49,8a1beef8-8f93-4103-8018-930ca8e32576,tch_20200629-152842_49
std_1593426829637_48,7dd5cfbd-1c6e-484a-b158-379dc7474677,tch_20200629-152842_48
std_1593427172348_51,affbaeb5-356b-458b-883b-601c94c35d0d,tch_20200629-152842_51
std_1593427028441_50,6f27354c-d5e2-4067-8256-20222c3986be,tch_20200629-152842_50
std_1593427354502_53,62cb1538-cc7a-4337-b579-3cad6670b163,tch_20200629-152842_53
std_1593427205439_52,e7022da2-8b2c-458f-8506-229a90469ed7,tch_20200629-152842_52
std_1593427034912_51,5439baa3-9035-45cf-a8c8-3d85f61ad414,tch_20200629-152842_51
std_1593426893647_50,473b06b6-c805-4965-b18b-bb04ae33d9bb,tch_20200629-152842_50
std_1593427223424_53,1a92663c-4d3c-48ef-83b9-fb5bfdc7e32e,tch_20200629-152842_53
std_1593427067068_52,360e321f-05ba-4c7b-b215-2c604608f4ad,tch_20200629-152842_52
std_1593427412572_54,cf5e7cf1-db06-4d02-b9b9-1d4211212163,tch_20200629-152842_54
std_1593426902572_51,627c9744-0432-4a3b-9eb0-3f13052542c1,tch_20200629-152842_51
std_1593427427212_55,dde5c4d0-29cf-4291-8a0c-fa0586345473,tch_20200629-152842_55
std_1593427083517_53,d4e63ebf-9eca-4c4e-bd98-02c51b10c700,tch_20200629-152842_53
std_1593427434489_56,ba9d1684-99ac-4ad8-9d72-6f0701373e82,tch_20200629-152842_56
std_1593426938251_52,b56fb4eb-b441-4fb8-92fe-14d063576013,tch_20200629-152842_52
std_1593427270456_54,7303d821-4147-4cd8-88d2-5682c25c007d,tch_20200629-152842_54
std_1593427298871_55,9c65a65a-6997-4762-b5e1-29883ddb0cf7,tch_20200629-152842_55
std_1593426949492_53,7f651fe0-8284-4ea6-bf33-ae9c14e76011,tch_20200629-152842_53
std_1593427297279_56,ea7501ff-d796-42ad-9e8a-823a7ef39f85,tch_20200629-152842_56
std_1593427148940_54,bd953e00-5492-49c3-87ff-cc47942e5122,tch_20200629-152842_54
std_1593427489322_57,a4ebd136-edc7-42b3-83e5-607ffc4b9189,tch_20200629-152842_57
std_1593427157870_55,208e9b69-2090-4cc4-b830-b0660552ae0e,tch_20200629-152842_55
std_1593427169450_56,2ca9f45e-6a5e-4f82-ab1d-40c002b589ee,tch_20200629-152842_56
std_1593427515179_58,ee216747-6094-4da6-bb45-b206446ca062,tch_20200629-152842_58
std_1593427024341_54,632279d3-2c70-4461-a536-19b6672fef04,tch_20200629-152842_54
std_1593427354325_57,f5d93fb0-4f1e-40ed-aa59-32a05dcdd408,tch_20200629-152842_57
std_1593427036785_55,15c7b9c6-6feb-423c-b86e-f6f86b8decd5,tch_20200629-152842_55
std_1593427040890_56,05d7af50-5ed7-4c69-b1c4-b8632c48786f,tch_20200629-152842_56
std_1593427378671_58,5c6db397-dbfb-4f02-805b-3b783e52c92c,tch_20200629-152842_58
std_1593427562637_59,fa430353-8b7b-410f-af90-4eb1bcbf1fe2,tch_20200629-152842_59
std_1593427226512_57,d65cb11b-9a91-4300-af2d-5b572d4e6327,tch_20200629-152842_57
std_1593427581206_60,8792818d-fbe5-43de-9d2a-1a1a86f9f1cc,tch_20200629-152842_60
std_1593427589644_61,c37335f3-ce86-4a0f-9986-9daa14ba62e0,tch_20200629-152842_61
std_1593427243253_58,0d3b38a4-553d-4bbc-a7fa-1196fb0ad4fc,tch_20200629-152842_58
std_1593427428839_59,0cb763b4-c21c-4c89-a27a-41cfa85ce326,tch_20200629-152842_59
std_1593427099605_57,32178358-4ed7-40e9-b18f-233bc6a8f5fe,tch_20200629-152842_57
std_1593427453337_60,7226a3ce-54f4-44d1-abdc-83fa8a0b8584,tch_20200629-152842_60
std_1593427616322_62,ae829de2-7ffe-4478-afcc-882a491ca0c3,tch_20200629-152842_62
std_1593427108113_58,4f3ec358-6a33-42fd-9d40-7bbf96c1fc90,tch_20200629-152842_58
std_1593427463333_61,d931b9be-0eaf-4fd2-9df1-711529e6e7d6,tch_20200629-152842_61
std_1593427297302_59,32be0ab4-5dcc-4268-8c58-8db1946b365c,tch_20200629-152842_59
std_1593427651638_63,9c4f6f26-3594-4ae5-9fbf-17b69b3fec69,tch_20200629-152842_63
std_1593427320365_60,772f2375-cc12-4c47-bc30-fbaac09bcfb1,tch_20200629-152842_60
std_1593427482149_62,96a46d0b-8205-4a99-8ffc-1b47dbd7cac3,tch_20200629-152842_62
std_1593427328466_61,430fd84e-d8dd-4c27-9539-904c966f8d7d,tch_20200629-152842_61
std_1593427162807_59,cd881d5b-a482-49d1-8985-061e3b6ec421,tch_20200629-152842_59
std_1593427520710_63,18196ff0-9b5d-410b-8c3f-9497fd3080ae,tch_20200629-152842_63
std_1593427182585_60,413cff66-d22c-41d3-817f-50dbc13a8344,tch_20200629-152842_60
std_1593427349082_62,34433543-e33f-4a60-b4d3-52fc0f51a5fb,tch_20200629-152842_62
std_1593427701088_64,a0863f26-1e03-4dfc-971b-09fe0a502f62,tch_20200629-152842_64
std_1593427700869_65,dccd5a48-26b5-43bf-9c6d-4ac8a5cef173,tch_20200629-152842_65
std_1593427197503_61,ded6294f-c619-42eb-a1dc-bacf2d35f127,tch_20200629-152842_61
std_1593427391134_63,1ae80809-7d04-42fe-bc08-8eb801c21d88,tch_20200629-152842_63
std_1593427221942_62,ea1b742c-160b-4912-9876-1a06dab19c49,tch_20200629-152842_62
std_1593427570559_64,b48a371c-873e-4feb-a450-3c44c5dbeae9,tch_20200629-152842_64
std_1593427569403_65,1165f3dc-b990-4444-91c8-282351090f35,tch_20200629-152842_65
std_1593427252959_63,8a570faf-cf40-4f68-9be9-2f6f2593b20e,tch_20200629-152842_63
std_1593427773038_66,553ed428-b1fd-4311-8573-018a16ecb3d8,tch_20200629-152842_66
std_1593427435887_65,9d3c6cff-b1e3-47ba-8aa6-e9cf1bf0e7d2,tch_20200629-152842_65
std_1593427436286_64,2a7501b8-50a9-4810-80b6-e84d360bb280,tch_20200629-152842_64
std_1593427802033_67,2bf88c1c-9ce2-4007-8516-9e92febc4e46,tch_20200629-152842_67
std_1593427307258_65,f3bd5f58-cd0d-4aa9-8c48-df390f915ec9,tch_20200629-152842_65
std_1593427642318_66,8832757a-c288-401d-9b81-c1e95e32eaf2,tch_20200629-152842_66
std_1593427301723_64,67a5e216-bd74-437f-b793-6ebd5645ad73,tch_20200629-152842_64
std_1593427812559_68,301bf909-77bb-4c2c-af4a-0d7be49bcd8a,tch_20200629-152842_68
std_1593427660259_67,9cdf58e5-cc14-45eb-9255-bc593fa7c772,tch_20200629-152842_67
std_1593427505212_66,8059e4f0-814c-403d-8abe-9602701947fc,tch_20200629-152842_66
std_1593427854298_69,311405f9-5cd9-4fe4-b335-31718e78ecf6,tch_20200629-152842_69
std_1593427680193_68,0afea2dd-51e0-4cfd-92bc-d1ad13cae1bb,tch_20200629-152842_68
std_1593427877930_70,4eff94b7-0c59-46b4-b653-1e692f03177e,tch_20200629-152842_70
std_1593427526676_67,95c0acf9-457f-4a1b-ac2b-aeca5a5acff7,tch_20200629-152842_67
std_1593427366920_66,06decf21-deec-4d16-81d8-7f44de144770,tch_20200629-152842_66
std_1593427716714_69,84c3b1ae-cfde-4d66-957b-0809af1ad718,tch_20200629-152842_69
std_1593427551246_68,0bb3e3e0-bcb4-4a25-bfba-a052d6bcd4d9,tch_20200629-152842_68
std_1593427913307_71,d533f621-52eb-43fc-808b-35592be67cac,tch_20200629-152842_71
std_1593427396969_67,75f1f793-beb4-4ba4-8902-f09f3ce37c1a,tch_20200629-152842_67
std_1593427742382_70,d08a33a9-7778-48dc-833e-f075e43d529a,tch_20200629-152842_70
std_1593427588709_69,b6eec22e-976e-46c3-9cb3-e46ada8d8548,tch_20200629-152842_69
std_1593427419654_68,6638b7de-8452-4937-aa97-2fc75fa29586,tch_20200629-152842_68
std_1593427785169_71,627d4798-63a2-4894-bf92-7ad981ee97fa,tch_20200629-152842_71
std_1593427609534_70,d23f71da-63d2-484d-8d7a-2c25f1a02e58,tch_20200629-152842_70
std_1593427955957_73,3e6553e5-c970-4a2e-83b8-4e74c91a136f,tch_20200629-152842_73
std_1593427959182_72,6e12b2a8-210a-4c00-9916-6aff5c50e964,tch_20200629-152842_72
std_1593427458681_69,89ae85fd-67dc-4618-ab30-09969b0d0eb6,tch_20200629-152842_69
std_1593427650422_71,6a504f79-37e7-4dff-ae86-c794d4331598,tch_20200629-152842_71
std_1593427477215_70,7e28b7ca-bcfe-48ab-8756-98cb1f811a34,tch_20200629-152842_70
std_1593427821953_73,99c055e4-0b7d-4887-81d5-4122ea1360c6,tch_20200629-152842_73
std_1593427834666_72,590a1c80-e0d1-4699-a5f9-0f6ae58ebb6b,tch_20200629-152842_72
std_1593428017955_74,606d49a4-1304-496a-946b-9c37f608f23b,tch_20200629-152842_74
std_1593427517772_71,4d722055-b6d9-4485-8294-a5f893f28e10,tch_20200629-152842_71
std_1593427685857_73,d9d07f8c-7819-4fe0-beb2-0a3df2e7604c,tch_20200629-152842_73
std_1593427701679_72,1d4e2e3f-e95f-4af0-8d93-b79a27268513,tch_20200629-152842_72
std_1593428037544_75,ca0626f0-4d91-4b30-a93d-0e50dfba9ae4,tch_20200629-152842_75
std_1593428051438_76,aba66965-d921-464d-b1f5-1cd3304ee1f9,tch_20200629-152842_76
std_1593427881464_74,3602fd87-f9fd-4642-bf1a-aa11c302ac62,tch_20200629-152842_74
std_1593427554059_73,a5e0e0ab-53af-45b4-9baf-f1f8ad562d44,tch_20200629-152842_73
std_1593427565148_72,e11d8b6f-b277-4c12-aa69-be87468ece1f,tch_20200629-152842_72
std_1593427903592_75,d213b748-8bc3-4827-b367-e1dcf0219903,tch_20200629-152842_75
std_1593427923706_76,c44ef280-9497-4e1b-9d81-1cf990dcbf57,tch_20200629-152842_76
std_1593427751240_74,c22d8ad9-0d27-44f2-b8e2-c90bde846284,tch_20200629-152842_74
std_1593428105535_78,2377c817-6944-4b06-a963-815a579b2312,tch_20200629-152842_78
std_1593427772775_75,fe096a77-bf20-4abc-8802-a98aa31393a6,tch_20200629-152842_75
std_1593428121847_77,37858cc8-8af7-40d3-a185-2677e99af358,tch_20200629-152842_77
std_1593427794431_76,eaa90010-ff01-4c47-868c-93db9f3eb2b9,tch_20200629-152842_76
std_1593427621739_74,b4bc1158-b45a-4a91-9789-a993ddc00025,tch_20200629-152842_74
std_1593427978987_78,76c47424-8811-4825-9a9f-8aba7c3bb05c,tch_20200629-152842_78
std_1593427635687_75,2aee7613-4944-455d-9f04-727a283c5639,tch_20200629-152842_75
