tchextuserid,studentuserid1,stdextuserid,classcode
tch_20220801-184051_53,bb77d275-61d3-48cd-94e2-13ab784eb212,std_1659618004560_253,rn8R-hL89
tch_20220801-184051_57,efe22928-cc95-44bb-8fe8-65db60902ed1,std_1659618010372_257,f3d6-EKjz
tch_20220801-184051_47,2529d600-98de-4f97-8deb-ee2e6ae60655,std_1659618008936_247,Xebo-gxCd
tch_20220801-184051_50,7f9aaf71-5e71-4192-81d2-fc0080c3c510,std_1659618009079_250,3L6X-49w8
tch_20220801-184051_51,47655c1c-ddb6-48e4-b266-2c1c83d07aa1,std_1659618015914_251,wYpq-t2X3
tch_20220801-184051_54,ea1ec3f4-8cfd-4a35-abe6-351863dee00c,std_1659618015231_254,unwK-ikpc
tch_20220801-184051_58,36358b76-72e6-4ec2-9bf4-f6cd7f36ac36,std_1659618018372_258,23u8-7V4d
tch_20220801-184051_49,47bb4a7e-109d-47e8-9afe-47ca5c58c7a0,std_1659618020623_249,EWtr-3V7u
tch_20220801-184051_48,06f06a53-1c13-46a6-a767-decc176060e4,std_1659618017975_248,pXN9-Njce
tch_20220801-184051_55,eb8b4914-3547-4b94-9daa-8906486d8250,std_1659618021258_255,Jcnh-a4zr
tch_20220801-184051_59,bc42cf44-bd70-4264-b0d9-3591f6a7b08f,std_1659618026373_259,Ygf2-ps9Y
tch_20220801-184051_52,fdf17e01-374c-449d-b595-152a6b20d15f,std_1659618024568_252,x4RQ-goAk
tch_20220801-184051_56,b149dc14-f596-4f28-9e87-00f2e1a54fc1,std_1659618027393_256,9LiL-mXmU
tch_20220801-184051_57,fb8b452e-1979-4a0a-8e19-cbc298978426,std_1659618034499_257,f3d6-EKjz
tch_20220801-184051_60,47cd5742-274e-4975-83c8-09cce8c7f26f,std_1659618034376_260,Ppz8-2Rnw
tch_20220801-184051_53,30697d7d-688e-47dd-b5c0-44856be1fd15,std_1659618032014_253,rn8R-hL89
tch_20220801-184051_50,852dc883-b18b-4c3b-9600-d1f83eba7ae5,std_1659618037880_250,3L6X-49w8
tch_20220801-184051_54,03d76df6-8ef8-4a5e-a7b1-e5ddb09b9a29,std_1659618039769_254,unwK-ikpc
tch_20220801-184051_51,20051cee-2eda-424e-9581-e91f5a2dd158,std_1659618039614_251,wYpq-t2X3
tch_20220801-184051_61,d6a32139-fd9f-4ea0-b8c1-6f65b94f7d2b,std_1659618042381_261,x242-EBEb
tch_20220801-184051_58,7f5dc2c5-65b1-424c-a1f3-5e8bbdc57a36,std_1659618044561_258,23u8-7V4d
tch_20220801-184051_55,1bc1b2e6-20f9-4e7e-bd06-4ca6f6c49b55,std_1659618047600_255,Jcnh-a4zr
tch_20220801-184051_52,e3b19b95-7305-4ae2-ab7e-8efd65ea8895,std_1659618052563_252,x4RQ-goAk
tch_20220801-184051_62,50d8be2c-645d-4f9e-a45c-d9356364d84c,std_1659618050387_262,qMdU-2Puo
tch_20220801-184051_59,1aca987a-d967-4fdf-9965-6862e82453ac,std_1659618051649_259,Ygf2-ps9Y
tch_20220801-184051_56,4a2791d2-ec65-4f17-87cc-f0ceff427aa8,std_1659618053688_256,9LiL-mXmU
tch_20220801-184051_63,512aa2c3-3090-4d47-a60c-e02fcab95717,std_1659618058392_263,GxTv-KH2A
tch_20220801-184051_57,8c54a83a-302e-4bc9-8abe-bdcd503d28e4,std_1659618058803_257,f3d6-EKjz
tch_20220801-184051_60,2eafcb57-9d27-4f91-a42d-15c09c80adf4,std_1659618058999_260,Ppz8-2Rnw
tch_20220801-184051_53,999cd643-c426-49fe-ae2b-adcfe0cdf918,std_1659618062594_253,rn8R-hL89
tch_20220801-184051_61,d27f4151-cdc7-4f9a-83f7-0719e7baf063,std_1659618070184_261,x242-EBEb
tch_20220801-184051_64,e8dced24-9a2b-482c-b07d-4f7dc9c1bea5,std_1659618066398_264,cJ8m-78Fa
tch_20220801-184051_54,8be3a39f-6a3d-4ebc-aa89-cf19ccf572d3,std_1659618067602_254,unwK-ikpc
tch_20220801-184051_58,dcb1021c-7099-4234-9277-8641668ab74b,std_1659618070782_258,23u8-7V4d
tch_20220801-184051_65,30935d2b-c3e7-41ab-840b-d0a9b58a444d,std_1659618074402_265,c27L-7hG6
tch_20220801-184051_55,7637ef19-ff3f-4d1e-83a4-b2aadfb9b3b3,std_1659618071990_255,Jcnh-a4zr
tch_20220801-184051_62,99a598f2-6cf1-41c4-b379-825db76bc3ba,std_1659618076279_262,qMdU-2Puo
tch_20220801-184051_56,e063bade-f9a8-4f87-8bf6-8b7213ea1995,std_1659618079311_256,9LiL-mXmU
tch_20220801-184051_59,d60ace94-54f0-42e2-972e-6e030102ed8c,std_1659618078261_259,Ygf2-ps9Y
tch_20220801-184051_63,49e2596c-acde-4abc-8f4e-8a7fe0604b38,std_1659618083300_263,GxTv-KH2A
tch_20220801-184051_66,389bf6df-c0b0-4acb-a245-9f1fef0bf45b,std_1659618082407_266,MHjC-mbL9
tch_20220801-184051_60,a0eccea9-fee1-4fdb-8291-8d166f08053c,std_1659618084802_260,Ppz8-2Rnw
tch_20220801-184051_57,84187552-4216-4b7e-b94a-0619c778094a,std_1659618084633_257,f3d6-EKjz
tch_20220801-184051_67,c36f3285-a1ca-423a-8719-5a3c07462f55,std_1659618090565_267,Ymn8-282w
tch_20220801-184051_61,74e84eba-f91b-46db-93e7-f760c6799279,std_1659618093432_261,x242-EBEb
tch_20220801-184051_65,7328a250-c80f-4b31-a2d0-c9b967dd1b1d,std_1659618098506_265,c27L-7hG6
tch_20220801-184051_64,ae06594d-70de-4597-a81e-99808ea20247,std_1659618093592_264,cJ8m-78Fa
tch_20220801-184051_68,7fff016b-d2c8-4f8c-94bc-c52bdf6a611e,std_1659618098573_268,vMRA-2CE4
tch_20220801-184051_58,b0db0482-6eda-418f-b6d2-95b13700d0e9,std_1659618096148_258,23u8-7V4d
tch_20220801-184051_63,80595a19-8348-4631-9c6f-aa6636477420,std_1659618107232_263,GxTv-KH2A
tch_20220801-184051_69,01d8af3f-a323-40bf-9b16-40f6f6d3436c,std_1659618106579_269,TYu9-6fp8
tch_20220801-184051_62,28ce5570-ed1b-4627-9826-46c428931821,std_1659618104679_262,qMdU-2Puo
tch_20220801-184051_59,2141b10d-aea2-4945-b4b1-403176d8451c,std_1659618104847_259,Ygf2-ps9Y
tch_20220801-184051_60,6945a7a8-833f-4c54-aeee-7587779d58b9,std_1659618111694_260,Ppz8-2Rnw
tch_20220801-184051_66,a46ab6cb-b2b7-43c2-b2a8-ced39e5852e4,std_1659618109120_266,MHjC-mbL9
tch_20220801-184051_67,0506c0a7-71b2-489f-8313-e6adb0dcd940,std_1659618114894_267,Ymn8-282w
tch_20220801-184051_70,c89b8355-e54a-4345-bcbb-08cec169bc2b,std_1659618114584_270,UF76-ha82
tch_20220801-184051_61,e291e2e2-6890-4edd-8547-be9256a4ed69,std_1659618117302_261,x242-EBEb
tch_20220801-184051_65,e880d569-2b8c-449f-bccf-fcc6aad1dd45,std_1659618122547_265,c27L-7hG6
tch_20220801-184051_71,70734b28-9d41-48d0-824b-ccba0c3b272b,std_1659618122589_271,JArM-WDi7
tch_20220801-184051_64,8066d608-473b-4f06-a791-0426e244649c,std_1659618123903_264,cJ8m-78Fa
tch_20220801-184051_72,a5f95b2d-5314-4836-ac4c-191ed22a4623,std_1659618130596_272,ajot-xhdT
tch_20220801-184051_68,0e64761a-1d40-4f40-a044-a69620f978e3,std_1659618124907_268,vMRA-2CE4
tch_20220801-184051_63,6890ad5c-66e2-455a-9835-e79beb3b15d6,std_1659618130464_263,GxTv-KH2A
tch_20220801-184051_69,50d5e4f5-3ff6-46a7-bdf9-6e33ea21ea2d,std_1659618131687_269,TYu9-6fp8
tch_20220801-184051_62,3efc6601-8203-47d3-a128-296e3cdd287c,std_1659618132776_262,qMdU-2Puo
tch_20220801-184051_73,6ad0367a-4f8a-4443-b310-138831b97485,std_1659618138602_273,Adg4-2vMV
tch_20220801-184051_66,68589b9c-6645-49dd-a284-c20592057e99,std_1659618138333_266,MHjC-mbL9
tch_20220801-184051_67,4483bb4a-b468-4bdd-a858-005dd9a81742,std_1659618144349_267,Ymn8-282w
tch_20220801-184051_74,79ce72c5-cf32-4e8f-93a4-00ee65b32620,std_1659618146608_274,btvs-JgAk
tch_20220801-184051_70,094aeceb-7180-4cae-b5d7-c2f011822b0b,std_1659618144457_270,UF76-ha82
tch_20220801-184051_71,79371868-774d-41e6-8187-90a28bf0d3d8,std_1659618152275_271,JArM-WDi7
tch_20220801-184051_65,98746860-4d33-4eb7-91c0-5bd8189251fd,std_1659618151163_265,c27L-7hG6
tch_20220801-184051_64,ab3c34a4-5577-4aa5-a57b-2c26835ceeda,std_1659618152545_264,cJ8m-78Fa
tch_20220801-184051_75,6a1eed5e-1d25-4196-8162-2b3efe9ded58,std_1659618154613_275,6mcJ-n7v2
tch_20220801-184051_68,7fd70705-d852-43b4-8081-f80132d1e397,std_1659618155827_268,vMRA-2CE4
tch_20220801-184051_72,0d9acb42-2fd6-4d8e-b68e-ff88e173f9e6,std_1659618155301_272,ajot-xhdT
tch_20220801-184051_69,d8ce18c8-5ce4-4796-80c3-7fb8395b2e83,std_1659618160431_269,TYu9-6fp8
tch_20220801-184051_73,229820b3-0da5-4f68-8feb-26f951c5cac3,std_1659618162333_273,Adg4-2vMV
tch_20220801-184051_76,312a7fa8-a8cc-43f1-a1c8-74bf8694933e,std_1659618162619_276,D8h3-e2K7
tch_20220801-184051_66,de718561-8add-48a2-98f6-f49736e16600,std_1659618167819_266,MHjC-mbL9
tch_20220801-184051_67,8b7e9618-baa5-4f0e-b008-e6c73820ddd0,std_1659618170697_267,Ymn8-282w
tch_20220801-184051_77,affa5d2a-ef97-4429-8e72-9eb9fd67ec52,std_1659618170623_277,BH3M-U8js
tch_20220801-184051_70,539b19bd-b280-4aa6-9cae-0664dc104575,std_1659618174857_270,UF76-ha82
tch_20220801-184051_74,0cda1fd1-06da-47fa-a6bd-7e0b2445b5bb,std_1659618174457_274,btvs-JgAk
tch_20220801-184051_71,21e2bff9-5024-40ed-8b75-fcd36f30921d,std_1659618176972_271,JArM-WDi7
tch_20220801-184051_75,ef06bc61-233e-4dd2-8c5a-a1b49ecfdd7b,std_1659618181874_275,6mcJ-n7v2
tch_20220801-184051_78,6f41f6b4-b027-4f15-8e63-a2970828df12,std_1659618178630_278,6Y4C-4hXH
tch_20220801-184051_68,9e750e04-674a-4aa0-aff2-2ceb3f7721af,std_1659618182565_268,vMRA-2CE4
tch_20220801-184051_72,5e48effc-d903-4eb5-b231-25032d79e4ce,std_1659618183021_272,ajot-xhdT
tch_20220801-184051_69,acfa2f97-ce93-4fab-a47a-d630fef0fbaf,std_1659618183848_269,TYu9-6fp8
tch_20220801-184051_79,65026e06-699b-43b2-b780-46212d7fa254,std_1659618186635_279,C4g6-4vDP
tch_20220801-184051_73,9fbde59d-3ee3-4f29-8099-a6361c106288,std_1659618186426_273,Adg4-2vMV
tch_20220801-184051_76,1dc86fc3-dea0-4e55-8963-6b6825801dd9,std_1659618187355_276,D8h3-e2K7
tch_20220801-184051_77,3c860e04-ab0a-40ad-a742-7404b57387d5,std_1659618197703_277,BH3M-U8js
tch_20220801-184051_80,bfcf2f13-1db9-4378-853e-4fd6cd7b9cb7,std_1659618194640_280,7w4N-62aU
tch_20220801-184051_70,1450713b-9e6b-45bf-96c4-3ddf9d2c5214,std_1659618198639_270,UF76-ha82
tch_20220801-184051_74,a4cef26b-0d7e-4128-8094-1e1429742105,std_1659618200829_274,btvs-JgAk
tch_20220801-184051_71,aa56d7c6-3026-4472-9de8-3f398b4d758b,std_1659618203281_271,JArM-WDi7
tch_20220801-184051_81,a04e96e6-bd94-4296-853f-2041738e8987,std_1659618202646_281,oyz9-at2b
tch_20220801-184051_78,a0e29b96-2ea6-46e5-b2ea-d3573e8bea55,std_1659618207777_278,6Y4C-4hXH
tch_20220801-184051_75,04909cf1-09f3-4072-9dc5-6a76da915f0e,std_1659618207084_275,6mcJ-n7v2
tch_20220801-184051_72,59c525d8-5ed6-4ef9-abed-12e48de592de,std_1659618210895_272,ajot-xhdT
tch_20220801-184051_76,46d151ff-17f4-4106-a97d-3fd4a72910bd,std_1659618214439_276,D8h3-e2K7
tch_20220801-184051_73,11dff3ea-66cb-4a5e-8222-adecc149bacf,std_1659618214034_273,Adg4-2vMV
tch_20220801-184051_79,becf309f-a270-4de0-bce3-587bc2de08ab,std_1659618212317_279,C4g6-4vDP
tch_20220801-184051_82,4be4ddea-1d4a-4ef9-9123-69ea03a3b2fb,std_1659618210651_282,3zBr-n7Np
tch_20220801-184051_83,82d56af5-7e54-4410-89a8-2f82e72190a1,std_1659618218656_283,6G3b-k4C2
tch_20220801-184051_77,8e24464a-0c9e-4ed4-9ffd-169fbe22e37a,std_1659618220197_277,BH3M-U8js
tch_20220801-184051_80,39e1e4cd-9f48-449a-a3f9-815bb4aada06,std_1659618221677_280,7w4N-62aU
tch_20220801-184051_84,b4aa5984-17b4-4375-a697-17cd4f9a870c,std_1659618226662_284,wUJ6-vsDw
tch_20220801-184051_74,073957de-3df9-4453-9684-40eb07b6a5e2,std_1659618227432_274,btvs-JgAk
tch_20220801-184051_81,d62c80a4-0388-48cc-b3fa-a47e59f19767,std_1659618230272_281,oyz9-at2b
tch_20220801-184051_78,47da4914-b07c-4511-b462-9302a1cda29c,std_1659618234678_278,6Y4C-4hXH
tch_20220801-184051_85,02dea22e-c4ff-43f3-b1ba-1b593584b1bf,std_1659618234667_285,tFsF-qh9W
tch_20220801-184051_75,06fe1283-9bb1-4951-b183-91bfc8c99b47,std_1659618234854_275,6mcJ-n7v2
tch_20220801-184051_82,c489bed9-b834-4903-88c7-f69ba68489df,std_1659618242188_282,3zBr-n7Np
tch_20220801-184051_76,ceddb3d4-f8db-488f-8ad1-50d8d76398a4,std_1659618239533_276,D8h3-e2K7
tch_20220801-184051_79,ce8901f3-e068-42e6-a2cd-14c2fc6db095,std_1659618241868_279,C4g6-4vDP
tch_20220801-184051_86,1dbedaa0-5890-47f9-9eb4-a85a13bca42f,std_1659618242672_286,ZJ8o-zi2e
tch_20220801-184051_83,a8b0204d-34e0-4c00-8565-566603b93c9b,std_1659618244545_283,6G3b-k4C2
tch_20220801-184051_80,07883286-05f5-4c3a-9754-ad424c08058b,std_1659618246588_280,7w4N-62aU
tch_20220801-184051_77,34d67b4e-20fa-4187-a8cf-95ddd62c7789,std_1659618245126_277,BH3M-U8js
tch_20220801-184051_87,7887ee17-e3c8-4768-a542-cd85febbf5be,std_1659618250678_287,8Exm-7beR
tch_20220801-184051_84,56284d64-651e-43fd-a6ba-6523577364da,std_1659618254226_284,wUJ6-vsDw
tch_20220801-184051_81,cfff732f-64b7-475f-993c-9ea9346a9084,std_1659618257768_281,oyz9-at2b
tch_20220801-184051_85,a178dfc2-2034-494b-bb20-d4629c03357d,std_1659618260112_285,tFsF-qh9W
tch_20220801-184051_78,c8033cee-2aee-4364-b04d-b1e7f6956f3f,std_1659618258376_278,6Y4C-4hXH
tch_20220801-184051_88,b5158a1e-8b33-4812-989a-f0d4ece58198,std_1659618258684_288,9jZw-2D2f
tch_20220801-184051_82,99f8d7a8-cf6d-43cb-90d6-f628fc8c94c7,std_1659618266192_282,3zBr-n7Np
tch_20220801-184051_79,6337d3b7-4d80-4b4e-9736-2c3682d67fee,std_1659618269452_279,C4g6-4vDP
tch_20220801-184051_89,641ae310-6112-4632-8e4b-5cd173bbc28c,std_1659618266689_289,x3FB-RqW2
tch_20220801-184051_83,d7aa5333-c6be-4bb9-aa0b-535e42336095,std_1659618270444_283,6G3b-k4C2
tch_20220801-184051_80,3f894876-f334-4bba-87a4-87540688d26c,std_1659618271101_280,7w4N-62aU
tch_20220801-184051_86,ce770187-8b19-4a1a-802f-eafc8bd919b2,std_1659618269928_286,ZJ8o-zi2e
tch_20220801-184051_87,5af7fd13-e9e8-4afb-bbe9-8ce4316df325,std_1659618276154_287,8Exm-7beR
tch_20220801-184051_90,48109385-86db-4547-8cde-11aebb15a09a,std_1659618274694_290,rUaf-C9r7
tch_20220801-184051_84,eaa082c6-cacd-4ed0-9eec-40fd57f75da1,std_1659618277608_284,wUJ6-vsDw
tch_20220801-184051_91,8709c98a-4064-4da8-8a3e-5152ad91dd77,std_1659618282700_291,MJ39-MexE
tch_20220801-184051_85,a5f09c97-3329-401e-bc3d-e8a950b61173,std_1659618286683_285,tFsF-qh9W
tch_20220801-184051_81,958e3030-6a8d-42b8-a372-62bfa60fd7c9,std_1659618284945_281,oyz9-at2b
tch_20220801-184051_88,55efbe87-3ba4-4257-b609-b6261bb79f7d,std_1659618289342_288,9jZw-2D2f
tch_20220801-184051_92,970c1078-924f-40f9-867c-0b492d278f63,std_1659618290705_292,jvEk-48H2
tch_20220801-184051_89,94fe4b0f-0bb7-402c-a77c-efefa1b7e541,std_1659618294512_289,x3FB-RqW2
tch_20220801-184051_82,3fb68e0e-ede5-489b-977d-793621b19b42,std_1659618293079_282,3zBr-n7Np
tch_20220801-184051_83,b11bb757-d744-48be-9889-de46105aa3ed,std_1659618297103_283,6G3b-k4C2
tch_20220801-184051_93,5c2b37bc-f1f7-4964-a784-81955306f5db,std_1659618298711_293,R9Q6-4kou
tch_20220801-184051_86,4d102934-601d-4ef6-a4e1-276181f93427,std_1659618300426_286,ZJ8o-zi2e
tch_20220801-184051_87,7c254c59-64a2-4c7e-a910-da27f2df72ea,std_1659618301377_287,8Exm-7beR
tch_20220801-184051_84,e6d998e2-4ba0-427e-ae94-573a3390fb4f,std_1659618304646_284,wUJ6-vsDw
tch_20220801-184051_90,0a8f0098-51aa-4203-bc29-8fda83b30914,std_1659618302544_290,rUaf-C9r7
tch_20220801-184051_94,a9298b16-de39-4732-976d-adc0f329c572,std_1659618306715_294,jL8J-p7ZD
tch_20220801-184051_91,bff5694a-6659-4d88-b9ea-32e104b00393,std_1659618308862_291,MJ39-MexE
tch_20220801-184051_85,a1f06f4d-7bd4-4477-b741-9f28fea6b6bd,std_1659618311211_285,tFsF-qh9W
tch_20220801-184051_88,a1fb0c2e-3449-4290-967a-af462aee81a4,std_1659618313420_288,9jZw-2D2f
tch_20220801-184051_92,53971bca-7687-455d-b4fd-7254cf12f689,std_1659618316321_292,jvEk-48H2
tch_20220801-184051_89,d2860ba5-3e41-487c-9412-3d62cef703e8,std_1659618317234_289,x3FB-RqW2
tch_20220801-184051_95,f6edf22e-6fce-4d31-9b28-fae5e74a08eb,std_1659618314721_295,MZ4V-39g2
tch_20220801-184051_96,e5db6663-3438-4df7-b5c1-3b177026dee1,std_1659618322726_296,Vvsd-bafR
tch_20220801-184051_93,9cda720b-58e6-4999-9891-266ef19bf9b0,std_1659618325304_293,R9Q6-4kou
tch_20220801-184051_87,d58068db-8fba-4c23-93d7-0b47b3d1166b,std_1659618329517_287,8Exm-7beR
tch_20220801-184051_90,48737a99-992c-48e8-80cd-bf374c04fc24,std_1659618331460_290,rUaf-C9r7
tch_20220801-184051_86,b9468237-4f38-4aea-ba88-a0543bbe45ac,std_1659618329149_286,ZJ8o-zi2e
tch_20220801-184051_97,3676335a-344f-4562-991a-50c1b06ec6a2,std_1659618330733_297,eCkU-b3r8
tch_20220801-184051_91,c6e6a58f-c3f5-4636-8fcb-ece76619e7cf,std_1659618334548_291,MJ39-MexE
tch_20220801-184051_94,04c29ef4-c5ab-41e1-a446-46808c42c8ab,std_1659618333642_294,jL8J-p7ZD
tch_20220801-184051_98,132c10a8-1f93-47d1-aa7c-46b8947ab6a5,std_1659618338737_298,7xRm-hKLR
tch_20220801-184051_88,548ca179-8780-42f0-949b-02d726c5baf3,std_1659618338658_288,9jZw-2D2f
tch_20220801-184051_92,c2af5b32-c396-4fc7-b6a2-6939b23e9388,std_1659618340397_292,jvEk-48H2
tch_20220801-184051_95,ba6bb8d8-5b2d-40ba-9b4d-1d2a83db4dba,std_1659618343862_295,MZ4V-39g2
tch_20220801-184051_89,aa681c7d-f6b5-49ee-bd1f-ede76d7ef037,std_1659618343305_289,x3FB-RqW2
tch_20220801-184051_96,b630b8b5-f696-41ed-b10b-1387ab32a91f,std_1659618349450_296,Vvsd-bafR
tch_20220801-184051_99,8dbfc63d-88a9-46b4-b714-4470fdf81cd6,std_1659618346744_299,CgKc-we8K
tch_20220801-184051_93,a18f9381-91dd-4cae-af8e-9faa701f6acc,std_1659618353981_293,R9Q6-4kou
tch_20220801-184051_90,b968575f-0e8f-4cce-9c40-2bb6411e206c,std_1659618355126_290,rUaf-C9r7
tch_20220801-184051_97,5550cf36-f2f2-45a6-a782-8f185d63577b,std_1659618355431_297,eCkU-b3r8
tch_20220801-184051_94,5cc84cbe-a669-47d7-ae4a-38cd363ba0b7,std_1659618359315_294,jL8J-p7ZD
tch_20220801-184051_91,3b30c39d-06cf-4ca8-be41-cd3d22d0bbf5,std_1659618358076_291,MJ39-MexE
tch_20220801-184051_100,785fc544-df1c-4936-a31b-b5115c360037,std_1659618354748_300,hLd2-H6xN
tch_20220801-184051_98,70af7426-b579-41ec-a6c3-98d0c8bdc17f,std_1659618366156_298,7xRm-hKLR
tch_20220802-112354_1,8c30c500-82c1-41ed-b806-35c542433483,std_1659618362755_301,6dh2-hLdg
tch_20220802-112354_2,e5415917-d1c1-445a-b85e-842caffc0082,std_1659618370760_302,cK2M-6AY4
tch_20220801-184051_92,591358ec-f1a5-4b17-92c8-0e69ea8c79ff,std_1659618368378_292,jvEk-48H2
tch_20220801-184051_95,382080cb-c363-40e3-80e2-bdf321ac74fc,std_1659618371979_295,MZ4V-39g2
tch_20220801-184051_96,345acd59-cf67-4abd-9f56-b8b97607fa5d,std_1659618375467_296,Vvsd-bafR
tch_20220801-184051_99,46aa35a8-c3a2-473d-8858-5fb4e85781db,std_1659618375854_299,CgKc-we8K
tch_20220802-112354_3,5f3de26e-3bad-4cb3-9a41-e53308a314ca,std_1659618378765_303,mU4X-t8wk
tch_20220801-184051_93,17217e0e-fad2-49e4-b149-440f9e90cf02,std_1659618381270_293,R9Q6-4kou
tch_20220801-184051_97,edefd6b2-3e8b-4c0e-b901-e85d7aa88093,std_1659618383257_297,eCkU-b3r8
tch_20220801-184051_94,ce7556a8-add5-49fd-872b-bec74f31e1ff,std_1659618385561_294,jL8J-p7ZD
tch_20220802-112354_4,5707b744-68f1-43d9-8e19-60812e198428,std_1659618386770_304,N9cg-FjL7
tch_20220801-184051_100,a4cee559-0a93-489b-9ad8-6bc8b17dbabd,std_1659618386626_300,hLd2-H6xN
tch_20220801-184051_98,00eb5e8c-c879-425d-9ef6-561ce5671bfd,std_1659618390075_298,7xRm-hKLR
tch_20220802-112354_1,81809385-5927-4342-929a-e3aa46cc51e4,std_1659618391768_301,6dh2-hLdg
tch_20220802-112354_2,2eaa8de4-3c57-4240-a89d-362521650fce,std_1659618393914_302,cK2M-6AY4
tch_20220802-112354_5,c07f5db1-4a2e-4d77-b4f6-b4e0ee988886,std_1659618394775_305,v8nz-HdKZ
tch_20220801-184051_95,ff92319b-93b9-4c4e-94c2-b30f79e9f282,std_1659618395054_295,MZ4V-39g2
tch_20220801-184051_96,57ed845e-0a3a-4dea-bc49-0f369872b6f6,std_1659618400356_296,Vvsd-bafR
tch_20220801-184051_99,cb9369c5-289e-44c5-bade-b3359f41ce6f,std_1659618400865_299,CgKc-we8K
tch_20220802-112354_6,84f98d63-6788-472d-ab29-be1fb1f1b12b,std_1659618402781_306,nLZ9-md4t
tch_20220802-112354_3,7a28f1db-65da-4e06-b6f8-3c1fddf37254,std_1659618405211_303,mU4X-t8wk
tch_20220801-184051_97,e525ba34-77f3-4537-bfeb-b7e5a3403d20,std_1659618408235_297,eCkU-b3r8
tch_20220801-184051_100,6cc2cdb1-3cc8-44b6-aec3-30bfd2ae64c7,std_1659618413419_300,hLd2-H6xN
tch_20220802-112354_7,35c957e0-4932-4b90-b803-656894defdda,std_1659618410787_307,fm3C-NLxq
tch_20220801-184051_98,4dfa9564-c5ad-4402-b124-71ea38694bb2,std_1659618416836_298,7xRm-hKLR
tch_20220802-112354_4,44065369-bd96-42cf-a704-5f478c00b0d5,std_1659618413169_304,N9cg-FjL7
tch_20220802-112354_1,544f6d1d-81d8-4c03-9e32-22ed119375b5,std_1659618417651_301,6dh2-hLdg
tch_20220802-112354_8,b6e9c30b-5f1a-49ae-b908-33c049379484,std_1659618418792_308,bQr2-b3z3
tch_20220802-112354_2,7cd89cdd-9d8a-4e1d-8ebc-cfebaf83fdc4,std_1659618421523_302,cK2M-6AY4
tch_20220802-112354_9,c7095be2-ed1b-45fa-aae4-96c90e7b5126,std_1659618426798_309,4EaU-GTjX
tch_20220802-112354_5,26c0f3c4-be4c-4760-82a5-fc148799ef34,std_1659618423179_305,v8nz-HdKZ
tch_20220801-184051_99,d9d4da28-736a-41fd-b1a9-6f24fba9a97f,std_1659618425951_299,CgKc-we8K
tch_20220802-112354_6,4c417a7e-4fa9-4c76-b501-c8b3ccd60405,std_1659618430831_306,nLZ9-md4t
tch_20220802-112354_3,d51c46c8-c1de-4d9f-a2b3-c5b790bc49c0,std_1659618432173_303,mU4X-t8wk
tch_20220802-112354_10,00ead945-dd00-4df3-8214-9959a31f41e0,std_1659618434802_310,dn7A-3QzV
tch_20220802-112354_7,0cc5f24f-5bea-489c-8001-8ccb63d586b9,std_1659618438631_307,fm3C-NLxq
tch_20220801-184051_100,84f7fb59-04ae-4d6c-9ce9-a8d457d956e7,std_1659618436553_300,hLd2-H6xN
tch_20220802-112354_4,1ead2eb6-cc74-4053-8432-11c1cbca5ae5,std_1659618441271_304,N9cg-FjL7
tch_20220802-112354_1,9de3079b-0349-4c0c-a119-74ad3f3b01cf,std_1659618442827_301,6dh2-hLdg
tch_20220802-112354_11,311073c9-b3db-434e-a5c1-c4604fb40ec8,std_1659618442809_311,3UZF-Anwk
tch_20220802-112354_8,295580b1-042a-4df7-9738-cbad7a541132,std_1659618445554_308,bQr2-b3z3
tch_20220802-112354_5,95ad6ff0-e9cb-4ac6-bc0a-1ee17ef394c8,std_1659618450026_305,v8nz-HdKZ
tch_20220802-112354_2,4e762fd8-f4f1-47b3-bbd3-a9697477f9db,std_1659618446587_302,cK2M-6AY4
tch_20220802-112354_9,c30bc660-fb36-451d-8b19-219c9fca3350,std_1659618449677_309,4EaU-GTjX
tch_20220802-112354_12,b41d7dcf-65a8-4ba0-8d23-a9658edea9e2,std_1659618450813_312,gA3o-f6HE
tch_20220802-112354_13,4204830c-bea3-4bbc-8a22-c315625ca11a,std_1659618458821_313,n9oQ-M493
tch_20220802-112354_3,81c8a17a-4b90-4f08-8b0a-079b94e47f5b,std_1659618461173_303,mU4X-t8wk
tch_20220802-112354_6,1b705dcb-b85e-48c3-a58f-8cba4be077e4,std_1659618459142_306,nLZ9-md4t
tch_20220802-112354_10,e9212060-e163-4bab-998d-1b6fb0540a6e,std_1659618461970_310,dn7A-3QzV
tch_20220802-112354_14,a80d2a1c-8d03-40bf-9c2d-6a813f65dc8f,std_1659618466825_314,CBKh-38rn
tch_20220802-112354_4,49b6277a-321d-45bc-a852-2672452f68bb,std_1659618467022_304,N9cg-FjL7
tch_20220802-112354_7,03120c57-e74b-4fde-b499-136bd9a884d6,std_1659618465098_307,fm3C-NLxq
tch_20220802-112354_8,1c4ae865-82c4-4c2e-bb8b-fc0eb04bbf49,std_1659618470334_308,bQr2-b3z3
tch_20220802-112354_11,533152b2-fb28-42c7-8f60-265ed02ad3ff,std_1659618470012_311,3UZF-Anwk
tch_20220802-112354_15,77c614a9-c746-4bba-9212-450356252117,std_1659618474830_315,e9d8-xb7w
tch_20220802-112354_5,ba4be39e-e8a5-4f42-bd70-078ecfb5161b,std_1659618473384_305,v8nz-HdKZ
