extuserid,itemcode
perf_std_ch20_1811_1_933,156275211655615627521966161566199232067
perf_std_ch20_1811_1_934,156275211655615627521966161566199232067
perf_std_ch20_1811_1_935,156275211655615627521966161566199232067
perf_std_ch20_1811_1_936,156275211655615627521966161566199232067
perf_std_ch20_1811_1_937,156275211655615627521966161566199232067
perf_std_ch20_1811_1_938,156275211655615627521966161566199232067
perf_std_ch20_1811_1_939,156275211655615627521966161566199232067
perf_std_ch20_1811_1_940,156275211655615627521966161566199232067
perf_std_ch20_1811_1_941,156275211655615627521966161566199232067
perf_std_ch20_1811_1_942,156275211655615627521966161566199232067
perf_std_ch20_1811_1_943,156275211655615627521966161566199232067
perf_std_ch20_1811_1_944,156275211655615627521966161566199232067
perf_std_ch20_1811_1_945,156275211655615627521966161566199232067
perf_std_ch20_1811_1_946,156275211655615627521966161566199232067
perf_std_ch20_1811_1_947,156275211655615627521966161566199232067
perf_std_ch20_1811_1_948,156275211655615627521966161566199232067
perf_std_ch20_1811_1_949,156275211655615627521966161566199232067
perf_std_ch20_1811_1_950,156275211655615627521966161566199232067
perf_std_ch20_1811_1_951,156275211655615627521966161566199232067
perf_std_ch20_1811_1_952,156275211655615627521966161566199232067
perf_std_ch20_1811_1_953,156275211655615627521966161566199232067
perf_std_ch20_1811_1_954,156275211655615627521966161566199232067
perf_std_ch20_1811_1_955,156275211655615627521966161566199232067
perf_std_ch20_1811_1_956,156275211655615627521966161566199232067
perf_std_ch20_1811_1_957,156275211655615627521966161566199232067
perf_std_ch20_1811_1_958,156275211655615627521966161566199232067
perf_std_ch20_1811_1_959,156275211655615627521966161566199232067
perf_std_ch20_1811_1_960,156275211655615627521966161566199232067
perf_std_ch20_1811_1_961,156275211655615627521966161566199232067
perf_std_ch20_1811_1_962,156275211655615627521966161566199232067
perf_std_ch20_1811_1_963,156275211655615627521966161566199232067
perf_std_ch20_1811_1_964,156275211655615627521966161566199232067
perf_std_ch20_1811_1_965,156275211655615627521966161566199232067
perf_std_ch20_1811_1_966,156275211655615627521966161566199232067
perf_std_ch20_1811_1_967,156275211655615627521966161566199232067
perf_std_ch20_1811_1_968,156275211655615627521966161566199232067
perf_std_ch20_1811_1_969,156275211655615627521966161566199232067
perf_std_ch20_1811_1_970,156275211655615627521966161566199232067
perf_std_ch20_1811_1_971,156275211655615627521966161566199232067
perf_std_ch20_1811_1_972,156275211655615627521966161566199232067
perf_std_ch20_1811_1_973,156275211655615627521966161566199232067
perf_std_ch20_1811_1_974,156275211655615627521966161566199232067
perf_std_ch20_1811_1_975,156275211655615627521966161566199232067
perf_std_ch20_1811_1_976,156275211655615627521966161566199232067
perf_std_ch20_1811_1_977,156275211655615627521966161566199232067
perf_std_ch20_1811_1_978,156275211655615627521966161566199232067
perf_std_ch20_1811_1_979,156275211655615627521966161566199232067
perf_std_ch20_1811_1_980,156275211655615627521966161566199232067
perf_std_ch20_1811_1_981,156275211655615627521966161566199232067
perf_std_ch20_1811_1_982,156275211655615627521966161566199232067
perf_std_ch20_1811_1_983,156275211655615627521966161566199232067
perf_std_ch20_1811_1_984,156275211655615627521966161566199232067
perf_std_ch20_1811_1_985,156275211655615627521966161566199232067
perf_std_ch20_1811_1_986,156275211655615627521966161566199232067
perf_std_ch20_1811_1_987,156275211655615627521966161566199232067
perf_std_ch20_1811_1_988,156275211655615627521966161566199232067
perf_std_ch20_1811_1_989,156275211655615627521966161566199232067
perf_std_ch20_1811_1_990,156275211655615627521966161566199232067
perf_std_ch20_1811_1_991,156275211655615627521966161566199232067
perf_std_ch20_1811_1_992,156275211655615627521966161566199232067
perf_std_ch20_1811_1_993,156275211655615627521966161566199232067
perf_std_ch20_1811_1_994,156275211655615627521966161566199232067
perf_std_ch20_1811_1_995,156275211655615627521966161566199232067
perf_std_ch20_1811_1_996,156275211655615627521966161566199232067
perf_std_ch20_1811_1_997,156275211655615627521966161566199232067
perf_std_ch20_1811_1_998,156275211655615627521966161566199232067
perf_std_ch20_1811_1_999,156275211655615627521966161566199232067
perf_std_ch20_1811_1_1000,156275211655615627521966161566199232067
