extuserid,classcode,category
std_hQU9-T73i_1692884519239_57,hQU9-T73i,3B8PE
std_Gc7m-Qdkx_1692884526453_44,Gc7m-Qdkx,3B8PE
std_vACT-42n8_1692884521417_64,vACT-42n8,3B8PE
std_Ev6F-cmK9_1692884524322_43,Ev6F-cmK9,3B8PE
std_HMZY-iv2B_1692884526465_67,HMZY-iv2B,3B8PE
std_jep2-uh29_1692884523311_60,jep2-uh29,3B8PE
std_M2L7-v8eB_1692884522607_71,M2L7-v8eB,3B8PE
std_e8Vx-2wdE_1692884523826_72,e8Vx-2wdE,3B8PE
std_2Amj-y63C_1692884525265_59,2Amj-y63C,3B8PE
std_wRKP-oCdK_1692884530331_53,wRKP-oCdK,3B8PE
std_ZGL4-7fbs_1692884533947_45,ZGL4-7fbs,3B8PE
std_TR8J-4Ard_1692884529211_55,TR8J-4Ard,3B8PE
std_Er7f-DagU_1692884527530_42,Er7f-DagU,3B8PE
std_rPNC-9un9_1692884529904_51,rPNC-9un9,3B8PE
std_3WmW-gXdc_1692884535243_46,3WmW-gXdc,3B8PE
std_z2Zc-9Z7e_1692884528577_47,z2Zc-9Z7e,3B8PE
std_YrZW-BhAV_1692884533538_62,YrZW-BhAV,3B8PE
std_fKW7-93zy_1692884532874_65,fKW7-93zy,3B8PE
std_8d83-2f74_1692884536369_50,8d83-2f74,3B8PE
std_osJc-uMNE_1692884533578_61,osJc-uMNE,3B8PE
std_aG2y-4cV9_1692884536963_48,aG2y-4cV9,3B8PE
std_A72B-EmMe_1692884533611_68,A72B-EmMe,3B8PE
std_L47q-3rHk_1692884540133_69,L47q-3rHk,3B8PE
std_kzKi-W26h_1692884542425_49,kzKi-W26h,3B8PE
std_6AMq-tRF3_1692884540434_54,6AMq-tRF3,3B8PE
std_3by6-3eaV_1692884534577_63,3by6-3eaV,3B8PE
std_ZLze-cLWB_1692884543600_52,ZLze-cLWB,3B8PE
std_hQU9-T73i_1692884546899_57,hQU9-T73i,3B8PE
std_fm2s-n2G4_1692884544082_70,fm2s-n2G4,3B8PE
std_vkZB-giZ4_1692884542147_56,vkZB-giZ4,3B8PE
std_Ev6F-cmK9_1692884552117_43,Ev6F-cmK9,3B8PE
std_Gc7m-Qdkx_1692884551544_44,Gc7m-Qdkx,3B8PE
std_vACT-42n8_1692884551699_64,vACT-42n8,3B8PE
std_6kM7-moQw_1692884545314_66,6kM7-moQw,3B8PE
std_on3u-zvJw_1692884546214_58,on3u-zvJw,3B8PE
std_2Amj-y63C_1692884556852_59,2Amj-y63C,3B8PE
std_jep2-uh29_1692884554598_60,jep2-uh29,3B8PE
std_HMZY-iv2B_1692884553461_67,HMZY-iv2B,3B8PE
std_TR8J-4Ard_1692884559545_55,TR8J-4Ard,3B8PE
std_ZGL4-7fbs_1692884558504_45,ZGL4-7fbs,3B8PE
std_Uc3d-Jk4u_1692884559963_73,Uc3d-Jk4u,3B8PE
std_e8Vx-2wdE_1692884556664_72,e8Vx-2wdE,3B8PE
std_M2L7-v8eB_1692884555631_71,M2L7-v8eB,3B8PE
std_z2Zc-9Z7e_1692884561721_47,z2Zc-9Z7e,3B8PE
std_rPNC-9un9_1692884561095_51,rPNC-9un9,3B8PE
std_wRKP-oCdK_1692884556946_53,wRKP-oCdK,3B8PE
std_osJc-uMNE_1692884562965_61,osJc-uMNE,3B8PE
std_A72B-EmMe_1692884565308_68,A72B-EmMe,3B8PE
std_YrZW-BhAV_1692884561973_62,YrZW-BhAV,3B8PE
std_Er7f-DagU_1692884559647_42,Er7f-DagU,3B8PE
std_8d83-2f74_1692884562704_50,8d83-2f74,3B8PE
std_aG2y-4cV9_1692884564739_48,aG2y-4cV9,3B8PE
std_kzKi-W26h_1692884567083_49,kzKi-W26h,3B8PE
std_3WmW-gXdc_1692884561111_46,3WmW-gXdc,3B8PE
std_fKW7-93zy_1692884562673_65,fKW7-93zy,3B8PE
std_L47q-3rHk_1692884565801_69,L47q-3rHk,3B8PE
std_hQU9-T73i_1692884571014_57,hQU9-T73i,3B8PE
std_fm2s-n2G4_1692884573327_70,fm2s-n2G4,3B8PE
std_3by6-3eaV_1692884567618_63,3by6-3eaV,3B8PE
std_6AMq-tRF3_1692884567288_54,6AMq-tRF3,3B8PE
std_ZLze-cLWB_1692884570243_52,ZLze-cLWB,3B8PE
std_vkZB-giZ4_1692884574856_56,vkZB-giZ4,3B8PE
std_Ev6F-cmK9_1692884576307_43,Ev6F-cmK9,3B8PE
std_jep2-uh29_1692884580490_60,jep2-uh29,3B8PE
std_on3u-zvJw_1692884579092_58,on3u-zvJw,3B8PE
std_Gc7m-Qdkx_1692884577008_44,Gc7m-Qdkx,3B8PE
std_vACT-42n8_1692884577008_64,vACT-42n8,3B8PE
std_6kM7-moQw_1692884577342_66,6kM7-moQw,3B8PE
std_HMZY-iv2B_1692884580744_67,HMZY-iv2B,3B8PE
std_2Amj-y63C_1692884580173_59,2Amj-y63C,3B8PE
std_M2L7-v8eB_1692884587181_71,M2L7-v8eB,3B8PE
std_e8Vx-2wdE_1692884585835_72,e8Vx-2wdE,3B8PE
std_ZGL4-7fbs_1692884584316_45,ZGL4-7fbs,3B8PE
std_z2Zc-9Z7e_1692884587385_47,z2Zc-9Z7e,3B8PE
std_TR8J-4Ard_1692884583426_55,TR8J-4Ard,3B8PE
std_rPNC-9un9_1692884588417_51,rPNC-9un9,3B8PE
std_8d83-2f74_1692884592484_50,8d83-2f74,3B8PE
std_Er7f-DagU_1692884591375_42,Er7f-DagU,3B8PE
std_osJc-uMNE_1692884589684_61,osJc-uMNE,3B8PE
std_wRKP-oCdK_1692884588560_53,wRKP-oCdK,3B8PE
std_Uc3d-Jk4u_1692884585234_73,Uc3d-Jk4u,3B8PE
std_YrZW-BhAV_1692884591110_62,YrZW-BhAV,3B8PE
std_hQU9-T73i_1692884596347_57,hQU9-T73i,3B8PE
std_3WmW-gXdc_1692884594208_46,3WmW-gXdc,3B8PE
std_A72B-EmMe_1692884590254_68,A72B-EmMe,3B8PE
std_ZLze-cLWB_1692884598638_52,ZLze-cLWB,3B8PE
std_fTWh-Vui6_1692884593416_74,fTWh-Vui6,3B8PE
std_L47q-3rHk_1692884596055_69,L47q-3rHk,3B8PE
std_kzKi-W26h_1692884593994_49,kzKi-W26h,3B8PE
std_aG2y-4cV9_1692884593650_48,aG2y-4cV9,3B8PE
std_3by6-3eaV_1692884597060_63,3by6-3eaV,3B8PE
std_fKW7-93zy_1692884595267_65,fKW7-93zy,3B8PE
std_fm2s-n2G4_1692884596935_70,fm2s-n2G4,3B8PE
std_jep2-uh29_1692884604026_60,jep2-uh29,3B8PE
std_6AMq-tRF3_1692884597557_54,6AMq-tRF3,3B8PE
std_vACT-42n8_1692884606684_64,vACT-42n8,3B8PE
std_Ev6F-cmK9_1692884603682_43,Ev6F-cmK9,3B8PE
std_on3u-zvJw_1692884604310_58,on3u-zvJw,3B8PE
std_vkZB-giZ4_1692884600934_56,vkZB-giZ4,3B8PE
std_Gc7m-Qdkx_1692884604686_44,Gc7m-Qdkx,3B8PE
std_HMZY-iv2B_1692884608920_67,HMZY-iv2B,3B8PE
std_e8Vx-2wdE_1692884611557_72,e8Vx-2wdE,3B8PE
std_M2L7-v8eB_1692884610573_71,M2L7-v8eB,3B8PE
std_6kM7-moQw_1692884608631_66,6kM7-moQw,3B8PE
std_ZGL4-7fbs_1692884613679_45,ZGL4-7fbs,3B8PE
std_2Amj-y63C_1692884610233_59,2Amj-y63C,3B8PE
std_hQU9-T73i_1692884620890_57,hQU9-T73i,3B8PE
std_rPNC-9un9_1692884616009_51,rPNC-9un9,3B8PE
std_3WmW-gXdc_1692884621385_46,3WmW-gXdc,3B8PE
std_z2Zc-9Z7e_1692884615471_47,z2Zc-9Z7e,3B8PE
std_TR8J-4Ard_1692884615567_55,TR8J-4Ard,3B8PE
std_YrZW-BhAV_1692884620086_62,YrZW-BhAV,3B8PE
std_Uc3d-Jk4u_1692884619214_73,Uc3d-Jk4u,3B8PE
std_osJc-uMNE_1692884618494_61,osJc-uMNE,3B8PE
std_ZLze-cLWB_1692884623138_52,ZLze-cLWB,3B8PE
std_wRKP-oCdK_1692884618882_53,wRKP-oCdK,3B8PE
std_Er7f-DagU_1692884617053_42,Er7f-DagU,3B8PE
std_8d83-2f74_1692884616673_50,8d83-2f74,3B8PE
std_A72B-EmMe_1692884621998_68,A72B-EmMe,3B8PE
std_jep2-uh29_1692884629157_60,jep2-uh29,3B8PE
std_fKW7-93zy_1692884627111_65,fKW7-93zy,3B8PE
std_kzKi-W26h_1692884625457_49,kzKi-W26h,3B8PE
std_aG2y-4cV9_1692884625937_48,aG2y-4cV9,3B8PE
std_vACT-42n8_1692884631646_64,vACT-42n8,3B8PE
std_fTWh-Vui6_1692884623249_74,fTWh-Vui6,3B8PE
std_L47q-3rHk_1692884625457_69,L47q-3rHk,3B8PE
std_3by6-3eaV_1692884626559_63,3by6-3eaV,3B8PE
std_on3u-zvJw_1692884633303_58,on3u-zvJw,3B8PE
std_vkZB-giZ4_1692884633322_56,vkZB-giZ4,3B8PE
std_6AMq-tRF3_1692884630772_54,6AMq-tRF3,3B8PE
std_Gc7m-Qdkx_1692884634065_44,Gc7m-Qdkx,3B8PE
std_e8Vx-2wdE_1692884635494_72,e8Vx-2wdE,3B8PE
std_fm2s-n2G4_1692884628740_70,fm2s-n2G4,3B8PE
std_Ev6F-cmK9_1692884633122_43,Ev6F-cmK9,3B8PE
std_6kM7-moQw_1692884638981_66,6kM7-moQw,3B8PE
std_M2L7-v8eB_1692884638295_71,M2L7-v8eB,3B8PE
std_HNwd-sA4x_1692884638935_75,HNwd-sA4x,3B8PE
std_HMZY-iv2B_1692884635400_67,HMZY-iv2B,3B8PE
std_2Amj-y63C_1692884642369_59,2Amj-y63C,3B8PE
std_ZGL4-7fbs_1692884640762_45,ZGL4-7fbs,3B8PE
std_TR8J-4Ard_1692884646104_55,TR8J-4Ard,3B8PE
std_z2Zc-9Z7e_1692884645852_47,z2Zc-9Z7e,3B8PE
std_3WmW-gXdc_1692884645725_46,3WmW-gXdc,3B8PE
std_wRKP-oCdK_1692884649288_53,wRKP-oCdK,3B8PE
std_rPNC-9un9_1692884645440_51,rPNC-9un9,3B8PE
std_YrZW-BhAV_1692884647401_62,YrZW-BhAV,3B8PE
std_osJc-uMNE_1692884648122_61,osJc-uMNE,3B8PE
std_Uc3d-Jk4u_1692884647780_73,Uc3d-Jk4u,3B8PE
std_fKW7-93zy_1692884654029_65,fKW7-93zy,3B8PE
std_hQU9-T73i_1692884645133_57,hQU9-T73i,3B8PE
std_A72B-EmMe_1692884652654_68,A72B-EmMe,3B8PE
std_ZLze-cLWB_1692884648169_52,ZLze-cLWB,3B8PE
std_jep2-uh29_1692884653239_60,jep2-uh29,3B8PE
std_kzKi-W26h_1692884654637_49,kzKi-W26h,3B8PE
std_8d83-2f74_1692884649983_50,8d83-2f74,3B8PE
std_3by6-3eaV_1692884658537_63,3by6-3eaV,3B8PE
std_vACT-42n8_1692884655521_64,vACT-42n8,3B8PE
std_aG2y-4cV9_1692884655505_48,aG2y-4cV9,3B8PE
std_L47q-3rHk_1692884657867_69,L47q-3rHk,3B8PE
std_e8Vx-2wdE_1692884661639_72,e8Vx-2wdE,3B8PE
std_fTWh-Vui6_1692884656313_74,fTWh-Vui6,3B8PE
std_on3u-zvJw_1692884659056_58,on3u-zvJw,3B8PE
std_vkZB-giZ4_1692884659439_56,vkZB-giZ4,3B8PE
std_6AMq-tRF3_1692884660485_54,6AMq-tRF3,3B8PE
std_fm2s-n2G4_1692884661917_70,fm2s-n2G4,3B8PE
std_2Amj-y63C_1692884668213_59,2Amj-y63C,3B8PE
std_HNwd-sA4x_1692884665568_75,HNwd-sA4x,3B8PE
std_HMZY-iv2B_1692884666033_67,HMZY-iv2B,3B8PE
std_M2L7-v8eB_1692884663251_71,M2L7-v8eB,3B8PE
std_6kM7-moQw_1692884662682_66,6kM7-moQw,3B8PE
std_wRKP-oCdK_1692884672660_53,wRKP-oCdK,3B8PE
std_ZGL4-7fbs_1692884669116_45,ZGL4-7fbs,3B8PE
std_TR8J-4Ard_1692884671089_55,TR8J-4Ard,3B8PE
std_Uc3d-Jk4u_1692884677064_73,Uc3d-Jk4u,3B8PE
std_YrZW-BhAV_1692884674357_62,YrZW-BhAV,3B8PE
std_osJc-uMNE_1692884674579_61,osJc-uMNE,3B8PE
std_hQU9-T73i_1692884678047_57,hQU9-T73i,3B8PE
std_rPNC-9un9_1692884672973_51,rPNC-9un9,3B8PE
std_fKW7-93zy_1692884677413_65,fKW7-93zy,3B8PE
std_3WmW-gXdc_1692884672392_46,3WmW-gXdc,3B8PE
std_z2Zc-9Z7e_1692884671137_47,z2Zc-9Z7e,3B8PE
std_jep2-uh29_1692884680053_60,jep2-uh29,3B8PE
std_A72B-EmMe_1692884679652_68,A72B-EmMe,3B8PE
std_8d83-2f74_1692884683048_50,8d83-2f74,3B8PE
std_ZLze-cLWB_1692884679808_52,ZLze-cLWB,3B8PE
std_aG2y-4cV9_1692884685432_48,aG2y-4cV9,3B8PE
std_fTWh-Vui6_1692884688659_74,fTWh-Vui6,3B8PE
std_L47q-3rHk_1692884686406_69,L47q-3rHk,3B8PE
std_kzKi-W26h_1692884681002_49,kzKi-W26h,3B8PE
std_6AMq-tRF3_1692884688865_54,6AMq-tRF3,3B8PE
std_vACT-42n8_1692884684323_64,vACT-42n8,3B8PE
std_HNwd-sA4x_1692884693052_75,HNwd-sA4x,3B8PE
std_vkZB-giZ4_1692884688865_56,vkZB-giZ4,3B8PE
std_e8Vx-2wdE_1692884688551_72,e8Vx-2wdE,3B8PE
std_fm2s-n2G4_1692884689048_70,fm2s-n2G4,3B8PE
std_2Amj-y63C_1692884692019_59,2Amj-y63C,3B8PE
std_on3u-zvJw_1692884688675_58,on3u-zvJw,3B8PE
std_6kM7-moQw_1692884695696_66,6kM7-moQw,3B8PE
std_Uc3d-Jk4u_1692884700952_73,Uc3d-Jk4u,3B8PE
std_HMZY-iv2B_1692884694113_67,HMZY-iv2B,3B8PE
std_M2L7-v8eB_1692884694458_71,M2L7-v8eB,3B8PE
std_TR8J-4Ard_1692884698092_55,TR8J-4Ard,3B8PE
std_hQU9-T73i_1692884702830_57,hQU9-T73i,3B8PE
std_ZGL4-7fbs_1692884697139_45,ZGL4-7fbs,3B8PE
std_YrZW-BhAV_1692884701053_62,YrZW-BhAV,3B8PE
std_osJc-uMNE_1692884702440_61,osJc-uMNE,3B8PE
std_wRKP-oCdK_1692884696682_53,wRKP-oCdK,3B8PE
std_z2Zc-9Z7e_1692884704291_47,z2Zc-9Z7e,3B8PE
std_BF8M-d9Rs_1692884700257_76,BF8M-d9Rs,3B8PE
std_3WmW-gXdc_1692884703838_46,3WmW-gXdc,3B8PE
std_fKW7-93zy_1692884703680_65,fKW7-93zy,3B8PE
std_ZLze-cLWB_1692884707476_52,ZLze-cLWB,3B8PE
std_aG2y-4cV9_1692884710301_48,aG2y-4cV9,3B8PE
std_3by6-3eaV_1692884711072_63,3by6-3eaV,3B8PE
std_rPNC-9un9_1692884703385_51,rPNC-9un9,3B8PE
std_8d83-2f74_1692884707381_50,8d83-2f74,3B8PE
std_A72B-EmMe_1692884706197_68,A72B-EmMe,3B8PE
std_jep2-uh29_1692884705868_60,jep2-uh29,3B8PE
std_vACT-42n8_1692884715136_64,vACT-42n8,3B8PE
std_6AMq-tRF3_1692884714127_54,6AMq-tRF3,3B8PE
std_HNwd-sA4x_1692884717913_75,HNwd-sA4x,3B8PE
std_fTWh-Vui6_1692884712081_74,fTWh-Vui6,3B8PE
std_2Amj-y63C_1692884720247_59,2Amj-y63C,3B8PE
std_e8Vx-2wdE_1692884719551_72,e8Vx-2wdE,3B8PE
std_kzKi-W26h_1692884713921_49,kzKi-W26h,3B8PE
std_vkZB-giZ4_1692884719269_56,vkZB-giZ4,3B8PE
std_L47q-3rHk_1692884712734_69,L47q-3rHk,3B8PE
std_fm2s-n2G4_1692884719566_70,fm2s-n2G4,3B8PE
std_TR8J-4Ard_1692884725764_55,TR8J-4Ard,3B8PE
std_hQU9-T73i_1692884726451_57,hQU9-T73i,3B8PE
std_Uc3d-Jk4u_1692884724798_73,Uc3d-Jk4u,3B8PE
std_on3u-zvJw_1692884721330_58,on3u-zvJw,3B8PE
std_6kM7-moQw_1692884724584_66,6kM7-moQw,3B8PE
std_osJc-uMNE_1692884727616_61,osJc-uMNE,3B8PE
std_YrZW-BhAV_1692884727079_62,YrZW-BhAV,3B8PE
std_wRKP-oCdK_1692884728991_53,wRKP-oCdK,3B8PE
std_ZGL4-7fbs_1692884726745_45,ZGL4-7fbs,3B8PE
std_3WmW-gXdc_1692884731504_46,3WmW-gXdc,3B8PE
std_fKW7-93zy_1692884732634_65,fKW7-93zy,3B8PE
std_HMZY-iv2B_1692884725403_67,HMZY-iv2B,3B8PE
std_M2L7-v8eB_1692884725419_71,M2L7-v8eB,3B8PE
std_z2Zc-9Z7e_1692884729538_47,z2Zc-9Z7e,3B8PE
std_BF8M-d9Rs_1692884731013_76,BF8M-d9Rs,3B8PE
std_aG2y-4cV9_1692884736184_48,aG2y-4cV9,3B8PE
std_RU8G-TjnN_1692884732404_77,RU8G-TjnN,3B8PE
std_3by6-3eaV_1692884736385_63,3by6-3eaV,3B8PE
std_ZLze-cLWB_1692884733268_52,ZLze-cLWB,3B8PE
std_jep2-uh29_1692884738439_60,jep2-uh29,3B8PE
std_8d83-2f74_1692884737276_50,8d83-2f74,3B8PE
std_rPNC-9un9_1692884736726_51,rPNC-9un9,3B8PE
std_e8Vx-2wdE_1692884744549_72,e8Vx-2wdE,3B8PE
std_vACT-42n8_1692884741075_64,vACT-42n8,3B8PE
std_A72B-EmMe_1692884738212_68,A72B-EmMe,3B8PE
std_vkZB-giZ4_1692884745871_56,vkZB-giZ4,3B8PE
std_kzKi-W26h_1692884745611_49,kzKi-W26h,3B8PE
std_L47q-3rHk_1692884745886_69,L47q-3rHk,3B8PE
std_HNwd-sA4x_1692884742394_75,HNwd-sA4x,3B8PE
std_2Amj-y63C_1692884744229_59,2Amj-y63C,3B8PE
std_fTWh-Vui6_1692884742658_74,fTWh-Vui6,3B8PE
std_6AMq-tRF3_1692884741210_54,6AMq-tRF3,3B8PE
std_Uc3d-Jk4u_1692884751067_73,Uc3d-Jk4u,3B8PE
std_fm2s-n2G4_1692884748579_70,fm2s-n2G4,3B8PE
std_on3u-zvJw_1692884753400_58,on3u-zvJw,3B8PE
std_hQU9-T73i_1692884750771_57,hQU9-T73i,3B8PE
std_YrZW-BhAV_1692884755342_62,YrZW-BhAV,3B8PE
std_6kM7-moQw_1692884754436_66,6kM7-moQw,3B8PE
std_z2Zc-9Z7e_1692884757857_47,z2Zc-9Z7e,3B8PE
std_osJc-uMNE_1692884755152_61,osJc-uMNE,3B8PE
std_TR8J-4Ard_1692884750506_55,TR8J-4Ard,3B8PE
std_HMZY-iv2B_1692884757142_67,HMZY-iv2B,3B8PE
std_BF8M-d9Rs_1692884758801_76,BF8M-d9Rs,3B8PE
std_wRKP-oCdK_1692884755746_53,wRKP-oCdK,3B8PE
std_M2L7-v8eB_1692884757635_71,M2L7-v8eB,3B8PE
std_fKW7-93zy_1692884756452_65,fKW7-93zy,3B8PE
std_aG2y-4cV9_1692884760659_48,aG2y-4cV9,3B8PE
std_3by6-3eaV_1692884762597_63,3by6-3eaV,3B8PE
std_ZLze-cLWB_1692884762898_52,ZLze-cLWB,3B8PE
std_RU8G-TjnN_1692884761600_77,RU8G-TjnN,3B8PE
std_8d83-2f74_1692884766201_50,8d83-2f74,3B8PE
std_vACT-42n8_1692884768734_64,vACT-42n8,3B8PE
std_rPNC-9un9_1692884766670_51,rPNC-9un9,3B8PE
std_HNwd-sA4x_1692884772323_75,HNwd-sA4x,3B8PE
std_e8Vx-2wdE_1692884768646_72,e8Vx-2wdE,3B8PE
std_kzKi-W26h_1692884771071_49,kzKi-W26h,3B8PE
std_2Amj-y63C_1692884773132_59,2Amj-y63C,3B8PE
std_jep2-uh29_1692884765597_60,jep2-uh29,3B8PE
std_A72B-EmMe_1692884769051_68,A72B-EmMe,3B8PE
std_L47q-3rHk_1692884772111_69,L47q-3rHk,3B8PE
std_vkZB-giZ4_1692884770582_56,vkZB-giZ4,3B8PE
std_6AMq-tRF3_1692884775037_54,6AMq-tRF3,3B8PE
std_on3u-zvJw_1692884777422_58,on3u-zvJw,3B8PE
std_fm2s-n2G4_1692884777121_70,fm2s-n2G4,3B8PE
std_Uc3d-Jk4u_1692884776753_73,Uc3d-Jk4u,3B8PE
std_pEe9-6n2B_1692884772395_78,pEe9-6n2B,3B8PE
std_fTWh-Vui6_1692884773962_74,fTWh-Vui6,3B8PE
std_hQU9-T73i_1692884777561_57,hQU9-T73i,3B8PE
std_HMZY-iv2B_1692884784106_67,HMZY-iv2B,3B8PE
std_6kM7-moQw_1692884782452_66,6kM7-moQw,3B8PE
std_YrZW-BhAV_1692884781230_62,YrZW-BhAV,3B8PE
std_osJc-uMNE_1692884783103_61,osJc-uMNE,3B8PE
std_3by6-3eaV_1692884790893_63,3by6-3eaV,3B8PE
std_TR8J-4Ard_1692884783937_55,TR8J-4Ard,3B8PE
std_BF8M-d9Rs_1692884784229_76,BF8M-d9Rs,3B8PE
std_wRKP-oCdK_1692884787938_53,wRKP-oCdK,3B8PE
std_aG2y-4cV9_1692884790844_48,aG2y-4cV9,3B8PE
std_M2L7-v8eB_1692884789057_71,M2L7-v8eB,3B8PE
std_HNwd-sA4x_1692884796838_75,HNwd-sA4x,3B8PE
std_fKW7-93zy_1692884789199_65,fKW7-93zy,3B8PE
std_RU8G-TjnN_1692884791455_77,RU8G-TjnN,3B8PE
std_e8Vx-2wdE_1692884797210_72,e8Vx-2wdE,3B8PE
std_8d83-2f74_1692884791788_50,8d83-2f74,3B8PE
std_rPNC-9un9_1692884794419_51,rPNC-9un9,3B8PE
std_ZLze-cLWB_1692884791388_52,ZLze-cLWB,3B8PE
std_on3u-zvJw_1692884801164_58,on3u-zvJw,3B8PE
std_vkZB-giZ4_1692884800306_56,vkZB-giZ4,3B8PE
std_2Amj-y63C_1692884798155_59,2Amj-y63C,3B8PE
std_vACT-42n8_1692884793631_64,vACT-42n8,3B8PE
std_L47q-3rHk_1692884799874_69,L47q-3rHk,3B8PE
std_A72B-EmMe_1692884799321_68,A72B-EmMe,3B8PE
std_Uc3d-Jk4u_1692884803563_73,Uc3d-Jk4u,3B8PE
std_jep2-uh29_1692884798406_60,jep2-uh29,3B8PE
std_fm2s-n2G4_1692884801448_70,fm2s-n2G4,3B8PE
std_kzKi-W26h_1692884798146_49,kzKi-W26h,3B8PE
std_6AMq-tRF3_1692884800911_54,6AMq-tRF3,3B8PE
std_pEe9-6n2B_1692884804746_78,pEe9-6n2B,3B8PE
std_hQU9-T73i_1692884810901_57,hQU9-T73i,3B8PE
std_fTWh-Vui6_1692884807310_74,fTWh-Vui6,3B8PE
std_YrZW-BhAV_1692884814557_62,YrZW-BhAV,3B8PE
std_3by6-3eaV_1692884815316_63,3by6-3eaV,3B8PE
std_HMZY-iv2B_1692884812214_67,HMZY-iv2B,3B8PE
std_BF8M-d9Rs_1692884816477_76,BF8M-d9Rs,3B8PE
std_6kM7-moQw_1692884813653_66,6kM7-moQw,3B8PE
std_osJc-uMNE_1692884814912_61,osJc-uMNE,3B8PE
std_M2L7-v8eB_1692884818534_71,M2L7-v8eB,3B8PE
std_TR8J-4Ard_1692884815681_55,TR8J-4Ard,3B8PE
std_fKW7-93zy_1692884820651_65,fKW7-93zy,3B8PE
std_rPNC-9un9_1692884822852_51,rPNC-9un9,3B8PE
std_ZLze-cLWB_1692884823770_52,ZLze-cLWB,3B8PE
std_oyU2-Fitp_1692884821102_79,oyU2-Fitp,3B8PE
std_RU8G-TjnN_1692884821150_77,RU8G-TjnN,3B8PE
std_aG2y-4cV9_1692884817812_48,aG2y-4cV9,3B8PE
std_e8Vx-2wdE_1692884821438_72,e8Vx-2wdE,3B8PE
std_wRKP-oCdK_1692884817376_53,wRKP-oCdK,3B8PE
std_HNwd-sA4x_1692884820488_75,HNwd-sA4x,3B8PE
std_vkZB-giZ4_1692884825604_56,vkZB-giZ4,3B8PE
std_2Amj-y63C_1692884825870_59,2Amj-y63C,3B8PE
std_vACT-42n8_1692884826289_64,vACT-42n8,3B8PE
std_jep2-uh29_1692884829008_60,jep2-uh29,3B8PE
std_8d83-2f74_1692884822509_50,8d83-2f74,3B8PE
std_A72B-EmMe_1692884828651_68,A72B-EmMe,3B8PE
std_fm2s-n2G4_1692884830703_70,fm2s-n2G4,3B8PE
std_on3u-zvJw_1692884824992_58,on3u-zvJw,3B8PE
std_kzKi-W26h_1692884832804_49,kzKi-W26h,3B8PE
std_L47q-3rHk_1692884826432_69,L47q-3rHk,3B8PE
std_6AMq-tRF3_1692884833054_54,6AMq-tRF3,3B8PE
std_Uc3d-Jk4u_1692884829008_73,Uc3d-Jk4u,3B8PE
std_pEe9-6n2B_1692884834085_78,pEe9-6n2B,3B8PE
std_hQU9-T73i_1692884837370_57,hQU9-T73i,3B8PE
std_fTWh-Vui6_1692884837873_74,fTWh-Vui6,3B8PE
std_YrZW-BhAV_1692884838401_62,YrZW-BhAV,3B8PE
std_3by6-3eaV_1692884839753_63,3by6-3eaV,3B8PE
std_fKW7-93zy_1692884846918_65,fKW7-93zy,3B8PE
std_osJc-uMNE_1692884843280_61,osJc-uMNE,3B8PE
std_TR8J-4Ard_1692884845886_55,TR8J-4Ard,3B8PE
std_BF8M-d9Rs_1692884842284_76,BF8M-d9Rs,3B8PE
std_HMZY-iv2B_1692884840495_67,HMZY-iv2B,3B8PE
std_rPNC-9un9_1692884847392_51,rPNC-9un9,3B8PE
std_ZLze-cLWB_1692884847614_52,ZLze-cLWB,3B8PE
std_M2L7-v8eB_1692884845272_71,M2L7-v8eB,3B8PE
std_RU8G-TjnN_1692884848641_77,RU8G-TjnN,3B8PE
std_wRKP-oCdK_1692884850648_53,wRKP-oCdK,3B8PE
std_6kM7-moQw_1692884842949_66,6kM7-moQw,3B8PE
std_oyU2-Fitp_1692884848546_79,oyU2-Fitp,3B8PE
std_8d83-2f74_1692884855002_50,8d83-2f74,3B8PE
std_fm2s-n2G4_1692884855578_70,fm2s-n2G4,3B8PE
std_2Amj-y63C_1692884853075_59,2Amj-y63C,3B8PE
std_vACT-42n8_1692884853485_64,vACT-42n8,3B8PE
std_HNwd-sA4x_1692884851495_75,HNwd-sA4x,3B8PE
std_e8Vx-2wdE_1692884850599_72,e8Vx-2wdE,3B8PE
std_jep2-uh29_1692884853643_60,jep2-uh29,3B8PE
std_vkZB-giZ4_1692884851783_56,vkZB-giZ4,3B8PE
std_pEe9-6n2B_1692884861123_78,pEe9-6n2B,3B8PE
std_A72B-EmMe_1692884855311_68,A72B-EmMe,3B8PE
std_L47q-3rHk_1692884859056_69,L47q-3rHk,3B8PE
std_6AMq-tRF3_1692884860097_54,6AMq-tRF3,3B8PE
std_kzKi-W26h_1692884857881_49,kzKi-W26h,3B8PE
std_Uc3d-Jk4u_1692884861068_73,Uc3d-Jk4u,3B8PE
std_on3u-zvJw_1692884857614_58,on3u-zvJw,3B8PE
std_eJ69-DW32_1692884868716_80,eJ69-DW32,3B8PE
std_fTWh-Vui6_1692884867299_74,fTWh-Vui6,3B8PE
std_YrZW-BhAV_1692884867649_62,YrZW-BhAV,3B8PE
std_fKW7-93zy_1692884870744_65,fKW7-93zy,3B8PE
std_hQU9-T73i_1692884863652_57,hQU9-T73i,3B8PE
std_rPNC-9un9_1692884873427_51,rPNC-9un9,3B8PE
std_ZLze-cLWB_1692884873870_52,ZLze-cLWB,3B8PE
